species,generation,evolves_from_species,evolution_chain,color,shape,habitat,gender_rate,capture_rate,base_happiness,is_baby,hatch_counter,has_gender_differences,growth_rate,forms_switchable,is_legendary,is_mythical,conquest_order,flavor_text,name
s_afc3270c,4.0,,218,7.0,2.0,,4,190,50,0,20,0,2,0,0.0,0.0,,"Subjecting this Pokémon to a strong forcecauses it to secrete a strange purple fluid.Though harmless, the fluid is awfully sticky.",Shellos
s_55e8430e,4.0,id-422,218,7.0,2.0,,4,75,50,0,20,0,2,0,0.0,0.0,,"Its search for food sometimes leads it onto land,where it leaves behind a sticky trail of slime as itpasses through.",Gastrodon
s_55e8430e,4.0,id-422,218,7.0,2.0,,4,75,50,0,20,0,2,0,0.0,0.0,,"The softness of its body helps disperse the forceof impacts, so although its body is uncommonlysquishy, it’s also surprisingly resilient.",Gastrodon
s_d63fba10,3.0,id-339,173,2.0,3.0,9.0,4,75,50,0,20,0,2,0,0.0,0.0,,"It makes its nest at the bottom of swamps. It willeat anything—if it is alive, Whiscash will eat it.",Whiscash
s_d63fba10,3.0,id-339,173,2.0,3.0,9.0,4,75,50,0,20,0,2,0,0.0,0.0,,"It claims a large swamp to itself. If a foe comesnear it, it sets off tremors by thrashing around.",Whiscash
s_857e29cc,1.0,,56,3.0,5.0,7.0,-1,225,50,0,20,0,1,0,0.0,0.0,,"If you visit a beach at the end of summer, you’llbe able to see groups of Staryu lighting up in asteady rhythm.",Staryu
s_857e29cc,1.0,,56,3.0,5.0,7.0,-1,225,50,0,20,0,1,0,0.0,0.0,,"Fish Pokémon nibble at it, but Staryu isn’tbothered. Its body regenerates quickly, evenif part of it is completely torn off.",Staryu
s_96f14b89,8.0,id-814,431,9.0,,,1,45,50,0,20,0,4,0,0.0,0.0,,"It juggles a pebble with its feet, turning it into aburning soccer ball. Its shots strike opponentshard and leave them scorched.",Cinderace
s_96f14b89,8.0,id-814,431,9.0,,,1,45,50,0,20,0,4,0,0.0,0.0,,"It’s skilled at both offense and defense, and itgets pumped up when cheered on. But if it startsshowboating, it could put itself in a tough spot.",Cinderace
s_328fff2a,6.0,,353,3.0,11.0,,4,120,50,0,20,0,2,0,0.0,0.0,,"After two Binacle find a suitably sized rock, theyadhere themselves to it and live together.They cooperate to gather food during high tide.",Binacle
s_328fff2a,6.0,,353,3.0,11.0,,4,120,50,0,20,0,2,0,0.0,0.0,,"If the two don’t work well together, both theiroffense and defense fall apart. Without goodteamwork, they won’t survive.",Binacle
s_75fdd470,6.0,id-688,353,3.0,11.0,,4,45,50,0,20,0,2,0,0.0,0.0,,Seven Binacle come together to form oneBarbaracle. The Binacle that serves as the headgives orders to those serving as the limbs.,Barbaracle
s_75fdd470,6.0,id-688,353,3.0,11.0,,4,45,50,0,20,0,2,0,0.0,0.0,,"Having an eye on each palm allows it to keepwatch in all directions. In a pinch, its limbs startto act on their own to ensure the enemy’s defeat.",Barbaracle
s_32209f4a,6.0,,373,3.0,8.0,,-1,3,100,0,120,0,1,0,0.0,1.0,,It lets out billows of steam and disappears intothe dense fog. It’s said to live in mountainswhere humans do not tread.,Volcanion
s_99860850,6.0,,372,7.0,4.0,,-1,3,100,0,120,0,1,0,0.0,1.0,,"This troublemaker sends anythingand everything to faraway placesusing its loop, which can warp space.",Hoopa
s_184216e2,7.0,id-726,375,8.0,6.0,,1,45,50,0,15,0,4,0,0.0,0.0,,"It excels at violent, no-holds-barred battles.The temperature of the flames that issue from itsnavel exceeds 3,600 degrees Fahrenheit.",Incineroar
s_184216e2,7.0,id-726,375,8.0,6.0,,1,45,50,0,15,0,4,0,0.0,0.0,,"Incineroar’s rough and aggressive behavior is itsmost notable trait, but the way it helps out smallPokémon shows that it has a kind side as well.",Incineroar
s_5d3043e2,7.0,id-725,375,8.0,8.0,,1,45,50,0,15,0,4,0,0.0,0.0,,"In the midst of battle, the fire pouch onTorracat’s neck rings like a bell and producesstronger flames than usual.",Torracat
s_5d3043e2,7.0,id-725,375,8.0,8.0,,1,45,50,0,15,0,4,0,0.0,0.0,,"When facing a powerful enemy, Torracat’sfighting spirit gets pumped up, and its fire bellblazes hotter.",Torracat
s_b1e630f0,7.0,,375,8.0,8.0,,1,45,50,0,15,0,4,0,0.0,0.0,,It spends even the smallest amount of downtimegrooming its fur with its tongue. Loose fur gathersin its stomach and serves as fuel for fiery moves.,Litten
s_b1e630f0,7.0,,375,8.0,8.0,,1,45,50,0,15,0,4,0,0.0,0.0,,Trying to pet Litten before it trusts you willresult in a nasty scratch from its sharp claws.Be careful.,Litten
s_73e0c5aa,7.0,id-723,374,3.0,9.0,,1,45,50,0,15,0,4,0,0.0,0.0,,"As if wielding a bow, it launches the arrow quillshidden among the feathers of its wings.Decidueye’s shots never miss.",Decidueye
s_73e0c5aa,7.0,id-723,374,3.0,9.0,,1,45,50,0,15,0,4,0,0.0,0.0,,"In a tenth of a second, it can nock and fire anarrow quill, piercing an opponent’s weak pointbefore they notice what’s happening.",Decidueye
s_108a851c,6.0,id-679,349,3.0,11.0,,4,90,50,0,20,0,2,0,0.0,0.0,,Honedge evolves into twins. The two bladesrub together to emit a metallic sound thatunnerves opponents.,Doublade
s_108a851c,6.0,id-679,349,3.0,11.0,,4,90,50,0,20,0,2,0,0.0,0.0,,The two swords employ a strategy of rapidlyalternating between offense and defense tobring down their prey.,Doublade
s_84803926,6.0,id-680,349,3.0,5.0,,4,45,50,0,20,0,2,1,0.0,0.0,,"In this defensive stance, Aegislash uses its steelbody and a force field of spectral power toreduce the damage of any attack.",Aegislash
s_84803926,6.0,id-680,349,3.0,5.0,,4,45,50,0,20,0,2,1,0.0,0.0,,Its potent spectral powers allow it to manipulateothers. It once used its powers to force peopleand Pokémon to build a kingdom to its liking.,Aegislash
s_758f89b8,6.0,,350,6.0,4.0,,4,200,50,0,20,0,2,0,0.0,0.0,,A scent pouch within this Pokémon’s body allowsit to create various scents. A change in its dietwill alter the fragrance it produces.,Spritzee
s_758f89b8,6.0,,350,6.0,4.0,,4,200,50,0,20,0,2,0,0.0,0.0,,The scent its body gives off enraptures thosewho smell it. Noble ladies had no shortage oflove for Spritzee.,Spritzee
s_7bccfbe1,3.0,id-345,176,5.0,5.0,7.0,1,45,50,0,30,0,5,0,0.0,0.0,,"It has short legs and can’t walk very fast, but itsneck and tentacles can extend to over threetimes their usual length to nab distant prey.",Cradily
s_7bccfbe1,3.0,id-345,176,5.0,5.0,7.0,1,45,50,0,30,0,5,0,0.0,0.0,,"Once Cradily catches prey in its tentacles,it digests them whole and absorbs their nutrients.",Cradily
s_59a2f021,6.0,,351,9.0,7.0,,4,200,50,0,20,0,2,0,0.0,0.0,,"It eats its own weight in sugar every day.If it doesn’t get enough sugar, it becomesincredibly grumpy.",Swirlix
s_59a2f021,6.0,,351,9.0,7.0,,4,200,50,0,20,0,2,0,0.0,0.0,,The sweet smell of cotton candy perfumesSwirlix’s fluffy fur. This Pokémon spits outsticky string to tangle up its enemies.,Swirlix
s_4f99ba89,6.0,id-684,351,9.0,12.0,,4,140,50,0,20,0,2,0,0.0,0.0,,"By taking in a person’s scent, it can sniff out theirmental and physical condition. It’s hoped thatthis skill will have many medical applications.",Slurpuff
s_4f99ba89,6.0,id-684,351,9.0,12.0,,4,140,50,0,20,0,2,0,0.0,0.0,,"Slurpuff’s fur contains a lot of air, making it softto the touch and lighter than it looks.",Slurpuff
s_1f0706b3,6.0,,352,2.0,10.0,,4,190,50,0,20,0,2,0,0.0,0.0,,It spins while making its luminescent spots flash.These spots allow it to communicate with othersby using different patterns of light.,Inkay
s_1f0706b3,6.0,,352,2.0,10.0,,4,190,50,0,20,0,2,0,0.0,0.0,,"By exposing foes to the blinking of itsluminescent spots, Inkay demoralizes them,and then it seizes the chance to flee.",Inkay
s_dbbb927f,6.0,id-686,352,2.0,5.0,,4,80,50,0,20,0,2,0,0.0,0.0,,"Gazing at its luminescent spots will quicklyinduce a hypnotic state, putting the observerunder Malamar’s control.",Malamar
s_dbbb927f,6.0,id-686,352,2.0,5.0,,4,80,50,0,20,0,2,0,0.0,0.0,,It’s said that Malamar’s hypnotic powers playeda role in certain history-changing events.,Malamar
s_689d8ca0,3.0,,172,8.0,1.0,1.0,-1,45,50,0,25,0,3,0,0.0,0.0,,"When it rotates itself, it gives off light similar tothe sun, thus blinding its foes.",Solrock
s_689d8ca0,3.0,,172,8.0,1.0,1.0,-1,45,50,0,25,0,3,0,0.0,0.0,,"Solar energy is the source of its power, so it isstrong during the daytime. When it spins, itsbody shines.",Solrock
s_b88285e5,3.0,,173,4.0,3.0,9.0,4,190,50,0,20,0,2,0,0.0,0.0,,"Its slimy body is hard to grasp. In one region, it issaid to have been born from hardened mud.",Barboach
s_b88285e5,3.0,,173,4.0,3.0,9.0,4,190,50,0,20,0,2,0,0.0,0.0,,It probes muddy riverbeds with its two longwhiskers. A slimy film protects its body.,Barboach
s_1c7e07ab,3.0,id-329,166,5.0,9.0,6.0,4,45,50,0,20,0,4,0,0.0,0.0,,This Pokémon hides in the heart of sandstormsit creates and seldom appears where peoplecan see it.,Flygon
s_1c7e07ab,3.0,id-329,166,5.0,9.0,6.0,4,45,50,0,20,0,4,0,0.0,0.0,,It is nicknamed the Desert Spirit because theflapping of its wings sounds like a woman singing.,Flygon
s_f27aa904,3.0,,167,5.0,12.0,6.0,4,190,35,0,20,0,4,0,0.0,0.0,,"CACNEA lives in arid locations suchas deserts. It releases a strong aromafrom its flower to attract prey.When prey comes near, this POKéMONshoots sharp thorns from its body tobring the victim down.",Cacnea
s_8a44bafa,3.0,id-331,167,5.0,12.0,6.0,4,60,35,0,20,1,4,0,0.0,0.0,,"During the daytime, CACTURNE remainsunmoving so that it does not lose anymoisture to the harsh desert sun.This POKéMON becomes active at nightwhen the temperature drops.",Cacturne
s_9b1e5687,3.0,,168,2.0,9.0,2.0,4,255,50,0,20,0,5,0,0.0,0.0,,"Its cottony wings are full of air, making them lightand fluffy to the touch. Swablu takes diligent careof its wings.",Swablu
s_9b1e5687,3.0,,168,2.0,9.0,2.0,4,255,50,0,20,0,5,0,0.0,0.0,,"Since Swablu looks like a cumulus cloud, foes canhave a hard time finding it. Apparently its wingsturned white over many generations.",Swablu
s_65b98fb8,3.0,id-333,168,2.0,9.0,2.0,4,45,50,0,20,0,5,1,0.0,0.0,,"As it flies in a calm and relaxed manner, Altariaperforms a humming song that would enraptureany audience.",Altaria
s_65b98fb8,3.0,id-333,168,2.0,9.0,2.0,4,45,50,0,20,0,5,1,0.0,0.0,,"This Pokémon has a kind disposition, but if it’sprovoked, it will threaten opponents with shrillcries before attacking them without mercy.",Altaria
s_5acbc257,3.0,,169,9.0,6.0,3.0,4,90,70,0,20,0,5,0,0.0,0.0,,Memories of battling its arch-rivalSEVIPER are etched into every cell ofZANGOOSE’s body.This POKéMON adroitly dodges attackswith incredible agility.,Zangoose
s_2deec8af,3.0,,170,1.0,2.0,3.0,4,90,70,0,20,0,6,0,0.0,0.0,,SEVIPER shares a generations-longfeud with ZANGOOSE. The scars on itsbody are evidence of vicious battles.This POKéMON attacks using its sword-edged tail.,Seviper
s_92d2ab36,3.0,,171,10.0,1.0,1.0,-1,45,50,0,25,0,3,0,0.0,0.0,,The phase of the moon apparently has someeffect on its power. It’s active on the night ofa full moon.,Lunatone
s_92d2ab36,3.0,,171,10.0,1.0,1.0,-1,45,50,0,25,0,3,0,0.0,0.0,,It was discovered at the site of a meteor strike40 years ago. Its stare can lull its foes to sleep.,Lunatone
s_04bcaa65,1.0,,23,10.0,6.0,7.0,4,190,50,0,20,0,2,0,0.0,1.0,,Psyduck is constantly beset by headaches. If thePokémon lets its strange power erupt apparentlythe pain subsides for a while.,Psyduck
s_04bcaa65,1.0,,23,10.0,6.0,7.0,4,190,50,0,20,0,2,0,0.0,1.0,,As Psyduck gets stressed out its headache getsprogressively worse. It uses intense psychicenergy to overwhelm those around it.,Psyduck
s_1471b4fc,1.0,,12,2.0,7.0,2.0,8,235,50,0,20,0,4,0,0.0,0.0,,It uses its hard incisor teeth to crush and eatberries. The tip of a female Nidorans horn is abit more rounded than the tip of a males horn.,Nidoran♀
s_1471b4fc,1.0,,12,2.0,7.0,2.0,8,235,50,0,20,0,4,0,0.0,0.0,,Females are more sensitive to smells than males.While foraging theyll use their whiskers to checkwind direction and stay downwind of predators.,Nidoran♀
s_f87c9e99,4.0,rec-447-dup-0,232,5.0,6.0,,1,45,50,0,25,0,4,1,1.0,0.0,51.0,It can tell what people are thinking. Only Trainerswho have justice in their hearts can earn thisPokémons trust.,Lucario
s_f87c9e99,4.0,rec-447-dup-0,232,5.0,6.0,,1,45,50,0,25,0,4,1,1.0,0.0,51.0,It controls waves known as auras which arepowerful enough to pulverize huge rocks.It uses these waves to take down its prey.,Lucario
s_2e51f446,6.0,,431,9.0,,,1,45,50,0,20,0,4,0,1.0,0.0,,A warm-up of running around gets fire energycoursing through this Pokémons body. Once thathappens its ready to fight at full power.,Scorbunny
s_2e51f446,6.0,,431,9.0,,,1,45,50,0,20,0,4,0,1.0,0.0,,It has special pads on the backs of its feet andone on its nose. Once its raring to fight thesepads radiate tremendous heat.,Scorbunny
s_d419db52,6.0,,367,6.0,9.0,,4,190,50,0,20,0,2,0,0.0,1.0,,No wavelength of sound is beyond Noibatsability to produce. The ultrasonic waves itgenerates can overcome much larger Pokémon.,Noibat
s_d419db52,6.0,,367,6.0,9.0,,4,190,50,0,20,0,2,0,0.0,1.0,,After nightfall they emerge from the caves theynest in during the day. Using their ultrasonicwaves they go on the hunt for ripened fruit.,Noibat
s_ecbe41c1,2.0,,79,2.0,8.0,3.0,1,45,70,0,20,0,4,0,0.0,1.0,,It loves to baskin the sunlight.It uses the leafon its head toseek out warmplaces.,Chikorita
s_87103904,2.0,,61,8.0,6.0,1.0,2,45,50,1,25,0,2,0,1.0,0.0,,This Pokémon is still small and timid.Whenever Magby gets excited or surprisedflames leak from its mouth and its nose.,Magby
s_87103904,2.0,,61,8.0,6.0,1.0,2,45,50,1,25,0,2,0,1.0,0.0,,This Pokémon makes its home near volcanoes.At the end of the day Magby soaks in magmaresting and recovering from the days fatigue.,Magby
s_e3eef5f7,4.0,,91,3.0,8.0,,4,255,50,1,20,0,2,0,,0.0,,This Pokémon lives in dry rocky areas. As itsgreen spheres dry out their dull luster increases.,Bonsly
s_e3eef5f7,4.0,,91,3.0,8.0,,4,255,50,1,20,0,2,0,,0.0,,It expels both sweat and tears from its eyes.The sweat is a little salty while the tears havea slight bitterness.,Bonsly
s_737195e9,5.0,,290,5.0,6.0,,4,190,50,0,20,0,2,0,0.0,1.0,,Its favorite places are unsanitary ones. If youleave trash lying around you could even findone of these Pokémon living in your room.,Trubbish
s_737195e9,5.0,,290,5.0,6.0,,4,190,50,0,20,0,2,0,0.0,1.0,,This Pokémon was born from a bag stuffed withtrash. Galarian Weezing relish the fumes belchedby Trubbish.,Trubbish
s_89758212,1.0,rec-33-dup-0,13,7.0,12.0,2.0,0,45,50,0,20,0,4,0,0.0,0.0,,When it goes on a rampage its impossible tocontrol. But in the presence of a Nidoqueen itslived with for a long time Nidoking calms down.,Nidoking
s_89758212,1.0,rec-33-dup-0,13,7.0,12.0,2.0,0,45,50,0,20,0,4,0,0.0,0.0,,Nidoking prides itself on its strength. Its forcefuland spirited in battle making use of its thick tailand diamond-crushing horn.,Nidoking
s_4490b72f,1.0,,4,2.0,14.0,3.0,4,255,50,0,15,0,2,0,0.0,0.0,,For protection it releases a horrible stench fromthe antenna on its head to drive away enemies.,Caterpie
s_4490b72f,1.0,,4,2.0,14.0,3.0,4,255,50,0,15,0,2,0,0.0,0.0,,Its short feet are tipped with suction pads thatenable it to tirelessly climb slopes and walls.,Caterpie
s_fe5e1c18,4.0,id-415,214,10.0,9.0,,8,45,50,0,15,0,4,0,1.0,0.0,,Vespiquen that give off more pheromoneshave larger swarms of Combee attendants.,Vespiquen
s_fe5e1c18,4.0,id-415,214,10.0,9.0,,8,45,50,0,15,0,4,0,1.0,0.0,,It skillfully commands its grubs in battles with itsenemies. The grubs are willing to risk their livesto defend Vespiquen.,Vespiquen
s_f445737a,3.0,,130,5.0,6.0,3.0,1,45,50,0,20,0,4,0,1.0,0.0,130.0,TREECKO has small hooks on the bottomof its feet that enable it to scalevertical walls.This POKéMON attacks by slamming foeswith its thick tail.,Treecko
s_03dd9d66,3.0,,437,2.0,,,4,190,50,0,20,0,2,0,0.0,0.0,,It whirls around in the wind while singing a joyoussong. This delightful display has charmed manyinto raising this Pokémon.,Gossifleur
s_03dd9d66,3.0,,437,2.0,,,4,190,50,0,20,0,2,0,0.0,0.0,,It anchors itself in the ground with its single legthen basks in the sun. After absorbing enoughsunlight its petals spread as it blooms brilliantly.,Gossifleur
s_9f25f2b0,7.0,,421,2.0,14.0,,-1,255,0,0,120,0,1,0,1.0,0.0,,It survives by absorbing light. After a long timespent slumbering underground impuritiesaccumulated within it causing its body to darken.,Necrozma
s_9f25f2b0,7.0,,421,2.0,14.0,,-1,255,0,0,120,0,1,0,1.0,0.0,,It needs light to survive and it goes on arampage seeking it out. Its laser beams willcut anything to pieces.,Necrozma
s_797927fc,1.0,id-100,44,6.0,1.0,8.0,-1,60,70,0,20,0,2,0,0.0,1.0,,The more energy itcharges up thefaster it gets.But this alsomakes it morelikely to explode.,Electrode
s_71405b9b,1.0,,33,6.0,7.0,9.0,4,190,50,0,20,0,2,0,1.0,0.0,,When this Pokémons tail is soaked in watersweetness seeps from it. Slowpoke uses this traitto lure in and fish up other Pokémon.,Slowpoke
s_71405b9b,1.0,,33,6.0,7.0,9.0,4,190,50,0,20,0,2,0,1.0,0.0,,Slow-witted and oblivious this Pokémon wontfeel any pain if its tail gets eaten. It wont noticewhen its tail grows back either.,Slowpoke
s_a122a0de,5.0,rec-831-dup-0,438,9.0,,,4,127,50,0,15,0,2,0,1.0,0.0,,Its majestic horns are meant only to impress theopposite gender. They never see use in battle.,Dubwool
s_a122a0de,5.0,rec-831-dup-0,438,9.0,,,4,127,50,0,15,0,2,0,1.0,0.0,,Weave a carpet from its springy wool and you endup with something closer to a trampoline. Youllstart to bounce the moment you set foot on it.,Dubwool
s_53a99e6f,2.0,rec-42-dup-0,17,,13.0,6.0,4,90,50,0,15,0,2,0,0.0,0.0,25.0,Both of its legs have turned into wings. Without asound Crobat flies swiftly toward its prey andsinks its fangs into the nape of its targets neck.,Crobat
s_53a99e6f,2.0,rec-42-dup-0,17,,13.0,6.0,4,90,50,0,15,0,2,0,0.0,0.0,25.0,This Pokémon flaps its four wings skillfully.Crobat can fly through cramped caves withoutneeding to slow down.,Crobat
s_25db4886,8.0,id-122,57,6.0,,,4,45,50,0,25,0,2,0,0.0,1.0,,Its highly skilled at tap-dancing. It waves its caneof ice in time with its graceful movements.,Mr. Rime
s_25db4886,8.0,id-122,57,6.0,,,4,45,50,0,25,0,2,0,0.0,1.0,,Its amusing movements make it very popular.It releases its psychic power from the patternon its belly.,Mr. Rime
s_e8bc50e1,8.0,id-222,113,10.0,,,6,30,50,0,20,0,3,0,0.0,,,Be cautious of the ectoplasmic bodysurrounding its soul. Youll becomestiff as stone if you touch it.,Cursola
s_e8bc50e1,8.0,id-222,113,10.0,,,6,30,50,0,20,0,3,0,0.0,,,Its shell is overflowing with its heightenedotherworldly energy. The ectoplasm serves asprotection for this Pokémons core spirit.,Cursola
s_f64e1a72,7.0,,171,10.0,1.0,6.0,-1,45,50,0,25,0,3,0,0.0,0.0,,The phase of the moon apparently has someeffect on its power. Its active on the night ofa full moon.,Lunatone
s_f64e1a72,7.0,,171,10.0,1.0,6.0,-1,45,50,0,25,0,3,0,0.0,0.0,,It was discovered at the site of a meteor strike40 years ago. Its stare can lull its foes to sleep.,Lunatone
s_d30377a2,5.0,id-562,287,9.0,11.0,,4,90,50,0,25,0,2,0,0.0,0.0,,This Pokémon has a body of sparkling gold.People say it no longer remembers that it wasonce human.,Cofagrigus
