artist_credit,position,artist,name
ac2342,0,a4159,Paul Dukas
ac788,1,a1167,Sir Laurence Olivier
ac4154,0,a1479,Madame Bovary
ac2008,0,a4142,Helena Vondráčková
ac2967,0,a2821,The Creams
ac2010,0,a4763,Visitors
ac1923,0,a4146,Spread Eagle
ac3729,0,a3491,The Rhombus
ac3929,0,a3636,Les Forbans
ac4089,0,a1443,Louis Armstrong
ac1946,0,a2081,Praveen
ac2335,0,a2910,Marillion
ac4315,1,a510,Тараканы
ac3416,1,a3583,Pete Mason
ac27,2,a1064,Kees Wieringa
ac110,0,a3719,Porn Kings
ac2683,0,a3067,Daco
ac3257,0,a3800,Wolf Ram Heart
ac277,0,a2932,Teoman
ac2036,0,a1726,Unity One
ac968,0,a4768,Exited
ac4037,0,a3234,アリス九號
ac1869,0,a1491,T‐Bone Walker
ac3125,0,a520,Lester Young
ac1178,0,a1438,Kristina Bach
ac2599,0,a29,The Chills
ac2745,1,a1560,Project Pat
ac3222,1,a4571,English Bach Festival Chorus
ac381,3,a1032,Janos Solyom
ac1024,0,a4463,Тараканы
ac590,0,a409,Archers of Loaf
ac3574,1,a2941,Philippe Lejour
ac2203,0,a3030,Leith Stevens
ac3014,0,a1076,The Wireless Stores
ac1433,0,a2714,LiSA
ac1013,1,a1424,Leopold Stokowski
ac561,0,a1283,Rumatera
ac1356,0,a4277,Rachelle Spring
ac1397,0,a1461,Wolfgang Käfer
ac3498,0,a4203,버즈
ac788,1,a2272,Sir Laurence Olivier
ac1138,0,a1916,Donovan
ac2607,0,a3274,MOTO
ac1323,0,a3034,Love4Money
ac4400,3,a1386,Coro Gulbenkian
ac1214,1,a1344,Геннадий Николаевич Рождественский
ac3543,0,a584,Pete Dunn
ac2263,0,a3026,Sielun Veljet
ac4414,0,a3756,Luna
ac4533,0,a1350,Indigolapsed
ac2080,1,a931,Scott Ross
ac3743,0,a3392,Steppenwolf
ac38,0,a4036,Claudinho  Buchecha
ac471,0,a509,Hany Shaker
ac3289,0,a4612,Cry Wolf
ac2263,0,a3024,Sielun Veljet
ac603,0,a4485,Joe Cuba Sextet
ac1295,0,a3317,The Primitive Quartet
ac1861,3,a2415,Théotime Langlois de Swarte
ac1215,0,a2579,Зоопарк
ac188,1,a1354,VAYAN
ac887,0,a2051,Boom
ac3158,0,a4825,Warhammer
ac2098,0,a716,Doyle Bramhall
ac2804,0,a1603,Deetron
ac1825,0,a512,Bruce Springsteen
ac814,0,a1588,Perry Letsch
ac2836,1,a4192,Baker
ac1574,0,a2999,Digital Leather
ac1168,0,a3651,Michale Graves
ac4526,0,a1180,Giuseppe Verdi
ac4364,0,a4242,Bitch
ac3979,0,a53,Arsenik
ac4025,0,a2386,Orfeón Universitario UCV y El Cuarteto
ac2478,0,a2646,Schnuckenack Reinhardt
ac1524,0,a4716,Toquinho
ac3196,1,a2466,Joan Sutherland
ac1477,0,a1594,Frank Tayla
ac2569,0,a2993,MaJiKer
ac4241,0,a3629,青野武
ac716,0,a4690,Bolivia Manta
ac886,0,a4102,The Buckinghams
ac3852,0,a1216,The Olivia Tremor Control
ac1372,0,a1401,IQ
ac1609,0,a4585,Michael Nhat
ac4159,0,a2240,Austin Eterno
ac1076,0,a2220,Antonín Dvořák
ac2132,0,a481,Orchestre national du Capitole de Toulouse
ac586,0,a1097,Grownup Killjoy
ac306,0,a314,Megadeth
ac4047,0,a1830,Sackrai
ac2340,0,a225,Billy Fury
ac4464,0,a2333,Inigo Kennedy
ac2924,0,a2109,Shu•bi•dua
ac1897,1,a1251,José Serebrier
ac1717,0,a21,Dean Collinson
ac3242,0,a2340,Antonín Dvořák
ac887,1,a204,Peak
ac318,0,a2723,Les Reines Prochaines
ac466,0,a1240,Clermont  Macleod
ac2994,0,a2132,POLYSICS
ac3904,1,a628,Manolo Guardia
ac2011,0,a4221,Diogo Nogueira
ac364,0,a2294,Phiiliip
ac2549,0,a2196,Necrodeath
ac4277,2,a4344,Stefano Bollani
ac3894,0,a4741,Ayaan Hirsi Ali
ac244,0,a341,伊藤真澄
ac2026,1,a2706,Leslie Howard
ac2473,0,a2621,Tim Whitelaw
ac1910,0,a3408,Cartolas Band
ac1843,0,a3400,Deformatory
ac1971,0,a2783,Mac Kregor
ac32,0,a159,Van Coke Kartel
ac4523,0,a4080,AG Flek
ac24,0,a4515,Andy Williams
ac2764,0,a4114,Skogsfrid
ac2915,0,a4684,Carlos Gardel
ac1612,0,a2725,Carolina Wallin Pérez
ac1013,1,a4451,Leopold Stokowski
ac3784,0,a4015,Rolfe Kent
ac3115,0,a3535,Monsters of Liedermaching
ac1284,1,a686,David Arnold
ac2189,0,a3977,Contra
ac1225,0,a1328,Stare Dzwony
ac15,0,a1057,Luigi Cherubini
ac4011,0,a3544,Älskade barnvisor
ac1152,0,a70,Stephen L Allen
ac2677,1,a3163,The Nash Ensemble
ac3060,0,a175,Sterac
ac4546,0,a3363,David Newman
ac2772,0,a3562,Björk
ac4603,0,a4840,Treefight for Sunlight
ac347,5,a1722,Academy of St Martin in the Fields
ac1113,0,a4659,Larry Rhodes
ac604,0,a4485,Joe Cuba Sextet
ac2066,0,a4356,Коrsика
ac3532,0,a252,Lucas Pope
ac3907,1,a4093,Meindert Bosklopper
ac3720,0,a2788,spunge
ac3335,0,a3738,William Byrd
ac1861,4,a1365,Sophie de Bardonnèche
ac789,0,a4108,Walton
ac1582,1,a859,Jean Sibelius
ac4274,0,a2921,Cris Cab
ac2665,0,a214,Zachary Allen
ac3948,0,a4189,Karel Svoboda
ac3539,0,a3262,Beady Belle
ac4486,0,a4720,Power Metal
ac1292,0,a253,Deep Dish
ac3847,0,a4021,wumpscut
ac4580,0,a912,The Masterplan
ac3094,0,a3096,Brandon Wiard
ac2793,0,a2811,Giuseppe Di Stefano
ac2487,0,a4598,Rinôçérôse
ac1312,1,a1646,Hovet
ac1295,0,a782,The Primitive Quartet
ac4430,0,a4591,Liane Carroll
ac4274,0,a2921,Cris Cab
ac4603,0,a4840,Treefight for Sunlight
ac1215,0,a2579,Зоопарк
ac119,1,a3677,Khaled
ac571,0,a610,My First Days on Junk
ac4121,0,a1002,Sally Bat des Ailes
ac3376,0,a3949,Stanley Clarke
ac3704,0,a1521,Manikin
ac9,0,a2423,traditional
ac1589,0,a2059,Sean Hughes
ac3045,0,a3233,Dario Baldan Bembo
ac1596,0,a3170,Pieter K
ac1252,0,a4148,Nat King Cole
ac865,0,a3912,Engineer
ac488,0,a381,Lois McMaster Bujold
ac4373,0,a3874,Edvard Grieg
ac3818,0,a2098,Sinfóníuhljómsveit Íslands
ac866,0,a1513,Grooveminister
ac1787,1,a4140,Nürnberger Symphoniker
ac3607,0,a277,Haus Arafna
ac1312,0,a2584,Lars Winnerbäck
ac3160,0,a49,Cheap Trick
ac1397,0,a1457,Wolfgang Käfer
ac2655,0,a1115,BBC Philharmonic
ac3669,0,a4505,Salt Tank
ac2872,0,a3011,The Idea of North
ac4134,1,a3718,Gasdia
ac4032,0,a735,The Tombstone Brawlers
ac1357,0,a562,Johnny Reimar
ac1928,0,a3876,Judy Collins
ac2919,0,a3103,Tintenwolf
ac1396,0,a302,Sly
ac1492,0,a1956,Cummings String Trio
ac633,0,a2772,百蚊
ac2978,0,a18,Gene Krupa and His Orchestra
ac3225,0,a1699,横山菁児
ac3298,0,a4432,Pernilla Wahlgren
ac1488,0,a3861,Rashad
ac674,0,a4405,K Sparks
ac1996,0,a4666,X Fade
ac2199,0,a1698,New Radiant Storm King
ac788,3,a4108,Sir William Walton
ac4162,0,a4076,Rolf Zuckowski
ac1175,0,a2539,Ametsub
ac4038,0,a2749,Les Satellites
ac3848,0,a4022,wumpscut
ac2523,0,a1658,Desaparecidos
ac1695,0,a311,Hey Negrita
ac750,0,a812,Corvus Corax
ac347,6,a1542,Neville Marriner
ac1776,0,a4067,Fredrik Vahle
ac1121,0,a4034,Barbara Hendricks
ac1539,0,a1193,Paul Shaw
ac369,0,a851,Nathan Barr
ac4083,0,a4262,Alex North
ac126,0,a2585,Ashentide
ac1263,0,a315,Nordwestdeutsche Philharmonie
ac4535,1,a3658,Tippu
ac211,0,a1117,System F
ac3076,0,a642,Mudmen
ac3810,0,a2623,Laura Fygi
ac4507,0,a306,Kate Wolf
ac3140,0,a2039,Tata Bojs
ac1688,0,a4746,The Breaks Collective
ac1753,0,a697,Breaking Circus
ac4027,0,a881,Nádine
ac3570,0,a4726,ORIGINAL LOVE
ac4473,0,a1768,A Tribe Called Quest
ac2655,0,a1115,BBC Philharmonic
ac1875,0,a2009,谭盾
ac1314,0,a3490,Backyard Babies
ac743,0,a4120,Christian Smith  John Selway
ac2026,0,a2484,Franz Liszt
ac4377,0,a2928,Morning Haze
ac169,0,a176,Bad Haggis
ac1394,1,a729,3rd Degree
ac2023,0,a3712,John Taverner
ac282,0,a3953,Junip
ac572,0,a3623,Jsbl
ac2980,0,a4193,Ellis Paul
ac4500,0,a3594,Werwolf 77
ac1991,1,a377,William Stromberg
ac2333,1,a1749,Bjarte Engeset
ac68,0,a2343,Sakamoto Chika
ac2810,0,a991,Mikhail Pletnev
ac1059,0,a1137,LTJ Bukem
ac3908,1,a4093,Meindert Bosklopper
ac1067,1,a4442,Project Pat
ac3753,0,a4418,Pierre Rapsat
ac926,0,a4266,Tilman Sillescu
ac2582,1,a2175,Merl Saunders
ac2943,0,a3622,Black Tape for a Blue Girl
ac517,1,a4588,Orchestra of the Swan
ac1252,0,a4147,Nat King Cole
ac912,0,a3405,Apiary
ac4239,0,a2337,Rob
ac2113,0,a2173,Die Toten Hosen
ac38,0,a4037,Claudinho  Buchecha
ac1335,0,a3633,Back of the Bus
ac3299,0,a1021,Grimsley High School Gold Madrigal Singers
ac3127,0,a2871,RIP SLYME
ac0,0,a4645,John Pizzarelli
ac3564,0,a2921,Cris Cab
ac3715,0,a2678,スフィア
ac3827,0,a3747,Azwan
ac4013,0,a895,Spank the Monkey
ac3120,0,a2986,Indiana
ac2892,0,a3033,Carlos Di Sarli
ac1861,0,a281,Dandrieu
ac2680,0,a4463,Тараканы
ac4584,0,a1212,The Glory
ac2326,0,a120,LAST ALLIANCE
ac3363,1,a410,Bernard Xolotl
ac3575,0,a1579,Épictète
ac4419,0,a3924,Tre allegri ragazzi morti
ac4315,1,a4501,Тараканы
ac3845,1,a672,Ricki Wilde
ac1386,0,a4716,Toquinho
ac433,0,a4449,Brad Yoder
ac4041,0,a200,manmachineindustry
ac2949,0,a1084,Alice Nine
ac937,0,a3,Dash Shamash
ac461,0,a3873,Simon Etchell
ac835,0,a3413,The Bourbon Street Paraders
ac3828,2,a898,Tocha Pro
ac891,0,a1877,Dead Meadow
ac488,0,a2193,Lois McMaster Bujold
ac1639,1,a1682,Jouni Somero
ac306,0,a313,Megadeth
ac3222,5,a4480,Michel Corboz
ac2116,0,a2239,Selim Palmgren
ac4164,0,a979,Internet Forever
ac2189,0,a486,Contra
ac297,3,a1978,Deron Johnson
ac768,0,a4625,Son Volt
ac3198,0,a3649,Susanne Mentzer
ac751,2,a774,The Parley of Instruments
ac2624,0,a3492,Solanos
ac432,0,a1580,Filipe Catto
ac1865,0,a1928,Bing Crosby
ac4368,0,a1358,Don Moen
ac4235,0,a2409,Florene
ac577,0,a2048,Freeway
ac4401,0,a1136,Francesca Michielin
ac2200,0,a2663,The Vaselines
ac241,1,a3267,Jürgen Treyz
ac2983,0,a2441,Active Child
ac945,0,a918,Francis Goya
ac232,0,a1713,Nacho Rodríguez
ac1315,0,a1434,Lazzi
ac1994,0,a2593,Lila Deneken
ac2866,0,a395,Robert Etoll
ac530,0,a2953,De Romeos
ac468,0,a1118,Precious Wax Drippings
ac3814,0,a4452,Tim Souster
ac3871,0,a4151,Chriz
ac437,0,a1996,Ben Somer
ac3528,0,a2551,London Philharmonic Orchestra
ac1524,1,a2506,Paulinho da Viola
ac2484,0,a1066,TourdeForce
ac1724,0,a3121,Erol Parlak Bağlama Beşlisi
ac2956,0,a2952,Deuce
ac2197,0,a3208,Cairo Liberation Front
ac3884,0,a775,Harry Bluestone
ac563,0,a4339,Guster
ac2617,2,a3470,Václav Neumann
ac939,0,a3375,Chris Egan
ac2823,0,a2967,Nagen  Saugen
ac1973,0,a529,Saccoman
ac1089,0,a4489,Russian Love
ac1215,0,a1532,Зоопарк
ac3177,0,a664,Paul McCartney
ac952,0,a609,SilverHawk
ac4125,0,a3948,revideolized
ac2386,0,a4796,Yardbeat
ac2858,0,a258,NǽnøĉÿbbŒrğ VbëřřĦōlökäävsŦ
ac167,0,a1080,ChaosOrder
ac4603,0,a4866,Treefight for Sunlight
ac882,0,a2051,Boom
ac3003,0,a1994,Hanya Yanagihara
ac2445,1,a640,Voice Male
ac2631,0,a3138,The Forester Sisters
ac4277,0,a4487,Barbara Casini
ac3145,0,a4724,Ella Fitzgerald
ac1071,0,a3597,Naked City
ac3507,0,a2712,Bloodstone
ac4342,0,a1268,the pillows
ac2645,1,a2868,Saycet
ac3467,0,a2083,Dan Kwekel
ac2888,2,a986,Musica ad Rhenum
ac3096,0,a740,The Chinchees
ac3316,0,a1473,Dziuks Küche
ac1947,0,a1288,Praveen
ac571,0,a4372,My First Days on Junk
ac402,0,a2007,Elvis Presley
ac2741,1,a235,The Boys
ac3097,0,a1497,Cause 4 Concern
ac434,0,a2449,Muslimgauze
ac1619,0,a4555,Vic Chesnutt
ac749,0,a572,Viktors Lapčenoks
ac3052,0,a8,Triumvirat
ac747,0,a810,Aube
ac4146,0,a3625,Madhattan Room
ac117,0,a113,The Gaturs
ac1784,1,a846,WILLOW
ac3630,0,a1454,Timbalada
ac1988,0,a2121,Frank Chacksfield  His Orchestra
ac1564,0,a4656,True Myth
ac1004,0,a1088,Alien Sex Fiend
ac3162,1,a436,Jerique Allan
ac1252,0,a4149,Nat King Cole
ac4530,1,a4390,Kosti Vehanen
ac188,3,a2545,Joseph Feinstein
ac342,0,a1751,Clock DVA
ac3854,0,a4030,The MK Ultra
ac1512,0,a3430,Oppressor
ac2781,0,a2477,Áine Minogue
ac607,0,a2470,Judge Dredd
ac1897,1,a1251,José Serebrier
ac4024,0,a837,Autumn
ac3305,0,a1708,Achilles
ac2434,0,a3287,Way Out West
ac4262,4,a916,Phantasm
ac4423,0,a22,Clive Cussler
ac2334,0,a2802,Sir William Walton
ac1369,0,a4032,Joanna Stingray
ac119,0,a401,Taha
ac1420,0,a2912,Gisèle Favre
ac4177,0,a2220,Dvořák
ac3834,0,a309,Marian Anderson
ac2350,1,a935,Christian Gerhaher
ac4155,0,a724,Драконь
ac3129,0,a1504,Beres Hammond
ac3288,0,a3603,Michael White
ac2350,1,a3993,Christian Gerhaher
ac259,0,a2451,Chris Bacon
ac3055,0,a4089,Goodbye Harry
ac938,0,a3084,Sons of Chaos
ac560,3,a4404,Christa Ludwig
ac934,0,a4414,Jimi Hendrix
ac3820,0,a2635,Fats Domino
ac1552,0,a2636,In Flames
ac2755,0,a2866,Circle Storm
ac2903,0,a1362,Wolfgang Amadeus Mozart
ac800,0,a137,Salif Keita
ac354,0,a3799,Jil Caplan
ac3210,0,a1096,Annie MG Schmidt
ac3819,0,a3749,Magnus Lindberg
ac3391,0,a127,The Corries
ac1887,0,a3356,Andrei Eshpai
ac4025,0,a2823,Orfeón Universitario UCV y El Cuarteto
ac4,0,a4335,Andrew Powell
ac1202,0,a3050,Бригадный подряд
ac2588,0,a1398,Kayo Dot
ac2416,0,a697,Breaking Circus
ac1935,0,a2340,Antonín Dvořák
ac1629,0,a2054,ona
ac2726,0,a4606,Art Bears
ac3288,0,a2312,Michael White
ac1912,0,a1862,CygnosiC
ac1944,1,a1115,BBC Philharmonic
ac2716,0,a4040,Joseph Saba
ac466,0,a3421,Clermont  Macleod
ac1423,0,a1547,Mose Allison
ac515,0,a3332,Gloria Estefan
ac934,0,a2814,Jimi Hendrix
ac991,0,a3946,Blank  Jones
ac144,0,a3463,Klaus Harmony
ac105,0,a3785,Oboroh
ac3642,0,a2996,5xL Beats
ac3766,0,a3700,Beady Belle
ac780,0,a4581,Frekkr
ac747,0,a810,Aube
ac1173,0,a4475,Teresa Cristina e Grupo Semente
ac284,1,a3668,Tippu
ac315,0,a1759,Talisma
ac164,0,a827,CV Jørgensen
ac435,2,a4219,Yôko Higashi
ac4341,0,a98,Marianne  Michael
ac2519,0,a491,Al Hirt
ac1214,1,a1343,Геннадий Николаевич Рождественский
ac1885,0,a3866,John Ernest Galliard
ac960,0,a4049,Tom Heinl
ac171,0,a2209,Michiko Ogawa Trio
ac1475,0,a1592,鈴木雅之
ac3602,0,a2915,Galleon
ac4215,0,a1211,The Ink Spots
ac2633,0,a3168,Shearer
ac2798,0,a3560,Karasyozoku
ac4426,0,a4175,Табула Раса
ac4095,0,a2701,Judith Weir
ac2244,0,a3290,Kraftklub
ac3963,0,a4033,Pearl Jam
ac4219,0,a3427,Dizzy Mizz Lizzy
ac552,1,a1267,The Parley of Instruments
ac1372,0,a2203,IQ
ac297,2,a997,Billy Cobham
ac2134,1,a3894,Mika Kallio
ac1232,0,a2835,Brook Benton
ac2312,1,a2923,Christopher Herrick
ac3510,0,a3411,Randy Edelman
ac2020,0,a261,Under
ac3481,1,a2774,Martin Jarvis
ac4144,0,a1060,Jon A Kull
ac866,0,a333,Grooveminister
ac4219,0,a3744,Dizzy Mizz Lizzy
ac1776,0,a1909,Fredrik Vahle
ac4025,0,a2267,Orfeón Universitario UCV y El Cuarteto
ac555,0,a2136,The Similou
ac3516,0,a2708,Spawn
ac3966,0,a2546,Luc de Larochellière
ac4584,0,a3654,The Glory
ac3999,0,a4181,Tanya Stephens
ac2572,5,a4178,Neville Marriner
ac553,0,a2567,no artist
ac2712,0,a2862,Ace Troubleshooter
ac3044,0,a4535,Las Estrallas Cobo
ac4208,0,a4541,Özay
ac42,0,a45,Marco Antonio Solís
ac3846,0,a4018,Hot Chip
ac2907,0,a2145,FBI
ac210,0,a396,Raison Varner
ac3376,0,a4391,Stanley Clarke
ac2717,0,a2502,Daniel C Holter
ac2620,0,a2885,Duo Damiano Sarzier
ac2677,1,a1884,The Nash Ensemble
ac644,0,a690,dialogue
ac934,0,a2814,Jimi Hendrix
ac1511,1,a3672,Khaled
ac612,0,a1803,Wildchild
ac4177,1,a3016,Hungarian State Orchestra
ac347,3,a1219,Francisco Araiza
ac1012,0,a2750,Judge Smith
ac1127,0,a1005,Born Without a Face
ac433,0,a3955,Brad Yoder
ac666,0,a2414,Layner
ac4400,1,a4571,English Bach Festival Chorus
ac2509,0,a1719,Merri Gail
ac1999,0,a4312,Duke Ellington
ac2617,0,a2220,Antonín Dvořák
ac3800,4,a1765,雪村螢子
ac3470,0,a754,Erci_E
ac2576,0,a1436,The Pirates
ac4128,0,a3131,MOSAICWAV
ac2259,0,a1761,Sick of It All
ac1270,0,a3858,DeFalla
ac699,0,a4177,Deventter
ac3434,0,a1155,Chris Barber
ac798,0,a542,Tammy St John
ac13,0,a3032,菅野よう子
ac41,0,a2615,David Shire
ac395,0,a2629,Da Yoopers
ac2010,0,a4217,Visitors
ac301,0,a1966,Tears of Martyr
ac689,0,a72,Needle
ac272,0,a2144,Kreld
ac3422,0,a3608,Tsurubami
ac4443,0,a1115,BBC Philharmonic
ac2680,0,a510,Тараканы
ac3786,0,a2485,Szidi Tobias
ac32,0,a32,Van Coke Kartel
ac680,0,a4536,Filmy Ghost
ac986,0,a1070,Laura Andreşan
ac3306,1,a4385,Özkan Uğur
ac675,0,a4136,Louie Ramírez
ac3251,0,a3259,Devin the Dude
ac1436,0,a629,Manolo Guardia
ac4589,0,a4827,The Human Expression
ac1371,0,a855,Rotten Penetration
ac2279,0,a3487,Le Modem
ac774,0,a3306,Nicki Minaj
ac611,0,a649,Vendaval
ac617,0,a1089,Guus Meeuwis  Vagant
ac4589,0,a4827,The Human Expression
ac591,0,a1275,Lemongrass
ac2867,0,a3007,Robert Etoll
ac2880,0,a4263,Rick Springfield
ac2046,3,a1237,Rashawn Ross
ac3380,0,a4223,Exlibris
ac3376,1,a502,Larry Carlton
ac1861,1,a370,Corelli
ac2625,0,a2887,Norah Jones
ac1072,1,a1531,Mike Patton
ac4180,1,a3894,Mika Kallio
ac1695,0,a1936,Hey Negrita
ac1356,0,a4277,Rachelle Spring
ac3651,0,a1226,Mayhem
ac3777,0,a1334,Michael B Tretow
ac1423,0,a1546,Mose Allison
ac1861,3,a2415,Théotime Langlois de Swarte
ac3827,0,a1569,Azwan
ac517,1,a4589,Orchestra of the Swan
ac3308,0,a1472,Pendragon
ac451,0,a2831,Jimmy Jim
ac344,0,a2768,The Whigs
ac1950,0,a2178,Fatso Jetson
ac127,0,a3800,Wolf Ram Heart
ac2897,0,a550,Timo Räisänen
ac818,0,a2083,Dan Kwekel
ac3470,0,a4330,Erci_E
ac1621,0,a2535,Alan Kwan Quartet
ac311,0,a1654,The Spotnicks
ac4145,0,a2099,Majke
ac27,3,a102,Ellen Dijkhuizen
ac3074,0,a3227,Spangle call Lilli line
ac736,0,a1280,Luxus Leverpostei
ac4016,0,a4168,Ee
ac1983,0,a2115,Malahora
ac3289,0,a4307,Cry Wolf
ac3085,0,a4808,kous
ac1017,0,a1255,Fats Waller and His Rhythm
ac4486,0,a4720,Power Metal
ac465,0,a3646,Slayer
ac4477,0,a1332,Stranded At The DriveIn
ac516,0,a2416,The Perceptionists
ac1779,0,a3040,Salamander Crossing
ac23,0,a3272,Unlogistic
ac4191,1,a3584,Xande de Pilares
ac3986,0,a114,Duane Eddy
ac4578,0,a1073,The Squires of the Subterrain
ac4313,0,a4482,Baltimore
ac3523,1,a1516,Jason Pedder
ac2433,0,a1638,Orquestra Mediterrânea
ac3495,0,a205,増子司
ac832,1,a4352,Tom New
ac1529,0,a2144,Kreld
ac4044,0,a130,Aphrodesia
ac4237,0,a2464,Faudel
ac1130,0,a957,Les Brown
ac2086,0,a2216,Driver Drive Faster
ac3424,0,a1283,Rumatera
ac1028,1,a4712,John Giuffrida
ac3816,0,a2861,Shinkasta
ac1625,2,a1817,Vésper Vocal
ac822,0,a2408,Monteverdi Choir
ac2787,0,a2233,Monster Mike Welsh
ac2294,0,a2841,Áine Minogue
ac2383,0,a2552,TV on the Radio
ac3150,0,a4002,Cybertrybe
ac100,0,a192,Die Toten Hosen
ac402,0,a344,Elvis Presley
ac534,0,a2953,De Romeos
ac2318,0,a1101,Ganaian
ac2116,0,a2239,Selim Palmgren
ac2792,0,a4667,Pete Seeger
ac3901,0,a4077,TOK
ac2024,0,a3706,Orrin Evans
ac1982,0,a3709,Suede
ac2211,0,a450,Syd Matters
ac1082,0,a1584,Wax Tailor
ac2421,0,a2460,Rosanne Cash
ac606,0,a852,The Police
ac2805,0,a381,Lois McMaster Bujold
ac3943,0,a568,Peter Rowan
ac891,0,a1370,Dead Meadow
ac1868,0,a2192,Irwin Goodman
ac1070,0,a1972,Zodiac
ac2731,0,a3772,Charlie Parker
ac99,0,a990,Piero Piccioni
ac3759,0,a3780,Rocco Raimundo
ac3164,0,a3593,Holidays
ac3443,0,a894,Hart Backbord
ac3252,0,a1212,The Glory
ac3694,0,a171,Χρόνης Αηδονίδης
ac3177,0,a3333,Paul McCartney
ac2233,1,a4309,Taverner Choir  Players
ac1717,0,a4490,Dean Collinson
ac115,0,a2707,Leslie Howard
ac3904,1,a629,Manolo Guardia
ac1340,1,a3243,Buck Sanders
ac4245,0,a369,Ferry Corsten
ac332,0,a1368,Angela Wiedl
ac4373,1,a4867,WDR Sinfonieorchester Köln
ac3051,1,a1695,Zakir Hussain
ac1544,0,a897,Jeff Loomis
ac819,0,a4757,C‐Bo
ac2557,0,a1165,Koji Kondo
ac3938,0,a627,Майя Кристалинская
ac78,0,a81,Captain  Tennille
ac4626,0,a4299,D Todd Sorensen
ac802,0,a3712,John Taverner
ac2867,0,a3007,Robert Etoll
ac2038,0,a4403,Karjalan Sissit
ac683,0,a3951,Pate Mustajärvi
ac3198,1,a2466,Joan Sutherland
ac1566,1,a4101,Tatyana Kalmykova
ac4550,0,a4124,Johnny Hallyday
ac2045,0,a1330,Pablo Moses
ac1601,0,a2577,Maria Muldaur
ac3166,0,a3770,Billy Lincoln
ac1959,0,a807,Julian Sandell
ac2281,0,a3980,The Kid Stuff Repertory Company
ac3928,0,a3099,Joseph Manson
ac429,0,a455,Inepsy
ac3905,0,a1086,Andrés Calamaro
ac3252,1,a4246,The Magnificent
ac1012,0,a2751,Judge Smith
ac2097,1,a1650,Nikolaus Harnoncourt
ac1488,1,a4174,Confidence
ac1960,1,a1553,Guy McAffer
ac3434,0,a707,Chris Barber
ac3170,0,a3348,Jenő Jandó
ac4456,0,a1904,Sebadoh
ac3846,0,a4018,Hot Chip
ac1702,0,a1959,Werner Müller
ac461,0,a501,Simon Etchell
ac583,0,a620,SNMNMNM
ac2221,0,a544,Janiss Garza
ac3440,0,a856,Dörrterror
ac2421,0,a2591,Rosanne Cash
ac2263,0,a3515,Sielun Veljet
ac546,0,a3696,Tim Janis
ac765,0,a834,colis postal
ac1695,0,a1936,Hey Negrita
ac2714,0,a981,Burning Spear
ac964,0,a1046,666
ac2349,0,a1413,Spencer Dickinson
ac715,0,a3714,Francesco Guccini
ac659,0,a4405,K Sparks
ac3484,0,a3077,Salem
ac4513,0,a4126,Dětský sbor Prážata
ac2831,0,a1519,Subject to Change
ac3321,0,a3640,Celso Fonseca
ac579,1,a4451,Leopold Stokowski
ac4102,0,a4286,Feathermerchants
ac3549,0,a2304,Canoofle
ac4275,1,a3136,Mike Posner
ac2939,0,a3119,Kid
ac123,0,a4735,Ÿuma
ac4407,0,a2322,African Head Charge
ac3847,0,a4019,wumpscut
ac4289,0,a4536,Filmy Ghost
ac2277,0,a3387,Erik Koskinen
ac2229,0,a932,Jussi Björling
ac3145,0,a4725,Ella Fitzgerald
ac4535,3,a3790,Solar Sai
ac3465,0,a715,The Bilinda Butchers
ac2327,0,a1154,John Hiatt
ac147,0,a4853,Sally Barker
ac1799,0,a3566,Zaufke Thomas
ac3222,1,a4572,English Bach Festival Chorus
ac2827,0,a3940,Ron Escheté
ac1762,0,a2418,李泉
ac997,0,a3909,Tony Joe White
ac2677,0,a4493,Malcolm Arnold
ac563,0,a1842,Guster
ac4504,2,a1421,Lillian Stokes
ac1977,0,a3701,Stormtraxx
ac991,0,a3945,Blank  Jones
ac4579,0,a3914,TI
ac2511,0,a4398,Evaldo Braga
ac3250,1,a4255,Akinsa
ac2278,0,a3387,Erik Koskinen
ac413,0,a3422,Johan Tronestam
ac1133,0,a596,Lotto King Karl
ac4045,0,a3811,Tool Tribute Band
ac4262,3,a2689,Tallis
ac2237,0,a1162,Kongehuset
ac1683,2,a361,Concentus Musicus Wien
ac3431,0,a3401,Matlubeh
ac4555,0,a4795,Lyzanxia
ac4489,0,a1100,Kelly Joe Phelps
ac2233,1,a4320,Taverner Choir  Players
ac3872,0,a4419,Motor Totemist Guild
ac101,0,a4360,John Fred  His Playboy Band
ac77,0,a81,Captain  Tennille
ac3154,0,a3311,Nusrat Fateh Ali Khan
ac1861,5,a2781,Louise Pierrard
ac1302,0,a1190,Pianoheadz
ac42,0,a45,Marco Antonio Solís
ac4330,0,a4542,U2
ac1591,0,a1660,Jean‐François Dandrieu
ac4132,0,a4325,Big Walter Horton
ac4132,0,a1739,Big Walter Horton
ac1364,0,a1872,עפרה חזה
ac2097,0,a4528,Johann Sebastian Bach
ac4082,0,a2373,Fun People
ac1631,0,a1764,Lesser
ac1791,0,a3767,Blues Mobile Band
ac987,1,a4600,Gareth Hulse
ac1105,0,a262,Marlango
ac1422,0,a374,The Bakers
ac2944,0,a1929,My Vitriol
ac4277,0,a2065,Barbara Casini
ac1760,0,a3162,The Tremeloes
ac257,0,a1113,Johnny Griffin
ac3584,0,a1528,Art Pepper
