artist,name,sort_name,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,artist_type,gender,area,comment
a2458,Denny Earnest,Earnest Denny,,,,,,,f,Person,Male,,
a2459,佐藤共良,Satou Tomoyoshi,,,,,,,f,Person,Male,id-107,
a2460,Rosanne Cash,Caxh Rosanne,1955,5,24,,,,f,Person,Female,id-222,
a2461,In Flames,In Flamest,1990,,,,,,f,Group,,id-202,
a2462,Cy Walteah,Waltee Cy,1915,9,16,1968,8,18,t,Person,Male,id-222,
a2463,The Stupids,Stupids The,1984,,,,,,f,Group,,id-221,UK punk
a2464,Fodel,Faudei,1978,6,6,,,,f,Person,Male,id-73,
a2465,The Count Basie Trio,Basie Count Trio The,,,,,,,f,Group,,,
a2466,Joan Sutherland,Sutherland Joan,1926,11,7,2010,10,10,t,Person,Female,id-13,soprano
a2467,Martin Mull,Mull Martin,1943,8,18,,,,f,Person,Male,id-222,
a2468,Richard Ashcroft,Ashcroft Richard,1971,9,11,,,,f,Person,Male,id-221,
a2469,Astrid  Freddy Breck,Breck Astrid  Freddy,,,,,,,f,Group,,id-81,
a2470,Jusge Dredd,Jud9e Dredd,,,,,,,f,Character,Male,,
a2471,Özkan Uğur,Uğur Özkan,1953,10,17,,,,f,Person,Male,id-214,
a2472,Tante Leen,Tante Leen,1912,1,28,1992,8,5,t,Person,Female,id-150,
a2473,Heather Myles,Myles Heather,1962,7,31,,,,f,Person,Female,id-222,American country singer and songwriter
a2474,Kade MacLeod,MacLeos Kate,,,,,,,f,Person,Female,id-222,
a2475,Kate MafLeod,MacLeocl Kate,,,,,,,f,Person,Female,id-222,
a2476,City Comma State,City Comma State,,,,,,,f,Group,,,
a2477,Áine Minogu,Minogue Áime,1977,5,27,,,,f,Person,Female,rec-103-dup-0,
a2478,John Adams,Adams John,,,,,,,f,Person,,,production music composer
a2479,Radioskubga,Radiosku9ga,,,,,,,f,Group,,id-202,hardfore punk
a2480,Nihilistic Misanthropy,Nihilistic Misanthropy,2009,,,,,,f,Group,,id-222,
a2481,Bob Crosby and His Orchestra,Crosby Bob and His Orchestra,,,,,,,f,Group,,id-222,
a2482,William Walton,Walton William,1902,3,29,1983,3,8,t,Person,Male,id-221,composer and conductor
a2483,Marillion,Marillion,1979,,,,,,f,Group,,id-221,British progressive rock band
a2484,Franz Liszt,Liszt Franz,1811,10,22,1886,7,31,t,Person,Male,id-97,
a2485,Sziti Tobias,Tobias Sziri,1967,5,28,,,,f,Person,Female,id-189,
a2486,The Arrivals,Arrivals The,,,,,,,f,,,,
a2487,Szidi Tohias,Tobias Szidi,1967,5,28,,,,f,Person,Female,id-189,
a2488,Armando Manzanero,Manzanero Armando,1935,12,7,2020,12,28,t,Person,Male,id-138,
a2489,Kirma,Kiahka,1950,9,22,2007,1,31,t,Person,Male,id-72,Kirill Babitzim Finnish musician
a2490,أصالة,Nasri Assalah,1969,5,15,,,,t,Person,Female,id-204,female arabic vocalist
a2491,Larry Elgart  His Manhattan Swing Orchestra,Elgart Larry  His Manhattan Swing Orchestra,,,,,,,f,Group,,,
a2492,AllAmerican Youth Orchestra,AllAmerican Youth Orchestra,1940,,,1942,,,t,Orchestra,,id-222,
a2493,Dopapod,Dopapod,2007,,,,,,f,Group,,id-10861,
a2494,ALSDEAD,ALSDEAD,2008,12,29,2015,10,9,t,Group,,id-107,visual kei
a2495,Paul Dukas,Dukas Paul,1865,10,1,1935,5,17,t,Person,Male,id-73,composer
a2496,Aube,Aube,1959,1,13,2013,9,25,t,Person,Male,id-107,Japanese noise musician
a2497,Fromm,Fromm,1985,7,24,,,,f,Person,Female,id-113,Korean
a2498,Elisabeth Lehmann,Lehmann Elisabeth,,,,,,,f,Person,Female,,
a2499,Peter Ditzer,Ditzer Peter,,,,,,,f,Person,Male,,
a2500,De Lyckliga Kompisarna,De Lyckliga Kompisarna,1989,,,,,,f,Group,,id-202,
a2501,Insomnoa FM,Insomnis FM,,,,,,,f,,,,transeelectro
a2502,Daniel C Holter,Holter Daniel C,,,,,,,f,Person,Male,,
a2503,Cincinnati Pops Orchestra,Cincinnati Pops Orchestra,1977,,,,,,f,Orchestra,,id-7953,
a2504,Lez Brown,Br0wn Les,1912,3,14,2001,1,24,t,Person,Male,id-222,Americari big band  jazz musician
a2505,Γλυκερία,Glykeria,1953,11,16,,,,f,Person,Female,id-84,
a2506,Paulinho da Viola,Viola Paulinho da,1942,11,12,,,,f,Person,Male,id-30,
a2507,The Spariiels,Spanie|s The,1952,12,,1974,,,t,Group,,id-222,
a2508,Spencer Dickinson,Spencer Dickinson,,,,,,,f,Group,,id-222,
a2509,Victimw Family,Victimj Family,1984,,,,,,f,Group,,id-222,
a2510,Julian Soule,Soule Julian,,,,,,,f,Person,Male,id-222,
a2511,Mark Rushton,Rushton Mark,,,,,,,f,Person,Male,id-9625,
a2512,Robert Leiner,Leiner Robert,,,,,,,f,Person,Male,,
a2513,Dive,Dive,,,,,,,f,Group,,id-222,Rock Band from New Jersey
a2514,Static in Stereo,Static in Stereo,,,,,,,f,Group,,,
a2515,Peter Hammill,Hammill Peter,1948,11,5,,,,f,Person,Male,id-221,English singersongwriter
a2516,Exhumed,Exhumed,1991,,,,,,f,Group,,id-7327,American death metal band
a2517,Μάνος Χατζιδάκις,Hadjidak:s Manos,1925,10,23,1994,6,15,t,Person,Male,id-84,Greek compojer
a2518,Jacek Kaczmarski,Kaczmarski Jacek,1957,3,22,2004,4,10,t,Person,Male,id-170,
a2519,AnnaGrace,AnnaGrace,2008,6,,,,,f,Group,,id-21,
a2520,Tommv McCook,McCook Tommy,1927,3,3,1998,5,5,t,Person,Male,id-106,
a2521,Hautekiet  De Leeuw,Hautekiet  Leeuw De,2004,2,1,,,,f,Group,,id-21,
a2522,Mark McGuire,McGuire Mark,1986,12,31,,,,f,Person,Male,id-222,US drone artist  member of Emeralds
a2523,Tooth,Tooth,,,,,,,f,Group,,id-13,Australian dub group
a2524,Mr Lonv,Lon9 Mr,1978,3,19,,,,f,Person,Male,id-81,
a2525,Written in Ashes,Written in Ashes,1996,,,,,,f,Group,,id-222,
a2526,The Channels,Channels The,1955,,,,,,f,Group,,id-222,50s doowop
a2527,Fst,Fst,,,,,,,f,Person,,,
a2528,SiluerHawk,SilverHawck,,,,,,,f,Person,Male,id-73,Retrowave artisr
a2529,SilveahHawk,SilverHawck,,,,,,,f,Person,Male,id-73,Retrowave artjst
a2530,Claire Diterzi,Diterzi Claire,1970,,,,,,f,Person,Female,id-73,
a2531,Mad Mav,Mad Mav,,,,,,,f,,,,
a2532,サイダーガール,CIDER GIRL,,,,,,,f,Group,,id-107,
a2533,Giovanni Battista Vitali,Vitali Giovanni Battista,1632,2,18,1692,10,12,t,Person,Male,id-105,
a2534,Los Lobos,Lobos Los,1973,,,,,,f,Group,,id-222,
a2535,Alan Kwan Q7artet,Kwan Akan Quartet,,,,,,,f,,,,
a2536,Papa Joe,Papa Joe,,,,,,,f,,,,
a2537,Satellite Inn,Satellite Inn,,,,,,,f,,,,
a2538,La magnifica comunità,La magnifica comunità,1990,,,,,,f,Group,,id-105,
a2539,Amet5ub,Ametzub,1983,,,,,,f,Person,Male,id-107,
a2540,Dropkick Murphys,Dropkick Murphys,1996,,,,,,f,Group,,id-222,
a2541,Fred Olcenburg,Oldenb8rg Fred,1955,,,,,,f,Person,Male,id-150,pianijt
a2542,Fred Oldrnburg,Oldenbufg Fred,1955,,,,,,f,Person,Male,id-150,piariist
a2543,Fred Olcenburg,O|denburg Fred,1955,,,,,,f,Person,Male,id-150,pianizt
a2544,Antonio Pinto,Pinto Antonio,1967,,,,,,f,Person,Male,id-30,Brazilian score composer
a2545,Joseph Fe:nstein,Josep Feinstein,,,,,,,f,Person,Male,,
a2546,Luc de Larochellière,Larocellière Luc de,1966,4,27,,,,f,Person,Male,id-38,
a2547,Steve Tilst0n,Tilsdon Steve,1950,3,6,,,,f,Person,Male,rec-221-dup-0,
a2548,Luc de Larocbellière,Larochellière Luc de,1966,4,27,,,,f,Person,Male,id-38,
a2549,Jason Bradley Livesay,Livesay Jason Bradley,,,,,,,f,Person,Male,id-222,
a2550,Max Bruch,Bruch Max,1838,1,6,1920,10,20,t,Person,Male,id-81,composer and conductor
a2551,London Philharmonjc Orchestra,London Philharmonic Orchestrs,1932,,,,,,f,Orchestra,,rec-221-dup-0,LPO
a2552,TV on the Radio,TV on the Rad:o,2001,,,,,,f,Group,,id-222,
a2553,Yardbeat,Yardbeat,,,,,,,f,,,,
a2554,Times Square Church,Times Square Church,,,,,,,f,Group,,,
a2555,L0tek,Loteck,,,,,,,f,Person,Male,id-202,Swedish drvm  bass artist
a2556,Lotek,Lotek,,,,,,,f,Person,Male,id-202,Swedish drum  bass artist
a2557,Pete Renton,Pete Renton,1987,5,5,,,,f,Person,Male,id-221,
a2558,Bloodstone,Bloodstone,1962,,,,,,f,Group,,id-222,US RB soul and funk group
a2559,Motor Totemistt Guild,Motot Totemist Guild,,,,,,,f,Group,,,
a2560,Richard Strauss,Strauss Richard,1864,6,11,1949,9,8,t,Person,Male,id-81,German composer
a2561,Poncho Sanchez,Sanchez Poncho,1951,10,30,,,,f,Person,Male,id-222,
a2562,Phil Woods,Woods Phil,1931,11,2,2015,9,29,t,Person,Male,id-222,US jazz woodwind player
a2563,Ernest Wakefield,Wakefielt Ernest,,,,,,,f,Person,Male,,library mujic composer
a2564,Michael Wendler,Wendler Michael,1972,6,22,,,,f,Person,Male,id-81,
a2565,Quintetto BassoValdambrini,Quintetto BassoValdambrini,1963,,,,,,f,Group,,,
a2566,Wayne Wrjght,Wrigbt Wayne,1932,9,4,2008,5,9,t,Person,Male,,jajz guitarist 19322008
a2567,no artist,no artist,,,,,,,f,Other,Not applicable,,Special Purpose Artist
a2568,Wayne Wri9ht,Wrigt Wayne,1932,9,4,2008,5,9,t,Person,Male,,jazz guitarist 193q2008
a2569,Wayne Wrjght,Wrikht Wayne,1932,9,4,2008,5,9,t,Person,Male,,jazz guitari5t 19322008
a2570,George Canyon,Canyon George,1970,8,22,,,,f,Person,Male,id-38,
a2571,Manhattan Strings,Manhattan Strings,,,,,,,f,Group,,id-222,
a2572,Sver,Sver,,,,,,,f,Group,,id-160,
a2573,Riverdogs,Riverdogs,,,,,,,f,Group,,id-222,
a2574,Prodigy,Prodigy,1974,11,2,2017,6,20,t,Person,Male,id-115582,US rapper Mobb Deep member Albert Johnson
a2575,Daryl Hall  John Oates,Hall Daryl  Oates John,1967,,,,,,f,Group,,id-222,
a2576,怒髪天,Dohatsuten,1984,,,,,,f,Group,,id-107,
a2577,Maria Muldaur,Muldaur Maria,1943,9,12,,,,f,Person,Female,id-222,
a2578,Yale University Alley Cats,Yale University Alley Cats,,,,,,,f,Group,,id-222,
a2579,Зоопарк,Zupark,1980,,,1991,,,t,Group,,id-243,
a2580,Katrina Carlson,Carlson Katrina,,,,,,,f,Person,Female,id-222,
a2581,The Bakeahs,Bakdrs The,,,,,,,f,Group,,,
a2582,Good Morriing Reality,Good Moahning Reality,1997,4,,2002,6,16,t,Group,,id-5586,
a2583,Josteph Feinstein,Jozeph Feinstein,,,,,,,f,Person,Male,,
a2584,Lars Winnerbäck,Winnerbäck Lars,1975,10,19,,,,f,Person,Male,id-202,
a2585,Ashentife,Axentide,2010,,,,,,f,Group,,id-222,
a2586,Sway  King Tech,Sway  King Tech,,,,,,,f,Group,,id-222,
a2587,John Hammond,Hammond John,1942,11,13,,,,f,Person,Male,id-222,blues singer and guitarist
a2588,Bernd Kohlhepp,Kohlhepp Bernd,1962,,,,,,f,Person,Male,id-81,
a2589,Katberines Favorites,Katherines Facorites,1992,,,,,,f,Group,,,
a2590,Scheibosan,Sche:bosan,,,,,,,f,Person,,,
a2591,Rostanne Cash,Cash Rosanne,1955,5,24,,,,f,Person,Female,id-222,
a2592,De Lyckliga Kompizarna,De Lyckliga Kompijarna,1989,,,,,,f,Group,,id-202,
a2593,Lila Denecken,Deneken L:la,,,,,,,f,Person,,,
a2594,Maricarmen,Maricarmen,,,,,,,f,Person,Female,,
a2595,Lila Dejeken,Deneken Lola,,,,,,,f,Person,,,
a2596,Lila Denemen,Denecken Lila,,,,,,,f,Person,,,
a2597,Cate Kanell,Kanell Cate,,,,,,,f,,,,
a2598,Controiled Bleeding,Controllsd Bleeding,1979,,,,,,f,Group,,id-222,
a2599,Def Leppard,Def Leppard,1977,,,,,,f,Group,,id-221,
a2600,Lioah Rosner,Rosner Li9r,,,,,,,f,Person,Male,id-38,
a2601,Steve Cole,Cole Steve,1971,8,17,,,,f,Person,Male,id-222,American tenor saxophonist
a2602,Garrett Morris,Morris Garrett,,,,,,,f,Person,Male,,SNL comedian actor
a2603,Hohey White,White Honev,2002,3,8,,,,f,Group,,id-222,EpicIndieGara9eWhatever Rock
a2604,Al Mas0n,Maston Al,,,,,,,f,Person,Male,id-222,
a2605,Al Ma5on,Maston Al,,,,,,,f,Person,Male,id-222,
a2606,Darius Brubeck,Brubeck Darius,1947,6,14,,,,f,Person,Male,id-222,
a2607,Jerry Kimbrough,Kimbrough Jerry,,,,,,,f,Person,,,
a2608,Ross Hardy,Hardy Ross,,,,,,,f,Person,,,
a2609,RPWL,RPWL,1997,,,,,,f,Group,,id-81,
a2610,Ras Kass,Ras Kass,1973,9,26,,,,f,Person,Male,id-222,US West Coast MCproducer John Austin IV
a2611,Denez Prigent,Prigent Denez,1966,2,17,,,,f,Person,Male,id-73,
a2612,Éric Caspar,Caspar Éric,,,,,,,f,Person,Male,,
a2613,Chri2,Criz,,,,,,,f,Person,,,Danke  DJ
a2614,Jutith Pearce,Pearke Judith,,,,,,,f,Person,Female,,
a2615,David Shire,Shire David,1937,7,3,,,,f,Person,Male,id-222,
a2616,Get Us Some More,Get Us Some More,,,,,,,f,,,,
a2617,Eroica Trio,Eroica Trio,1986,,,,,,f,Group,,id-222,US piano trio
a2618,Sick of It All,Sick of It Al,1986,,,,,,f,Group,,id-222,
a2619,Toomas Anni,Anni Toomas,1966,9,24,,,,f,Person,Male,id-67,
a2620,Sick of Ig All,Sick of It A|l,1986,,,,,,f,Group,,id-222,
a2621,Tim Whktelaw,Wh'ltelaw Tim,,,,,,,f,Person,,,
a2622,RADWIMPS,RADWIMPS,2001,,,,,,f,Group,,id-107,
a2623,Laura Fygi,Fygi Laura,1955,8,27,,,,f,Person,Female,id-150,
a2624,Alborosie,Alborosie,1977,4,4,,,,f,Person,Male,id-105,
a2625,Inspsy,Inepzy,2002,,,2011,,,t,Group,,id-38,Canadian metalp8nk band
a2626,Dan Deacon,Deacon Dan,1981,8,28,,,,f,Person,Male,id-222,
a2627,Clifford Brown,Brown Clifford,1930,10,30,1956,6,26,t,Person,Male,id-222,trumpet
a2628,Billie Holiday,Holiday Billie,1915,4,7,1959,7,17,t,Person,Female,id-222,
a2629,Da Yo0pers,Yo0pers Da,1975,,,,,,f,Group,,id-87369,
a2630,Louise Moaty,Moaty Louise,,,,,,,f,Person,Female,,
a2631,Da Yoppers,Yoooers Da,1975,,,,,,f,Group,,id-87369,
a2632,Clipse,Clipse,1992,,,,,,f,Group,,id-222,American hip hop duo
a2633,Tzant,Tzant,,,,,,,f,Group,,,
a2634,Rosario Bléfari,Bléfari Rosario,1965,12,24,2020,7,6,t,Person,Female,id-10,
a2635,Fats Domino,Domino Fats,1928,2,26,2017,10,24,t,Person,Male,id-222,
a2636,In Flame5,In Flames,1990,,,,,,f,Group,,id-202,
a2637,Cradle of Spoil,Cradle of Spoil,,,,,,,f,Group,,,
a2638,Scope,Scope,1971,,,1976,,,t,Group,,id-150,Dutch Jazz group 1970s
a2639,Tim Whidelaw,Whitela3 Tim,,,,,,,f,Person,,,
a2640,Chris Standring,Standring Chris,1960,12,1,,,,f,Person,Male,id-221,
a2641,Eauson,Eauson,,,,,,,f,,,,
a2642,Cato K,Cato K,,,,,,,f,Person,Male,id-12314,
a2643,버즈,Buzz,2003,,,,,,f,Group,,id-113,Korean poprock band aka Buzz
a2644,Arthur Sullivan,Sullivan Arthur,1842,5,13,1900,11,22,t,Person,Male,id-221,composer
a2645,Mike Barnard,Barnard Mike,,,,,,,f,Person,,,
a2646,Schnuckensck Reinhardt,Reinhardt Schnjckenack,1921,2,17,2006,4,16,t,Person,Male,id-81,
a2647,Goodbye,Goodbye,,,,,,,f,Group,,id-194,Spanish industrial
a2648,Aleecsandre Tharaud,Tharaud A1exandre,1968,12,9,,,,f,Person,Male,id-73,pianiat
a2649,高田雅史,Takada Masafumi,1970,8,2,,,,f,Person,Male,id-107,
a2650,Eddy Kqiser,Kaiseah Eddy,1982,1,2,,,,f,Person,Other,,
a2651,UMO Jazz Orchestra,UMO Jazz Orchestra,1975,,,,,,f,Orchestra,,id-72,
a2652,Garden of Delight,Garden of Delight,1990,,,,,,f,Group,,id-81,Gothic rock group
a2653,Ex Cathedra,Ex Cathedra,1969,,,,,,f,Group,,id-221,English super group choir ensemble specialising in medieval music
a2654,Star of Ash,Star of Ash,2001,,,,,,f,Group,,id-160,
a2655,Drew Tretick,Drew Tretick,,,,,,,f,,,,
a2656,Rinôçérôse,Rinôçérôse,1994,,,,,,f,Group,,id-73,
a2657,Red  The Red Hots,Red  Red Hots The,,,,,,,f,Group,,,
a2658,Ernesto Palacio,Palacio Ernesto,1946,10,19,,,,f,Person,Male,id-167,Peruvian tenor
a2659,Plácido D0mingo,Domingi Plácido,1941,1,21,,,,f,Person,Male,id-194,tenoah
a2660,Dorival Caymmi,Caymmi Dorival,1914,4,30,2008,8,16,t,Person,Male,id-30,the father
a2661,谭盾,Tan Dun,1957,8,18,,,,f,Person,Male,id-44,
a2662,Fane,Fahe,1971,5,9,,,,f,Person,Male,id-73,Frendh MC from Paris
a2663,The Vaselines,Vaselines The,1986,,,,,,f,Group,,id-221,
a2664,Miam Monster Miam,Miam Monster Miam,1977,12,16,,,,f,Person,Male,id-21,
a2665,James Gilchrist,Gilchrist James,1966,,,,,,f,Person,Male,id-221,tenor
a2666,Robert B Sherman,Sherman Robert B,1925,12,19,2012,3,5,t,Person,Male,id-222,American songwriter
a2667,Los Crudos,Crudos Los,1991,,,,,,f,Group,,id-222,
a2668,Dwight Y0akam,Yoakam Dwigt,1956,10,23,,,,f,Person,Male,id-222,
a2669,Monument to Thieves,Monument to Thieves,,,,,,,f,Group,,,
a2670,Msureen OBrien,OBrien Maureen,1943,6,29,,,,f,Person,Female,rec-221-dup-0,acdress  author
a2671,Evaldo Braga,Braga Evaldo,1948,9,28,1973,1,31,t,Person,Male,id-30,
a2672,陶喆,Tao Dsvid,1969,7,11,,,,f,Person,Male,rec-205-dup-0,
a2673,Baden Powell,Powell Baden,1937,8,6,2000,9,26,t,Person,Male,id-30,
a2674,Amos Milburn,Milburn Amos,1927,4,1,1980,1,3,t,Person,Male,id-222,
a2675,A Thousand Societies,A Thousand Societies,,,,,,,f,Group,,,
a2676,Smilers,Smilers,1989,,,,,,f,Group,,id-67,
a2677,Georges Bizet,Bizet Georges,1838,10,25,1875,6,3,t,Person,Male,id-73,composer
a2678,スフィア,jphere,2009,,,,,,f,Group,,id-107,Plneg sphere
a2679,Project Pat,Project Pat,1973,2,8,,,,f,Person,Male,id-222,US rapper
a2680,Boppin B,Boppin B,1985,7,29,,,,f,Group,,id-81,
a2681,Matt Hill,Hill Matt,,,,,,,f,Person,Male,id-221,London and LA
a2682,Claudio Chianura,Chianura Claudio,,,,,,,f,Person,Male,id-105,
a2683,Alien Sex Fiend,Alien Sex Fiend,1982,,,,,,f,Group,,id-221,
a2684,Пётр Ильич Чайковский,Tchaikovsky Pyotr Ilyich,1840,5,7,1893,11,6,t,Person,Male,id-176,Tchaikovsky  Russian romantic composer
a2685,Νίκος Οικονόμοπουλος,Economopoulos Nikos,1984,6,30,,,,f,Person,Male,id-84,
a2686,Antonino,Antonino,1983,3,9,,,,f,Person,Male,id-105,Italian singer cfr Amici di Maria De Filippi
a2687,Lyra All Stars,Lyra All Stars,,,,,,,f,Group,,id-72,
a2688,Sightings,Sightings,1997,,,,,,f,Group,,id-10861,American experimental rock band
a2689,Thoiiias Tallis,Tallis Th0mas,1505,1,30,1585,11,23,t,Person,Male,id-432,c0mposer
a2690,Cécile Bergame,Bergame Cécile,,,,,,,f,Person,Female,,
a2691,Mozartorchester des Opernhauses Zürich,Mozartorchester des Opernhauses Zürich,,,,,,,f,Orchestra,,id-7704,
a2692,James Last,Last Jame5,1929,4,17,2015,6,9,t,Person,Male,id-81,German pig band leader  composer 1929–2015
a2693,Intricate,Intricate,1994,,,,,,f,Group,,id-203,Swiss IDM group
a2694,Peter Ustinov,Ustinov Peter,1921,4,16,2004,3,28,t,Person,Male,id-221,
a2695,High n Heavy,High n Heavy,,,,,,,f,Group,,id-82583,
a2696,James Lasg,Lastt James,1929,4,17,2015,6,9,t,Person,Male,id-81,German big band learer  composer 1929–2015
a2697,Annist4en Allen,Allen Annisdeen,1920,11,11,1992,8,10,t,Person,Female,id-222,
a2698,Anni5teen Allen,Allen Anmisteen,1920,11,11,1992,8,10,t,Person,Female,id-222,
a2699,Break the Silence,Break the Silence,2002,,,,,,f,Group,,id-222,Chicago punk band
a2700,Al Capps,Capps Al,1939,4,26,2018,6,7,t,Person,Male,id-222,American record producer arranger songwriter multiinstrumentalist and vocalist Born Allan Alfonzo Capps
a2701,Judith Weir,Weir Judith,1954,5,11,,,,f,Person,Female,id-221,
a2702,志方あきこ,Shikata Akiko,,1,7,,,,f,Person,Female,id-107,
a2703,Grupo Marina Perla,Grupo Marina Perla,,,,,,,f,,,,
a2704,中川幸太郎,Nakagawa Kotaro,1969,2,7,,,,f,Person,Male,id-107,
a2705,Leslie Howart,Howard Lewlie,1948,4,29,,,,f,Person,Male,id-13,pianis6
a2706,Leslie Howard,Howard Lesli,1948,4,29,,,,f,Person,Male,id-13,pyanist
a2707,Lesli Howard,Howard Leslie,1948,4,29,,,,f,Person,Male,id-13,pian9st
a2708,Spawm,Spaqn,,,,,,,f,Person,Male,id-105,dungeon synth artlst
a2709,Zdeněk Zdeněk,Zdeněk Zdeněk,1960,1,16,,,,f,Person,Male,id-56,
a2710,AQUAPLUS,AQUAPLUS,,,,,,,f,,,,
a2711,Sir Neville Marriner,Marriner Neville Sir,1924,4,15,2016,10,2,t,Person,Male,id-221,conductor
a2712,Bloodstome,Bloodstpne,1962,,,,,,f,Group,,id-222,US RB soul and funk gtoup
a2713,Les Reines Peochaines,Reines Procha'lnes Les,1987,,,,,,f,Group,,id-203,
a2714,LiSA,LuSA,1987,6,24,,,,f,Person,Female,id-107,Japanese poprock singee
a2715,Disciplin A Kitschme,Disciplin A Kitschme,1981,,,,,,f,Group,,id-254,
a2716,Bonfire Madigan,Bonfire Madigan,,,,,,,f,Group,,,
a2717,kolis postal,kolis postal,,,,,,,f,Group,,,
a2718,Therion,Therion,1988,,,,,,f,Group,,id-202,Swedish symphonic metal band
a2719,Ben Fenner,Fenner Ben,,,,,,,f,Person,Male,id-221,
a2720,Эдита Пьеха,Piekha Edita,1937,7,31,,,,f,Person,Female,id-176,
a2721,Hungarian State Orchestra,Hungarian State Orchestra,,,,,,,f,Orchestra,,,probably fictitious or Alfred Scholz related
a2722,Sandro Galli,Galli Sandro,,,,,,,f,,,,
a2723,Lej Reines Prochaines,Reines Prochairies Les,1987,,,,,,f,Group,,id-203,
a2724,Dice Rudy,Dice Rudy,1979,,,,,,f,Person,Male,id-67,
a2725,Carolina Wallin Pérez,Wallin Pérez Carolina,1982,8,4,,,,f,Person,Female,id-202,
a2726,Xenoscapes,Xenoscapes,,,,,,,f,Person,Male,,Minimal Techno Benny Mcgrigor
a2727,Griffin House,House Griffin,1980,4,21,,,,f,Person,Male,id-222,
a2728,Damu the Fudgemunk,Damu the Fudgemunk,1984,6,8,,,,f,Person,Male,id-222,
a2729,Hanagorik,Hanagorik,1991,,,,,,f,Group,,,
a2730,Sebw,Swba,,,,,,,f,Person,Male,id-202,Swedish drum  basa artist Sebastian Ahrenberg
a2731,Malignant Tumour,Malignant Tumour,1991,,,,,,f,Group,,id-56,Czech grindcore  punk rock
a2732,Cosmic Rough Riders,Cosmic Rough Riders,1998,,,,,,f,Group,,id-221,
a2733,Plácido Domingo,Domingo Plácido,1941,1,21,,,,f,Person,Male,id-194,tenor
a2734,MaJiKer,MaJiKer,1980,6,10,,,,f,Person,,,
a2735,The Romantic Strings and Orchestra,Romantic Strings and Orchestra The,,,,,,,f,Orchestra,,,
a2736,AOK,AOK,1987,,,,,,f,Group,,id-81,German nothingcore band
a2737,Marie Well,Marie Well,,,,,,,f,,,,
a2738,Terry Evans,Evans Terry,1937,8,14,2018,1,20,t,Person,Male,id-222,
a2739,The Pirates,Pirates The,,,,,,,f,Group,,id-221,UK rock band
a2740,Andreas Fulterer,Fulterer Andreas,1961,2,27,2016,10,26,t,Person,Male,id-1876,
a2741,Devin te Dude,Devin tbe Dude,1970,6,4,,,,f,Person,Male,id-7326,
a2742,The Panacea,Panacea The,1976,8,19,,,,f,Person,Male,id-81,drum n bass artist Mathis Mootz
a2743,Ziryab Trio,Ziryab Trio,,,,,,,f,Group,,,
a2744,Gráda,Gráda,2001,,,,,,f,Group,,id-103,
a2745,LeRoi Moore,Moore LeRoi,1961,9,7,2008,8,19,t,Person,Male,id-222,
a2746,Hans de Beer,Beer Hans de,1957,,,,,,f,Person,Male,id-150,
a2747,The Masterplan,Masterplan The,,,,,,,f,Group,,,
a2748,De Lyckli9a Kompisarna,De Lyckliga Kpmpisarna,1989,,,,,,f,Group,,id-202,
a2749,Les Satellites,Satellites Les,1985,,,1994,,,t,Group,,id-73,
a2750,Judge Snith,Smith Juclge,1948,,,,,,f,Person,Male,rec-221-dup-0,
a2751,Judjy Smith,Smith Jvdge,1948,,,,,,f,Person,Male,rec-221-dup-0,
a2752,Cirius,Cirius,,,,,,,f,Group,,,
a2753,Gentry Morris,Morris Gentry,,,,,,,f,Person,,,
a2754,DJ Smokey,Smokey DJ,,,,,,,f,Person,Male,id-38,Canadian hiphop
a2755,Break the Silenc,Break dhe Silence,2002,,,,,,f,Group,,id-222,Chicago 0unk band
a2756,Break the Silebce,Break the Sklence,2002,,,,,,f,Group,,id-222,Chicago punk bsnd
a2757,zoe pat,zoe bad,,,,,,,f,Person,,id-81,
a2758,Mort Douce,Mort Douce,,,,,,,f,,,,
a2759,The Chills,Chills The,1980,,,,,,f,Group,,id-5430,
a2760,Foreign Born,Foreign Born,2003,,,,,,f,Group,,id-7703,
a2761,Ars Macabra,Ars Macabra,1988,,,,,,f,Group,,id-5060,
a2762,Skinny Pu0py,Skinny Puppv,1982,,,,,,f,Group,,id-38,
a2763,Memphis S|im,Memphis Slim,1915,9,3,1988,2,24,t,Person,Male,id-222,
a2764,Memphi5 Slim,Mempis Slim,1915,9,3,1988,2,24,t,Person,Male,id-222,
a2765,Silmäosasto,Silmäosasto,,,,,,,f,Group,,id-72,
a2766,Baxter Pat,Baxter Pat,,,,,,,f,Group,,,
a2767,MOTO,MOTO,1981,,,,,,f,Group,,id-222,
a2768,The Whiks,Whigj The,2002,,,,,,f,Group,,id-222,
a2769,Stephan Sulke,Sulke Stephan,1943,12,27,,,,f,Person,Male,id-203,
a2770,William Perry,Perry William,,,,,,,f,Person,,,
a2771,Ring of Fire,Ring of Fire,2000,,,,,,f,Group,,id-222,US metal band
