track,recording,medium,position,number,name,length,is_data_track
rec-5736889-dup-0,rec-6941319-dup-1,id-269276,1,1,Un bout de rout,220373.0,f
id-34890267,id-23213198,id-3330762,4,4,ホトトギス,184000.0,f
id-7296434,id-8618025,id-459302,6,6,Impossible You,150000.0,f
id-12362283,id-13558342,id-1172889,8,8,Bombay Shuffle,126000.0,f
id-9718461,id-11219281,id-711067,4,4,Fábula,151000.0,f
rec-1328193-dup-1,id-1568419,id-877208,27,27,Hangin Out 1988 ener9y demos,78826.0,f
id-6573944,id-7845021,id-368591,10,10,Ray Ban,173000.0,f
id-6770727,id-8055014,id-395115,2,2,Fire,161000.0,f
id-6532030,id-7800339,id-364074,8,8,Cheeseball,299560.0,f
id-6746108,id-8029555,id-392147,7,7,Leave It All Behind,353000.0,f
rec-7483740-dup-0,id-8822766,rec-481197-dup-0,6,6,Marys Bpy Child,223000.0,f
rec-25852571-dup-2,id-22994666,id-2388303,12,A12,Link A6,25000.0,f
id-2493053,id-2990350,id-364160,10,10,Only Woman DJ With Degree,208494.0,f
rec-8619155-dup-0,id-10047977,id-609946,160,160,Skippinh Along,11000.0,f
id-10060117,id-11599171,id-759157,4,4,Glass Bottom Boat,101760.0,f
rec-25852571-dup-1,id-22994666,id-2388303,12,A12,Limk A7,25000.0,f
id-4120248,id-5043761,id-84581,2,2,Four,350320.0,f
rec-13512010-dup-0,id-14127821,id-1239210,1,1,Charpentier des cines,257493.0,f
id-3954299,id-4818590,id-71456,17,17,Historien om Signe,47533.0,f
id-9855897,id-11368893,id-729053,3,3,カラフル☆DRIVE,252400.0,f
id-37701336,id-31574175,id-3653937,2,2,Phoenix,346000.0,f
rec-11372138-dup-0,id-12929388,rec-1100275-dup-0,10,10,The Beautiful Peopile,,f
rec-11372138-dup-1,id-12929388,rec-1100275-dup-0,10,10,The Beautiful Peopl,,f
id-8079170,id-9459848,id-550376,12,12,Stray,368000.0,f
rec-8595440-dup-1,id-10023226,id-608445,6,6,Stitching Tim,436320.0,f
id-8973718,id-10424437,id-644048,13,13,Drie ouwe ottertjes,147226.0,f
id-28219731,id-24754334,id-2621239,5,5,Feels Like Im in Love,198000.0,f
id-28904564,id-25241633,id-2690894,1,1,For Whom the Bell Tolls,260000.0,f
id-2945058,id-3544050,id-1014224,3,3,Good Enough to Keep Air Mail Special 1st version  alternate take,177360.0,f
id-1871236,id-1294649,id-13343,2,2,Mecca,263693.0,f
id-8441983,id-9857074,id-594335,3,3,Ressaca,231000.0,f
rec-34302167-dup-1,rec-11391563-dup-0,id-3262564,6,K6,Never A9ain,,f
rec-4935185-dup-1,id-680914,rec-175899-dup-0,11,11,Anlıyorjun Değil mi,213000.0,f
rec-5559002-dup-1,rec-6750154-dup-0,rec-1001047-dup-0,11,11,Wenn det alte Brunnen rauscht,201000.0,f
id-3258017,id-3933871,id-761292,18,18,Śmierć bohaterom,167546.0,f
rec-14461224-dup-1,id-14740506,id-1306844,4,4,Genhaio,211587.0,f
id-10451929,id-12029673,id-793163,1,1,One Good Reason to Stay,248000.0,f
rec-1338191-dup-1,id-1580284,id-891634,2,2,Long Way 6o Africa,395226.0,f
rec-4906243-dup-0,id-6029120,id-902470,4,4,Inkantations,203000.0,f
rec-1338191-dup-0,id-1580284,id-891634,2,2,Lonh Way to Africa,395226.0,f
rec-12313770-dup-0,rec-2152919-dup-0,id-111867,20,20,Twendy,142933.0,f
rec-12313770-dup-1,rec-2152919-dup-0,id-111867,20,20,Twenry,142933.0,f
id-37673533,id-31555924,id-3650630,1,1,Mine  A Minecraft Parody,212000.0,f
id-5204107,id-6359672,id-519183,6,6,France,132000.0,f
id-28196180,id-24735434,id-2618842,7,7,Dont let me down feat Prune,277781.0,f
id-3990352,id-4864145,id-926805,24,24,My Lips Remember Your Kisses,172333.0,f
id-34263135,id-29103539,id-3257919,6,6,raize,305133.0,f
rec-31796634-dup-0,id-27361674,id-2989310,10,10,Dolly op 56 I Berc3use,149000.0,f
id-12915325,id-5837352,id-150429,4,A4,Until They Close the World,151000.0,f
id-5650149,id-6848705,id-938276,13,13,God Bless America with My Country Tis of Thee,188000.0,f
rec-327964-dup-0,id-383585,id-41893,1,1,Tortvred Heroine,309666.0,f
id-23034873,id-20953391,id-2107312,17,17,Bleed American,180924.0,f
rec-32697059-dup-1,rec-27967248-dup-0,id-3086952,3,3,Along Third Sdreet,528300.0,f
rec-37734180-dup-1,id-13986962,id-3657919,10,10,The Way That Y0u Do,160000.0,f
rec-37734180-dup-0,id-13986962,id-3657919,10,10,The Way Thar You Do,160000.0,f
id-11486991,id-661930,id-928694,7,7,Finnegans Wake,136053.0,f
id-14894740,id-469998,id-199326,7,7,We Still Fight,95080.0,f
rec-107388-dup-1,id-128403,id-880214,11,11, amd Then,36000.0,f
id-12925185,id-13811451,id-1204436,5,5,Your Love Never Fails,326000.0,f
id-7178211,id-8491494,id-444885,5,5,The Gauntlet,163253.0,f
id-8785213,id-10219980,id-621043,49,49,Take a Look Around 30 second version,30000.0,f
id-9583073,id-11072041,id-695783,117,117,Ranch Hands,29000.0,f
id-14766818,id-14917656,id-1328772,17,17,Sin penas ni glorias,235453.0,f
id-12782737,id-13754791,id-1197226,5,5,Touch me Feel me Love me,259000.0,f
rec-606412-dup-0,id-681166,rec-454185-dup-0,9,9,Lakent,289040.0,f
id-7636540,id-8987641,id-1036214,3,3,Dunkirk,,f
id-11446115,id-12998156,id-1107458,2,2,So Real,327000.0,f
id-11657208,id-13136007,id-1123376,11,11,DeerTay,250000.0,f
id-2569456,id-3083458,id-919386,10,10,Pius Porteous,170666.0,f
id-9945949,id-11471102,id-740553,2,2,Psalm 104 Bless the Lord,404373.0,f
rec-18757291-dup-0,rec-17846873-dup-0,id-1698333,6,6,Drag9in Tale,112000.0,f
id-7284685,id-8605641,id-457685,14,14,The Outer Limits,102373.0,f
id-1548877,id-1829703,id-929399,2,2,Time Wont Let Me,196253.0,f
id-23068210,id-10358205,id-2110462,6,6,Quartet for Piano Violin Viola and Cello in D major WoO 36 No 2 I Allegro moderato,306866.0,f
id-18802691,id-17880574,id-1702649,2,B,Dont Give A Damn Justin Time Remix,327000.0,f
rec-5533359-dup-0,id-6721767,id-358748,11,B6,Raise tbe Roof,242666.0,f
id-10456165,id-10287051,id-793575,11,11,Slip Slop,190000.0,f
id-7149414,id-8460119,id-441292,2,A2,In the House DownNMy Speed mix,,f
id-3854390,id-4689382,id-457269,5,5,Nightshift,491960.0,f
id-27605770,id-24281093,id-2560638,9,9,Over,160981.0,f
id-5381527,id-6556509,id-227175,2,2,Face of a Fighter,201000.0,f
id-4160089,id-5099989,id-956267,2,2,Lingering Stratos,362960.0,f
id-9254805,id-10726143,id-858629,4,4,The Troll Stomp,83000.0,f
id-2139320,id-2552484,id-761618,2,2,King of da Beatz,247866.0,f
rec-15908914-dup-0,rec-15691507-dup-0,rec-1424379-dup-0,7,7,The Only Girl When Yoire Away,200826.0,f
id-3582411,id-412989,id-53791,2,2,Cryptorchid,168960.0,f
id-10098592,id-11641762,id-755021,43,43,Era Frigia full,120000.0,f
id-14830894,id-14949681,id-1332316,12,12,轍WADACHI,340013.0,f
id-13971254,id-11317387,id-723097,2,2,Seven,91000.0,f
id-15031111,id-14654702,id-1296640,10,10,Toxic,242000.0,f
rec-15908914-dup-2,rec-15691507-dup-0,rec-1424379-dup-0,7,7,The Only Girl When Y0ure Away,200826.0,f
rec-10754655-dup-1,id-12367706,id-829476,18,18,Paint Your Wag0n demo,140000.0,f
rec-10754655-dup-0,id-12367706,id-829476,18,18,Paint Yovr Wagon demo,140000.0,f
id-7955722,id-9328655,id-536486,12,12,Every Time You Lie,189000.0,f
id-9481086,id-10963898,id-690825,3,3,Telegraph Express,272000.0,f
id-3121860,id-3765131,id-947458,7,7,In the Face of Love,282533.0,f
id-7253008,id-8572099,id-453737,10,10,Pan and Syrinx Gentle Cupid aid my pleasure,179000.0,f
id-11764398,id-13200740,id-1130588,2,2,Opisthoproctidae,499000.0,f
rec-12451085-dup-1,rec-13606877-dup-0,id-1179542,5,5,Dat Nigga Der,220000.0,f
id-6528975,id-7797055,id-697763,9,9,Who Knows Why,232000.0,f
rec-10878047-dup-1,id-12377596,id-1051308,5,5,Openung,243000.0,f
id-23106610,id-21005259,id-2114108,3,B1,Flip da Track,336000.0,f
rec-2887808-dup-0,id-3473776,id-967327,18,18,Totale Entspannyng III,31373.0,f
id-27541129,id-24231315,id-2554018,21,21,Soldiers of the Sea C,60909.0,f
id-20239851,id-18934186,id-1838174,17,17,Dinosaurs Dear Friends,185800.0,f
id-14392488,id-10643632,id-666029,2,2,Down,194000.0,f
id-5156231,id-6307555,id-202797,3,3,Winter Song,287000.0,f
id-16957669,id-16478314,id-1524190,2,2,Lars rettet die Rentiere,606453.0,f
rec-10580451-dup-0,rec-12173606-dup-2,id-939209,14,14,unknpwn,204000.0,f
id-974507,id-1138720,id-652296,3,3,If You Go Away,221600.0,f
id-28942758,id-25270102,id-2694469,19,19,Proljeće,167333.0,f
rec-6666291-dup-1,rec-7944326-dup-0,id-1019525,23,23,Energy Criwis 79,141000.0,f
id-1398654,id-1651574,id-939707,24,24,Modern Country,183853.0,f
rec-2176468-dup-0,id-2598271,id-561136,9,9,Mah0gani 9000,478533.0,f
id-6688789,id-7968157,id-1019412,9,9,Good Times,190000.0,f
id-6201768,id-7441835,id-322288,6,6,Dovid Shpil Es Nokh Amol Play It Again Dave,165600.0,f
rec-6011346-dup-0,id-7237024,id-302122,3,3,蒲公英,228000.0,f
id-8269769,id-9670661,id-576303,8,8,Walk,186986.0,f
rec-9316013-dup-0,rec-10791427-dup-0,id-678355,27,27,Nightly Rep0rt stinger,5000.0,f
id-1269922,id-1500124,id-34324,12,12,Blood and Snow,301693.0,f
id-3799453,id-4620376,id-63088,12,12,If Only You,,f
id-4650219,id-5736818,id-138446,11,11,Copenhagen,171493.0,f
id-27629961,id-24301095,id-2563022,4,4,String Quartet in G D887 IV Allegro assai,677000.0,f
id-12259694,id-13504231,id-1166769,15,15,Hot Rock Track,15000.0,f
rec-9524102-dup-0,rec-11009510-dup-0,rec-694512-dup-0,43,43,Train to Tizuana,30000.0,f
rec-14872896-dup-0,rec-6518420-dup-0,id-646413,15,15,¡Ay andaah,295173.0,f
rec-4653523-dup-0,id-5740300,id-139749,1,1,In  20 Secondj,33826.0,f
id-39769001,id-26541211,id-3903850,1,1,Ten Mountain High,404607.0,f
rec-2407141-dup-0,id-2879236,rec-1015896-dup-0,12,12,Sijte stikket,280146.0,f
rec-11259204-dup-2,id-4400558,rec-711599-dup-0,14,14,Gnällplpan,71533.0,f
rec-12828029-dup-0,rec-13768085-dup-2,rec-1198990-dup-0,2,2,La nocbe,365000.0,f
id-12052536,id-13381459,id-1151781,5,5,Interlúdio,,f
id-9560257,id-11047570,id-695287,13,13,Interrupted Boys,241000.0,f
id-6720311,id-8001629,id-387087,7,7,Rules of the Game,,f
id-12175812,id-4539590,id-958109,11,11,Paddys,360267.0,f
rec-1038499-dup-1,id-1213638,id-312428,5,5,Verküntigung,482933.0,f
id-23075755,id-20982292,id-2111170,10,10,Sincere,97000.0,f
id-7349946,id-8676518,id-1032097,18,18,Polive  Thieves,225000.0,f
id-3000456,id-700892,id-169812,3,3,God Is God God Zilla mix,313933.0,f
rec-7600399-dup-1,id-8948431,id-494729,5,5,Blibd,346093.0,f
rec-7600399-dup-0,id-8948431,id-494729,5,5,Blint,346093.0,f
rec-11457206-dup-0,id-13009390,rec-1108664-dup-0,1,1,Annir Street Rock,194000.0,f
rec-11457206-dup-1,id-13009390,rec-1108664-dup-0,1,1,Anie Street Rock,194000.0,f
rec-11457206-dup-2,id-13009390,rec-1108664-dup-0,1,1,Annie Sdreet Rock,194000.0,f
id-11808922,id-13224662,id-1133677,5,5,Here Comes the Frowns,264000.0,f
id-12572904,id-13654181,id-1185885,1,1,No Trust,187000.0,f
id-37728215,id-9216489,id-3657203,1,1,Look at Me Millions of People,216000.0,f
id-1863748,id-2221314,id-18446,12,12,Verbazing,174893.0,f
rec-14936570-dup-2,id-11542190,rec-747554-dup-1,7,7,Ride to Californya,202000.0,f
rec-14936570-dup-1,id-11542190,rec-747554-dup-1,7,7,Ride do California,202000.0,f
id-12522257,id-12505290,id-1052064,3,3,Right or Wrong,220000.0,f
id-5507218,id-6693462,id-581001,9,9,Trust in You,286706.0,f
id-6088961,id-7320725,id-310001,1,1,Elizabeth,,f
id-5270144,id-6433541,id-215685,2,2,Cold  Ugly,268000.0,f
rec-8979222-dup-0,id-10430383,id-644639,16,16,Ladino Amigo,120000.0,f
id-11246234,id-12813181,id-1087552,1,1,Dark Corner,152000.0,f
id-12912233,id-8914449,id-491057,14,14,Little summer Music VI Breit klangvoll,155000.0,f
id-12417387,id-13387425,id-921163,7,7,אולי מו אי זואי,248040.0,f
id-3686265,id-4476101,id-163520,4,4,Imagery of Ecstacy Dream Traveler,438173.0,f
id-2283241,id-2728774,id-519749,32,32,Exercise 25,110746.0,f
id-2987042,id-3596746,id-182081,2,2,Sweetie,165413.0,f
id-2635170,id-3161770,id-951107,9,9,Bessonnitsa,238626.0,f
id-12132428,id-13061185,id-1114712,1,1,Man in the Sand Gordon cassette,,f
id-1996981,id-2380885,id-119860,8,8,Long Time Blues,215066.0,f
rec-9578750-dup-1,id-11067318,id-695712,26,26,Infinoty,29000.0,f
id-10515805,id-12101286,id-801025,3,3,To Love,277600.0,f
rec-24417013-dup-0,id-21953423,id-2244164,5,5,Escape From da Hauntecl Trap House,576000.0,f
id-3666888,id-4452156,id-904181,2,2,Chapel of Love,174493.0,f
rec-6798067-dup-0,rec-7695456-dup-0,id-398588,12,12,Remejber,324000.0,f
id-31381714,id-27067879,id-2946393,9,9,MacGintys Meal and Ale,357400.0,f
id-10718873,id-12327087,id-824617,23,23,VIP,147000.0,f
id-2881755,id-3465685,id-933952,5,5,New Shoes,225866.0,f
id-7806480,id-9169333,id-874993,4,4,은인,267000.0,f
id-2654514,id-3185906,id-916420,1,1,Feel The Way I Do,246160.0,f
rec-11665607-dup-0,id-13140513,id-1123978,4,4,Medley CorajaArmay ChischiChanga,283200.0,f
id-7729632,id-9088344,id-510095,7,7,Automatic Writing By the Moon 2,82160.0,f
id-28216368,id-24751769,id-2620848,11,11,Over The Hill,150000.0,f
id-11349789,id-12907331,id-1098252,98,98,Sizzle Platter 30 second version,,f
id-5339815,id-6510017,id-907741,5,5,Primitive,279000.0,f
id-35100719,id-29721256,id-3354237,8,8,Meant to Shine,406000.0,f
id-11894585,id-11811252,id-773468,8,8,Digidub,309000.0,f
id-12855269,id-13306614,id-1143052,1,A1,Hussjöröveri,,f
id-27603888,id-24279528,id-2560470,43,43,Back to the 90′s,471000.0,f
rec-3786850-dup-0,id-4603902,id-180437,3,3,Charanga En New Yorck,286386.0,f
rec-3786850-dup-1,id-4603902,id-180437,3,3,Charangq En New York,286386.0,f
id-14550286,id-14800893,id-1313806,2,2,Someones Rocking My Dream Boat,202000.0,f
id-3239836,id-3911608,id-945675,9,9,Fa Fa,287626.0,f
id-4606708,id-5688582,id-132953,4,4,Beijame,156933.0,f
id-8040428,id-9419394,id-546278,4,4,Help,163093.0,f
id-6169646,id-7407122,id-1011987,4,4,Tale of a Dying Bird,205000.0,f
id-5686644,id-6887732,id-262851,5,5,My Lonesome,97120.0,f
rec-4013660-dup-1,rec-4893823-dup-0,id-76527,12,12,Matchlews Name,229453.0,f
id-2324163,id-2778060,id-85654,8,8,Solaris,424000.0,f
rec-19529513-dup-0,rec-18416054-dup-0,id-1772099,9,9,LApprenti sorcler extract,226600.0,f
id-11875653,id-13271077,id-1138984,9,9,Mooiste ogen,290000.0,f
id-17851933,id-17196298,id-1612689,5,5,Der wilde Cowboy,147733.0,f
id-23027235,id-20947381,id-2106481,8,8,Call It Love,255133.0,f
id-8223504,id-9620195,id-568078,5,5,Doresh el hametim,379000.0,f
id-18757291,id-17846873,id-1698333,6,6,Draggin Tale,112000.0,f
id-13166686,id-13946303,id-1218330,8,B3,Blues Was the Name of the Song,94000.0,f
id-10650742,id-12250331,id-815519,13,13,Daddy,130093.0,f
id-15183292,id-15140162,id-1356159,3,3,メイキング映像,,f
id-3875098,id-4716417,id-126374,11,11,Dancing in the Dark,303040.0,f
rec-13710197-dup-0,id-14259094,id-1254351,1,1,Seek Ye First  Pavhebels Canon,138106.0,f
id-27135449,id-23466799,id-2514071,3,3,Surprised by the Joy,337840.0,f
id-27560891,id-24246954,id-2556057,4,4,My Best Friends Wedding Do You Really Love Film,119000.0,f
id-5891693,id-7106006,id-287886,9,9,Comme il faut,153186.0,f
id-3046124,id-3670272,id-937770,8,8,If Youll Die Ill Die,125786.0,f
id-4600157,id-5680809,id-883726,5,5,I Just Dont Know What to Do With Myself,189626.0,f
id-2441676,id-2923892,id-265132,13,13,Fuente esperanza Nueva mezcla,279013.0,f
rec-13495912-dup-0,rec-14130342-dup-0,id-1239492,15,15,Modetn Mystery,,f
id-1725397,id-2049429,id-688866,1,1,Mes vacances à Rio original mix,392000.0,f
id-7929054,id-9300373,id-533466,13,13,The Day I Was a Horse live in London,157000.0,f
rec-8396098-dup-0,id-9808112,rec-588764-dup-0,6,6,Improvvi5amente,415746.0,f
id-3061488,id-3689288,id-1015484,9,9,Still I Love Him,,f
id-1943038,id-2314699,id-41855,9,9,Happy Birthday,236093.0,f
id-5302724,id-6468615,id-218983,8,8,Colours of Indifference,237120.0,f
id-6295121,id-7542049,id-333687,1,1,Buried on 41st St,215173.0,f
rec-25390331-dup-1,id-22644681,id-2340713,2,2,Baroque Enssmble No 2,467000.0,f
rec-893592-dup-1,id-1041459,id-375336,4,4,Jacks Slumber Pqrty,270400.0,f
id-4135347,id-5065571,id-883788,4,4,Loneliness,233733.0,f
rec-8383130-dup-2,id-9794261,rec-587169-dup-0,4,4,Imi place dadi drumu,198373.0,f
rec-4093210-dup-0,id-5005582,id-192337,1,1,Fun Kev,459560.0,f
rec-3358913-dup-0,id-4060577,id-881331,2,2,How Many More Times live at Shepherds Bu5h Empire,679533.0,f
id-8619155,id-10047977,id-609946,160,160,Skipping Along,11000.0,f
rec-1340968-dup-0,id-1583535,id-7486,13,13,A Mam With a Box,212133.0,f
rec-5686644-dup-2,rec-6887732-dup-0,rec-262851-dup-0,5,5,My Lomesome,97120.0,f
id-3943406,id-4804480,id-967129,1,1,Intro,489333.0,f
rec-10437749-dup-2,id-12014323,id-792104,67,67,Kanki Sasteru Senritsu 6 60,59000.0,f
id-13517923,id-14142249,id-1240767,15,15,Thank You,296000.0,f
id-12107445,id-13418307,id-1156313,15,15,往天涯的盡頭單飛,294000.0,f
id-14587489,id-14824883,id-1316833,15,15,Oh Johnny 1956,188266.0,f
rec-11375176-dup-0,id-12932312,id-1100576,11,11,HeartShaped Glazses,,f
rec-3645742-dup-0,id-4426490,id-958524,30,30,Te Pope,94333.0,f
rec-1535826-dup-0,id-6658205,rec-237457-dup-0,8,B4,Maderial,204000.0,f
rec-12660523-dup-1,rec-13692611-dup-0,id-1190663,2,2,Ipiil,295000.0,f
rec-12660523-dup-0,rec-13692611-dup-0,id-1190663,2,2,Ibiio,295000.0,f
rec-13528779-dup-0,id-14149247,id-1241534,2,2,ITAPPMONROBOT,254000.0,f
id-11004371,id-7700792,id-1064526,1,1,Children,218000.0,f
rec-620647-dup-0,id-695760,id-4382,4,4,Lazyb0nes,186400.0,f
id-303982,id-789639,id-1009220,10,10,How,281800.0,f
id-12599549,id-10909525,id-686811,4,B1,Bahian BBoy LP mix,,f
rec-1112940-dup-0,rec-1306089-dup-2,id-102788,11,11,Now Im Feeling Zombiefiecl live,480000.0,f
id-4935185,id-680914,id-175899,11,11,Anlıyorsun Değil mi,213000.0,f
id-10040488,id-11591960,id-749828,238,238,Someone Somewhere Its Now Rise 1,21000.0,f
id-32713699,id-27978928,id-3088836,5,5,Burn It Down,200000.0,f
rec-4936387-dup-2,id-6063049,rec-989623-dup-0,8,8,Madis Song Tje Man She Thinks I Am,255000.0,f
id-14119523,id-133856,id-398218,10,10,Cover Me,125906.0,f
rec-2988658-dup-2,id-3598743,id-211855,3,3,Nefer Stop,176466.0,f
id-10811745,id-12435437,id-1043657,12,12,Der Schrei des Schmetterlings,303000.0,f
id-34246500,id-29090164,id-3256271,5,5,Ill Praise God Forever for Sending His Son,183000.0,f
id-6331104,id-7581845,id-338308,8,8,Spacco tutto,165000.0,f
id-6306266,id-7554581,id-335251,1,1,Darkgazer,101000.0,f
rec-10111717-dup-0,id-11655872,id-756118,16,16,Surpris,82000.0,f
id-18733024,id-6528605,id-1696378,7,7,Навозные мухи,194000.0,f
rec-5832036-dup-0,id-7043071,id-280830,7,7,S8n perdón,306000.0,f
rec-35097302-dup-0,rec-29718717-dup-0,id-3353815,5,5,UP ALL NIGHT,178050.0,f
id-2279881,id-2724801,id-916837,5,5,Osanity,70240.0,f
id-12184681,id-13414868,id-1155893,19,19,Colter Phones His Father 4M5,205000.0,f
id-6360767,id-7614484,id-678990,3,3,Mooi was die tijd  Maar vanavond heb ik hoofdpijn,253000.0,f
id-1147171,id-1358709,id-244596,18,18,The Good Old Days,123466.0,f
id-18705902,id-17809322,id-1693902,24,26,Sacrilege,286000.0,f
id-4063942,id-4964856,id-970618,1,1,Flash of Love wild style,145200.0,f
rec-15190503-dup-0,rec-15145623-dup-0,id-1356807,28,28,Schoolz Out,34000.0,f
rec-13672059-dup-1,id-14235769,id-1251668,2,2,Su9arbowl,131000.0,f
id-980301,id-1144880,id-357174,4,4,Yellow,395306.0,f
rec-23077013-dup-0,id-20983326,id-2111314,7,7,Mister Mister Scsrface,263466.0,f
id-25892,id-37235,id-876893,6,6,Information Is Power,283000.0,f
id-1473126,id-19153100,id-977975,9,9,Concerto No 5 in B major BWV 1050 III Allegro,311573.0,f
rec-9846625-dup-0,id-11358731,id-727967,4,4,Romame,179000.0,f
rec-13032264-dup-2,rec-13874511-dup-0,rec-1209836-dup-0,29,29,Cozy Campfiahe Collage 15 second version,15000.0,f
id-23055179,id-20968679,id-2109195,3,3,Black Bomberman,189270.0,f
id-35116088,id-29731414,id-3355968,6,6,小四,274000.0,f
id-11700978,id-13155735,id-1125709,1,1,Και τι έγινε,221000.0,f
id-2736755,id-3287434,id-20641,10,10,Poisons Fool,290026.0,f
rec-2436407-dup-0,rec-2916886-dup-1,rec-920631-dup-0,14,14,Take My Hamd Precious Lord,181840.0,f
id-9366519,id-10844020,id-682594,9,9,Space Media,206000.0,f
id-1338191,id-1580284,id-891634,2,2,Long Way to Africa,395226.0,f
rec-13041535-dup-0,id-3368204,rec-930439-dup-0,2,2,Pa9e,239960.0,f
rec-1032460-dup-0,id-1206473,id-1024547,17,17,Fat Beatst,36520.0,f
id-6476356,id-7740675,id-1017594,5,5,a lil somethin,100000.0,f
id-845235,id-962668,id-338625,13,13,Lacewings,224466.0,f
id-34284068,id-29119202,id-3260443,4,4,Nikata Bushi,132296.0,f
id-27562950,id-24248758,id-2556218,6,6,You,268696.0,f
id-1428782,id-1687746,id-893637,3,3,Mary Had a Little Lamb,55293.0,f
id-9741043,id-11243492,id-713903,15,15,Its Only Money,,f
id-4151791,id-5088376,id-87051,5,5,Hippie Holocaust,51000.0,f
rec-11208523-dup-0,id-10632315,id-664802,6,6,Prêds à tomber,193466.0,f
id-7887220,id-9254917,id-528687,3,3,Heiliger Krieg,290000.0,f
id-13428898,id-13942932,id-1217791,14,14,A Decision,248000.0,f
id-13564141,id-14173894,id-1244429,2,2,Episode 1 Finding Friends,141749.0,f
id-1514151,id-1788277,id-895887,3,3,Digital Dream Analogoue at 46hz by Icon of Coil,,f
rec-21991072-dup-0,rec-20205890-dup-0,rec-2007251-dup-0,3,3,Excerpts from Weihnaxts Oratorium Part 1  2,342146.0,f
id-4508948,id-5572826,id-121070,13,13,Sleeping in Paris,247426.0,f
id-4185943,id-5138141,id-89961,11,11,Corpus II,198920.0,f
rec-17851933-dup-1,id-17196298,id-1612689,5,5,Der wilde Cowlooy,147733.0,f
id-6562158,id-7832421,id-367189,5,5,1 Thing Trippin mix,256000.0,f
id-7357444,id-8684958,id-466786,5,5,Lady,250320.0,f
id-1654033,id-1953225,id-1036324,12,12,That Evil Child,235640.0,f
id-28202978,id-24741005,id-2619555,11,11,The Big Time Demo Version 1989,173000.0,f
id-10610145,id-12204885,id-809907,59,59,Wacky Day,90000.0,f
id-14940509,id-3238339,id-561226,3,3,Mit den Ärschen 2002,219000.0,f
id-13390369,id-14075724,id-1272746,20,20,Fuga super Allein Gott in der Höh sei Ehr BWV 716,161000.0,f
