pub_id,author_list
2057,"['8136b978-b548-4900-9cf3-327293633013', 'e8e7393d-25bb-4779-b9ca-75e93a552770', 'b164e95e-23ba-46a2-aed5-2f7643fbcd41', '605202fe-b13a-4567-a066-e506bf481f9b', '3b322985-c338-4671-8f4a-bfc9f8ddf5fc', 'b751aedc-0bd5-4cc1-93cf-ccef7911f8a2', '63721453-2e9a-42dc-bdab-6e581cc45253']"
2058,"['d3b16da9-4679-4718-b3c9-8035018fce06', 'd72a31d5-0b51-4634-869a-dc375a779856', 'e8d9b019-fe74-4e67-b6e2-331498fab82b']"
2059,"['01237fc4-9b40-4180-acc9-6a9d81e8dfc4', '5ef0aaa4-65a0-4099-acb5-b43a15f5d030', '461bee9e-b64e-4006-ab8a-6b1a006e20df', 'afff327f-cf29-4c6c-94c1-2050c10ba0fa', '880301a2-dd44-48c5-a20e-105657be248a', 'ce910914-867a-4a84-9b2c-46ea5c99ea7b', '7756f97c-19cb-4f0d-9a9a-41b16a330437']"
2062,"['0677c6af-4c50-4f6c-b8e1-0d8b402419bd', '8a057db8-e518-4739-b214-0bf943da0f9e', '6bff0dd2-87c6-49b5-a601-efd74909fa04']"
2067,['3561e298-468c-4a5a-99fc-9d965b85b4ba']
2069,"['bae8f922-332e-4878-9ac0-a838aa1abec1', 'f6684d46-3b9e-4bda-99aa-3d67009004d7']"
2070,"['ca2e00e1-9fe6-4250-8eb8-1370a46d27ef', '4921ab39-e72e-4575-9a61-7680a2447b03', '30de6ab6-fc4d-4796-a057-fc40e7834a73']"
2071,"['f7884edd-4b74-45a7-a05d-c72e8b78f722', '9424e303-00c4-4613-ba56-7230c7ad9428', '5933973e-afa3-4ea3-85bf-0c14b5b0fd46']"
2072,"['59673b1e-fb64-484f-a43c-173da4dd4946', '92de940f-d950-4fe2-9629-ecec529fcca2', '9892c03a-b288-4c9e-9334-ed7286f76c76', '60485604-c900-48aa-92a0-42a9c1639e96']"
2073,"['63c034a6-71a0-42d9-a7e5-7d35ad3e9fe3', 'fa570158-030c-4590-83c6-e393be14bd05', 'b9620619-a29b-4c4d-9797-cdea72bb0b3b', '4634b207-fbc8-4a10-8814-d4645c9b3d1e']"
2075,"['eceaf05b-b330-41ac-86b7-d78fb06e96dd', 'fdf8ec63-ec7f-4668-98b9-d11ebaeb47aa']"
2076,"['176aa90f-a740-4839-bc66-e2acba82931b', '0f108c84-7d3f-4c73-b999-abefb32987c9', '176ad00c-74f5-41f2-a6a1-c8ff09d4c0bb', 'ebf18e8e-0cfa-477c-bd79-a9ad27c77828', '8c0afd60-ec0c-4bb3-a1df-7aa2855891f4', '457cb17a-cb40-48e8-a9a7-512999d24400', 'a22b2d1d-9ac2-4f40-843c-002bb38380db', '1474c207-79fd-4f11-8a2e-8c58c2a3a781', 'eda130af-ec50-41d9-ac33-9cf54f669856', 'b31c7157-c03d-4590-92e6-20b2380d8130', '31f4b212-b3ce-45d1-8f41-15bb1174e4a7']"
2077,"['e0e6fe65-515c-4d3a-88ca-f8275d62e0ac', '08bf6c52-a4f4-4710-a829-21044fcc2aac', '9d4b069b-2803-4e24-97bc-cf9078a68a91', 'd2973b97-ad7e-4872-885a-0ea7949b7470']"
2079,"['93dc5cd0-6f79-4a47-964f-545eeb4f80a5', 'b828f986-6b11-484d-883c-a007c85e86ad']"
2082,"['582a2073-79d1-43c6-a60d-7406361c8da3', '292e3218-0be4-4201-90fa-0e4124b4b39c']"
2083,"['0553b9ac-5996-477a-98ee-ca599672ad33', '7cbd1e39-484f-4494-a348-ce09e96c4bf2', '2dba91c7-7884-4391-b16f-998a7a8d8ac0']"
2089,"['e51b111e-60ea-4fee-968b-1d15cab591a7', 'f8bec1ee-6ffb-41ff-b6a8-8e4670ad97b4']"
2090,"['263de18d-a7a5-4b4b-a7e6-34acf43a8dc0', 'a5f936a6-ca8c-458f-97df-d2b452970968']"
2091,"['eaed70cb-02bd-4e4b-aedb-22a8e0fb36c6', 'faceeea3-6047-420d-b18c-00e521405291', '00fe6424-d840-4c4e-bb01-332f87322dd3']"
2092,"['25e3c8a2-17ed-498e-b5d2-d1fc72280a00', 'f4f66945-1a93-4df0-82cf-852066b03a2a']"
2093,"['b1947d7a-9583-4780-96b5-48b1d175b947', 'c801af5b-f1a7-4209-a457-02034a3a754f', '84772e48-6f7f-4b7c-9382-9d1dcf2e86b6']"
2094,"['c0979cc5-21e3-46d6-b5d7-862d7cf3f36b', 'f5b61bb7-9945-4774-bb2b-a889ad967d14', '05a0df26-c3d7-412c-aa5b-91771d3cdcaf']"
2096,"['15c609e3-c2fd-4c74-81ff-f8655fa96ee0', '54126502-25b6-4127-9a62-b8906a52e3ab', 'e3af02d5-8d7c-46dd-8f5c-16c71baa4efb', '3494eb42-854b-4961-8c17-1c6559d44695', '9d52e3f4-c7a8-4151-8700-fda194e39d2b']"
2101,"['16618e83-c731-45ce-be93-84b60d405051', '31418948-69a2-4500-ba9c-a48840d85623']"
2102,"['d705d077-e954-4e12-b05a-1537842d8294', 'fb70a65d-a8eb-4348-b4f4-a561f7e3f013']"
2103,"['983ceec2-11cb-4c8b-aec4-f65db7a48b8c', 'ad06186e-c7bc-40b0-9433-b8857834e7bb', '1a8aff0d-0fa9-4e78-8c2c-8b95c253ad77', 'a0c06d94-6d9d-4f5b-8476-3bae1e262417', '7aef47f1-c6c3-4f98-8d2d-1bec8288d33b', 'e6658ce3-91ff-486b-892d-2451cd2d1d8b']"
2105,"['60c380a9-bca0-42d9-84dc-3c071d882a0b', '1d53e9b2-9318-437c-8aa8-36eaacd934f5', '1cd29ff1-4d02-44e8-8ce5-e80eb2a8cacf', 'c7cc1f4a-773b-466f-af9b-358a1596e257']"
2106,"['d2dced67-49da-43c5-bc3c-add7f6053adc', 'e2627641-28c1-40d1-af08-c2d3e72abbae', 'd2462173-ed7c-4edb-9098-0063504e3928']"
2108,"['a60030db-56f2-4af9-b0d1-15a8dc9e3f21', '6785b45a-6cc5-44a7-9d6c-f43ff6109a3b']"
2111,"['5c8bb5c4-86a4-400c-9779-a232b9836118', 'd006bbfd-d9ad-48ed-828a-fc4ac7c46645', '67b955a0-ab37-4dca-add4-feafd85e4937', '3495c1aa-4137-47a5-b660-3869b5ac01b2']"
2116,"['a8693e71-7c3e-4182-b53d-b6eda028ec45', '0712b050-814d-4318-8a8d-fd6fe36532f4', '9f2d53c0-b224-4dbd-8e69-ed50a61954a1']"
2120,"['88dcf793-f7cf-4c42-96dd-0b48d9dea82a', 'e8cad28a-d2c8-4eb5-9933-5b2189060bf3']"
2121,"['d45af571-3ca3-4e73-845a-e812f5495796', 'c497fae2-467c-4953-a994-04e0e0fdc7e6']"
2122,"['40483b63-56bf-4b59-9e43-a49949893ff7', '01465552-6ee9-4e7b-9daf-c6173b2ba933', '39364ee6-b936-43b9-a043-d17beae73367', 'e1906837-ca08-49eb-be0f-bcf86e50b767', '228b75a5-eb92-4976-8718-b9cc6bc9bb98', 'fb059cdd-a5ff-4cdd-89ea-435810fcf508', '65ac56c4-37c6-4a24-b053-70fe2953dc97', '070a216f-8c7a-453a-9255-e0748c07a000', '4d3d13dd-bd0a-4ddb-b210-3f40dbadce10']"
2123,"['57dd8bdc-6b72-49c8-9b41-a5039c2d6372', '0d9737a8-a28b-4677-a0f1-b1d33d893623']"
2124,"['41e2cad1-79bb-47df-9ead-1f0c64e2c321', '743b72b0-9903-4c98-b4eb-bcb553ab95ac']"
2125,"['15b2279f-5a20-4bd7-bfe5-74ba2078f7ea', 'e37f4a5f-b606-42a9-907a-12415605a401']"
2128,"['535c114d-c72a-42b7-903e-0547d4a6a475', '1303a3d6-6bfa-4376-aac5-b96e658d7e98', '3d7c60a5-37c4-44b0-819c-d3c2c8a48994', '89329cdc-919f-43d5-b027-df0b721d4f39']"
2129,"['8bc73ac9-fc63-4c72-8ca2-cb4c2d492a70', '067d1799-b989-47e8-a209-e85d14a5dbc0', 'd8bc88de-bb4b-4909-b303-ec9343807254']"
2130,"['b499b838-6dbb-48f6-8592-afd78fe585a6', 'a7f05087-9fef-424a-b44d-11365778053f', 'f22a10c8-7e90-4efa-9a80-c513d9c5be08', '8e716938-e4d5-4b79-b574-89bf49be0f43', 'b1270941-f637-4977-826a-046ed91ab7ae']"
2131,"['7146fe13-bddf-4b53-941c-f79f51443ba2', '9982d9d1-7518-4760-bc32-80530bb9aa77', '997fca0a-f4a4-4478-b2d5-9e8ba8d93d15', 'fc150b65-7d08-4d47-aec9-eedfbc83f883', '4322e484-3787-4a82-b1a0-ced80a213c85', '4566487c-bcea-429c-a8c3-cd06f5b49a6e']"
2132,"['69d13486-0b3e-46fb-bda0-a17e9fdcfcdf', '8da1052b-4266-4f9b-8ee9-eae375c3cd2e', '42cbd7c2-7034-4ce4-9e1e-20b0cc68f1ec', 'b17e6b24-c5d2-4d2c-9262-82fc7a156cd3']"
2134,"['0b5e1870-621c-4bff-9c8c-7e9a9043ae0b', 'c995e911-4774-4c77-9ae4-6f8b00603f4d', '14cc2cfd-de6c-49ac-98e9-39234cafd321']"
2135,"['637b8cdc-d2cc-4934-a4ea-4a336ca5da6a', '5cc83889-a7f5-41f2-8338-72e4be05722c', 'fff98e40-ee06-4989-9fd1-68c0ce5a4502', '8bfdcd1b-6ef8-4adb-b405-2fa164c66943']"
2136,"['b897b84e-6dd0-4970-a8d8-41b86cf8a93a', '4465f651-301e-4542-81e6-5d39cd8851fb']"
2141,"['d5f6f46c-10b7-4cd2-bdee-c609dd33ccaf', '7f4c2f34-137b-418c-b86d-344e1e0391a3']"
2146,"['80e9e67e-6f69-43cb-81a1-8e7d16091589', '916e544a-3a81-419f-9ff1-8189787f247c']"
2149,"['7e5404fc-35ad-4ebf-866b-868fa0a24df5', '5144dcfd-5a0e-40bd-ae78-032c591cf50e', '163295cf-14f6-42e6-bb64-36d1ce2572f6', '36280a58-f606-43ee-b0b3-0a0066bb1b89', 'b9ce7e75-2bba-4a35-b92c-232a808a6b57', 'a3aa4c8d-ed55-41ea-88d2-eb0e566f42ba', 'ab93c04e-6712-4ef2-8c7a-9978601d9d6e', '2a933ca3-eeae-4859-8e80-e8766a10ae83', '4bda59fe-6906-4537-b93e-7febe796c2a4', 'b3a61e33-d54f-4f42-9a86-5f8debbf3867', '75f5faf7-12be-4017-9f2e-833e2c61358f', '7f5444cc-6dab-4a5f-94e8-a1da67a7ce77', '2caa5dd7-7043-43df-96d2-bc653be97147', '8f6e8bcc-73ad-499e-ae9d-36fc9f2932b7', '8e23214a-8953-477c-8950-be582bac67f2', '099a1667-2954-4934-ade1-2ffe7a011298', 'b0ea2e7f-350c-4e97-bd7d-122ab558c890', 'f9b5e43c-20f6-4adb-adb5-c668e74cf07d', '76169054-3269-466d-8d70-e2693aef2e27', 'a3b52b7d-0c0d-4769-8b3d-4e18d94891ad', '5fe3bbfe-8205-4266-a429-e8645bb0ae6a', '84f61c75-46ab-47ec-90e2-707641ee9a8b', 'd94bf05c-618b-4f8f-97ea-9e479da3ff0c']"
2151,['7bb09055-322f-47d4-8b07-91d178a11717']
2154,"['1d63e2df-f7d3-4b5d-8389-1ff895c9efff', 'd5c434cc-a6f1-4980-a821-b1be498c2e57']"
2164,"['2fe3d9ce-eb75-42bf-8fde-9f2859afab93', '80bcc58b-db13-4e03-98da-af423c07ec45', '691b8400-3cd5-474b-99e3-a8229c9087fd']"
2168,['28ab0da2-5bf8-47ff-a643-2d75141d2f9a']
2170,"['ec7f8557-c1d7-496d-999c-1a59c54d0a24', 'ca8efc84-943a-47d8-98c0-080667e95135']"
2171,"['6765c3d8-a669-498b-982c-f13fcad77027', '9e74d5f1-0604-4575-8437-a3fc7827dcf1', '8f8bfec3-ed76-4ed8-a5c8-a76179eacf43', '0a5c2051-fec2-4795-a3c0-3694c1c320d2']"
2172,"['1c2e3a8c-009e-4a8b-9c99-c9ddd7a4d0d6', '5dc56d18-d70f-4ccc-9386-90179b8b262a', '8b8a47d2-16a6-4d71-8bde-b635c2cb4720', '9f0dbcf4-942f-41ed-88f2-27cf36571a3c']"
2173,"['d6a0b81e-d27d-495a-86a1-b7497861e138', 'aed9520b-1b22-4b2d-b709-fcba8dc037cc', '5a78cbea-3b05-4374-9fb1-43852db41d7d', 'b641c837-e97f-426e-bb3f-4ff2a0addb86', 'e9f6b167-5ce7-4a14-8013-887df9fac42e']"
2175,"['dc0a9cb0-6fa0-4a68-b7fa-9ce191cdd356', '656acc29-bee3-44b1-a69f-a150c3434904', 'fe4d17f1-1c05-482a-9f3b-efbdc617f3a5', '6cb86254-7550-49c3-b76c-c3fa7b4a7308', '5b5d6f59-ded5-42b5-a547-709fa1c66a1d']"
2178,"['fc8a7524-9d4d-4de8-af6b-51f248978b97', 'e4db307c-5b1e-41a7-99a1-81f7eb3b829c', '78bc30a7-c38f-4425-a239-0e424253df13']"
2179,"['6dbfd283-f53c-4466-b710-a268f663db00', 'bbb2a62c-bb22-4eeb-8398-0601cd3a574d', 'c6e5ec14-1ff1-435c-9aad-9c8b6e364cc6']"
2181,['c95495db-995f-46b7-add3-7945e99df2bc']
2188,"['fcdac7cd-b803-4527-8d24-117672816fe1', '75c7c7a8-b688-4284-82c5-40ad934b64e2', '98b49edf-59db-4431-92bd-574910777015']"
2190,"['29c57003-497c-4292-bcbb-b2671909d597', 'eb06d260-d028-4d70-b94c-a4e2b28b1fc4', 'f9dc938d-8043-47f1-8256-db3c711faeb4']"
2201,"['543aee37-d318-4810-8ac6-7eb2077133ac', 'fbb686b6-e2b1-4367-b0f0-0dfb4e900ce7', 'b01cadb5-5bbc-4f85-b8c9-6c9ea463df1b']"
2203,"['82dcf92f-eb2a-4115-a0ec-c848e27eecb6', '3286cd07-24d4-4923-bc70-95825e86a764', '03fdb1d3-0e57-4640-a05f-c4a5c7499071', 'dc925679-ddee-4c2f-97ec-b7ff0281836f', 'a1a61c75-9f59-420a-9a6f-e08f002ecb12', 'af2801dc-03f6-4991-8d56-969b23c6b046']"
2205,"['8e14269b-bb1e-48ef-94f1-e227b8d93dfc', '544e0784-3828-4aaa-abe8-a3c48ca7ed94', 'a46041ce-3f14-4540-8a79-04f163d11dc9']"
2206,"['5332bcc5-0901-483e-8dc2-8f6628b93c81', '1abf4561-aa81-4ec8-8f54-554365e5bb04']"
2207,"['2a860fa2-6f51-46df-aadc-3636281f9041', 'af341e40-68a4-494b-856b-8c4ed656f309', '2c7ead9d-030c-4ee6-9a21-715d8f5f3d26', 'ee9821d0-3f61-4d0d-9b21-709b6a42e7d1', 'e8b876d6-4abe-49c4-9e5e-996bf890dd8d']"
2212,"['c8647c5a-d1fa-401e-a8c8-7bf9786ee192', 'e18ae63f-16fe-4735-8d71-d4faf8df6767']"
2213,"['43be3aa2-f998-4e0a-b586-66db399f4507', '22e69d38-344f-419d-ac6c-84d043f0d371', 'd08deb53-3a1b-4225-98a7-9d37a27250f8']"
2214,"['dea214ea-ab48-46ba-853e-ec1ab49c78b2', '9a264454-d975-4d22-a5fd-72f5140abdf8', '0493f5e5-c7e0-49b5-b8ef-a2dd8862e166']"
2215,"['1be36912-e35a-49d9-b318-65ed4077cc2d', 'e029dcab-5c32-46b5-b630-e0748bf882a7', 'c3650ef7-52e4-4a3e-a313-d04e0f2ccaa5', '0534254d-d6c4-4954-86cf-d1975d07a07a', '9e1ba954-9411-4988-bae3-a7fa9734ce4c', '0e061040-e6b9-42f3-855d-d8eed9747139', '66f66f26-15da-4d31-9644-f8964d315882', 'b08203dd-62b3-4cc0-bab5-7f1369f00aad', '6e6d13ad-4dea-4d17-82ec-32990df6c607']"
2216,"['a6cc3335-4a2b-4094-aea9-33a5a3287d27', '323f65bc-f329-401d-996b-6a96188504ad', '7516d234-f764-495b-899c-a9eebd31d98d']"
2218,"['dbdb48e9-553d-41e0-8f97-02f127362654', '91bb36b8-345e-4bba-82e9-0f319784607a', '3c4f115c-fc49-4d4c-879a-e5be2b9f011b', '0c6b069a-b863-4128-8ec4-588172b6d81c']"
2221,"['e90c81cb-00a4-4127-bc9f-332e1eb8a2eb', '47848922-aad8-48fd-b3d6-94860a25d9ef', 'e656d291-c38e-4f53-aae5-74af0225a63f', '00c3d594-9754-4099-82c2-b360fe7d0f10', '81186917-a60f-4844-8df8-35c57967cea3']"
2222,"['c465ba8d-2482-4ae1-ab46-a864b42d77ab', 'db54d30c-fe85-4535-a024-7195350fa625', 'fc7344e7-0afe-4874-9dad-8285f3b6701a']"
2228,"['395d06f3-4b70-4076-9103-2a526c771570', 'a495d0de-2bcf-4f0a-849c-2029a0ecdfda']"
2229,"['38d8869e-629e-4a19-9e87-9fdbcf65ec92', '3450800c-1ce9-4535-ad01-f0200e71fd7b', 'a98ab798-54f7-47d7-85c7-089bbe1d7064', '64f0a7f1-edfa-48d8-bdec-2131002f8078', '8af1a7f6-df19-4ec1-a24b-753aaa46a534']"
2235,"['4c44e5e5-8033-475d-938f-a19be8261bdb', '2ceff34f-2b58-4f75-ae3f-22d4a97a98a1', 'd6dd8cbb-a803-4261-b00e-225ce9168d99', 'ed5a728b-984f-4f33-b52f-231060e7495d']"
2236,['5d91e1e6-2b1e-400b-856a-ecb5eeb635d5']
2237,"['8ba6352b-bec6-4770-af43-7fc8619ed7ef', '4ac507df-fff4-49dd-86f4-c4def601f9d9', '335c12fb-68bb-4641-a339-1cf420e909d9']"
2240,"['33270ad0-6743-4feb-ba45-93f70bba63e5', '0f4979a2-a9d3-4ff4-9d4a-8b623f907b90', '54867a35-3753-4bd4-a78c-c36f498a2f44']"
2241,"['cab3f71a-b33a-4f43-9d77-717717635c6b', '39f21313-5757-4af4-84f3-d20c4cb0f979']"
2245,"['41b71eb1-4f85-46bf-ae5d-4c0dd5fd89dd', '840eeb3f-9bcc-4fd1-b336-c29623b60863']"
2246,"['e7e2bc89-cc76-4db7-af44-331b0d0f4901', 'b7f2e5e9-03f4-4ffd-96d7-d77f4f59c98b']"
2247,"['106b244b-945f-4ffc-a39c-6ca925186836', '0a69b237-f9c5-4e80-aa83-e6dc70795296', 'c1e5cb9e-bcfa-4ead-abea-c4760e0b7278', '8d5b1058-af84-4988-bd03-59d6ed537972', 'bacb1c30-ec6a-40f9-b569-3da74b80209e']"
2250,['6575cb1f-d9d8-4893-8f81-2223033cde57']
2251,"['eb428094-a82a-4d0b-9636-8e59b7e0a22a', '1f65fc8d-c8dc-480a-927e-154c685e7e17']"
2254,['5468fc1a-094f-48a9-8ca1-d913fe2d957e']
2257,['d4883bb1-f5cf-4d3e-8c03-045306423582']
2260,"['90edecad-8cbf-43c5-9f4c-314744bbd40c', '4441aaff-39d4-465d-ae9c-f53b211cb700', 'efa7ae0e-3f4e-4c26-8078-4fbd2ed37ead']"
2261,"['a0ba3852-c697-43bf-9b1e-9b9bc5e68e82', 'd7ba8a6c-134e-4c71-b56e-e7893267c53e', '5f49d794-63fe-4550-9008-c1a62b23c5e4', '0f33160e-016a-4fb3-9901-ccb8d129ad20']"
2266,"['2896b0cd-4e37-4c3f-8534-c3056011b2a7', '7d7ae917-147d-473f-9e56-3b43b245fa82']"
2270,['2d1a1dc1-2aad-4cad-b300-f67e5d25cc4b']
2273,['ef6ed1d7-a95e-4a93-96d0-d6f922bc4d41']
2277,"['eb010ac1-aedd-4977-9423-c8346a48a5d2', '29146e57-1364-4c73-9368-9441f2be88e7', '1fe880c4-f6e7-47a3-8545-76008e168ce7', '63df7d7d-f6b4-494a-9d3e-a126fe1a54be', 'e3b10688-e739-425b-a1b1-ee11230044ea']"
2279,"['7c99f06c-7d21-492a-b01f-118e0f31fde0', '1988fc9b-e2d9-4f7b-8c98-7e9c1b374da9']"
2281,"['388b2326-1018-4b14-8cce-e6092fd6b887', '7b642cf6-305e-47f8-a443-be2c0770a178', '74298152-fbb3-45b5-9383-515898d1132e']"
2283,"['9ce19010-f529-4649-895c-f90ea393ea24', '8fdcc9ca-1847-45bf-9fee-d7cb51ae988d', 'dda31209-a8f4-4c7f-a03f-bf8e9499c5b7']"
2284,"['9ab8e75a-71a5-434c-a301-75d37f9ff558', 'b00d8ba1-9205-435f-8ed3-9fa91aeb7b60']"
2286,"['620e15ef-0529-489c-8808-79d8cd836829', '9743e531-3871-4b1d-966f-b6bdb5b96f45']"
2288,"['09d13051-90ed-4bb8-aa04-2ae3f2321d65', 'adcc73c4-6fa9-45b3-bcee-bbadbea4f1ec', '97d8da1b-e815-4c29-a0df-a09a99dd2461']"
2290,"['c6c3f441-1ef3-431b-83f2-d8193bf03432', '1e9c5c47-36a2-476f-8124-8eaa9cb8c519', '352365b0-35b2-4c2d-9ba1-d0d21e407f69', 'ebdf8fd9-6acf-49b2-823f-f3786a5cbae8']"
2291,"['03b85aab-a0ef-4c3d-8772-b66357f4eee2', 'd52c102e-ca41-47c9-a86c-32063c7921f0', '63e518b7-b743-40c8-83e0-a1a625e3b0c7', '3db921ac-ca20-46dc-9f86-e81f0aa064de', 'a35ebb74-e11b-4af1-a0b1-6979c8f55444']"
2294,"['4e1421c5-7342-4767-835b-c171ef1ae82c', '855ad2c7-d693-41bb-8b20-7b48acca22ae', 'fd3c254e-a62f-48df-9173-1354b6af4eb8']"
2302,"['b3467900-af2e-4c2f-a712-a47310d15407', 'd1bce08e-607d-434f-8eaa-66eba7d8d6e6']"
2303,['eb0604b7-69cc-41ae-b171-28b8428440d7']
2304,"['4264ddfa-6ee4-4e3d-93e0-54d1605e5852', '9662a760-cc7d-4e42-882f-d3bf188300c5', '89b46b1c-5af4-4bab-be52-15c0864b7d86']"
2305,"['7950e6d8-b4a0-46b1-8c87-ce577aa8d6b1', '11a9e4c5-9765-46f9-a971-33de6ec38ce2']"
2306,"['edc8a9cd-b247-4acc-aea0-b20a81f63379', '91aafc14-ad4e-4e4e-a43c-1926bf1afff3']"
2307,"['1471871c-9abe-4210-b421-1df3aaa00970', '469c6b5d-abd8-4c0e-839c-f7c69bb787f4']"
2310,"['e42aaefc-4970-445d-82c0-1a0e5cf0de83', 'e29e9dd6-14dd-4332-a39a-263db1fccea0', '4cfa0597-cbe6-41cb-8075-6a773f9db582']"
2313,"['75c234fa-196b-4f54-8630-ca340f737717', '54adc4f0-2526-4b74-a9ef-6cda74ad27a9']"
2316,['d02092fe-6a30-48a1-ae55-8be96c48de25']
2317,"['522b4909-31ec-44b6-b3f8-95429482f7bd', '78320a5e-acf3-4070-b376-8d24d776e148', 'fc8198b9-ce9d-473a-926f-4c6e407f4a04', '95b45fc1-6564-48f3-81c6-1840ad834634', 'c03245f4-38a0-446f-84d5-abeb63d88bbf', 'a81af53c-eb45-4241-89e4-5ff2ef29fe34', '875eaa41-c8f4-45ad-aaf3-444ba9ab98d3']"
2318,"['f9c153cd-93d0-437f-915f-9105c7ab3605', '583738c6-9c25-4356-9199-92aadca968c4', 'b4bde1d1-384e-43eb-af27-23e00608da88']"
2319,"['56da2ec1-8721-4a7c-8418-cf5c279ff811', 'fee6cee0-3c6b-47a9-a234-ee411eb920cc']"
2320,"['abf3c159-61ea-4822-8331-98cdee0d05ee', '4af86c25-3ab4-403f-8f3b-167df308139a', '7993619e-d2ef-49df-855c-01e42cb58fd8']"
2322,"['fc485ad6-4851-48dd-9626-cf550f18170e', '9f20d498-d44f-4733-8b71-72dec47402a4', 'f94ced91-4809-415f-8ce1-863c623a2947']"
2323,"['9c642144-ae44-418f-9136-2f84b177dc18', 'b632855b-50fb-4f63-a274-22739ef97cb4']"
2327,"['14ce86a0-2eaa-466d-aebf-6a156394bda0', 'bf8e4231-a1cd-4d5f-b012-43d0eac2b5b3']"
2328,"['c48eaab5-8e3a-495e-9421-b9997018ac81', '6f911bd1-7330-4c65-bff1-cff05740dcab']"
2329,"['4e97a42c-52d8-4c8a-8106-3d1f20f119ff', 'e3119546-8cdd-42e3-ac81-7dfbaa20b3f9', '8db63f4b-6a40-41b8-8753-07d817193a6e', '8b13a39f-43b3-42c2-b9e9-a4d4e39ab52f']"
2331,['9042b86f-01f3-469e-98b4-5ad33ed76fa4']
2335,"['1da97336-a813-42ab-99e0-10fec728aab6', '9bd18591-1a61-47b5-b243-c76b8ae409b5', '590d81e0-f300-4ca2-a858-ab97dfcf8a14', '2ecdb038-c07a-48fe-a44a-1a5a2e237e12']"
2337,"['c43f3220-780a-4e3a-be88-08d854c27aa4', '8fb470f5-9110-4c74-8d81-ee741bd03ab6', '121769e5-6534-466a-a268-21685863ebfa']"
2339,"['515a3aba-120d-48e4-bfc3-1a3b738fe8b2', '1ab01652-8d52-4c72-bc0f-bc533c2f2bf1', '2cb3f294-436a-4372-ad50-6cdfe8cfbcc5', 'a22ad637-8e95-4c46-9b93-f9ca41bd54de']"
2344,"['2f8840e1-3ca0-4cef-b646-2126c0c92d7c', '0f81d9fa-4ac8-4f24-8dff-ab8f6b0263a3', 'aed16101-d441-4f98-a452-68e5ad5f3399']"
2346,"['dc513e32-9a15-470d-a19d-a77ce7ae8d18', '02a84730-b72c-4d70-b105-547cf37ef2c8', 'b91b5ca1-6a3a-4d49-a9ec-084a522a9c0b']"
2347,"['74b482a2-60e7-49d5-a9cd-f4db73b87128', '24a2d866-89f2-406d-b703-2417f9ff8c2c', '9bc96a08-1abe-4371-959e-8724f4232199']"
2349,"['208a06e2-7b5c-4f2d-8f54-e7c06ce6530a', '112b4356-480c-4c20-90db-0e0d656388bd', '3795b0d9-09f0-44b6-bb57-65af62db6e0e']"
2350,"['197aa687-85d7-4a17-822f-f1200655c47b', 'fb25b7bb-39eb-4398-b717-11c875eb76cc', '6a909edd-9526-4fa7-8486-469a03dbe4e2', '0dbe9a8b-aa26-47cd-be9b-32dda7f87ac2']"
2353,"['3b307a3f-eebd-4285-87ff-c3036e16564a', '2b1ae2dd-5cea-4b32-9f14-d49dc1b76abe', 'd48b5216-f79f-4eb4-969d-15f77f5837bf', '3553428e-e365-4564-a305-4fba2cf83db9']"
2354,"['b3ebf98b-4ec3-42b8-85db-d11d0d38b541', '8a2f84f6-1276-4e4c-9a2e-1d57ab605021', '825d0b7c-b97f-4e4f-824e-2dcb1ccd8383']"
2355,['92bdc021-3032-4432-ba7d-f6f2524c1d7b']
2356,"['18c678f6-c02d-4a9a-be08-c83b6caf2087', '5e477d20-06ae-4b6f-b4b0-26d0e6c50478']"
2359,['eb83efcc-301f-4046-9ce2-dc840e36faed']
2360,"['222e91f7-a9ea-44a0-8d23-2e6286efeb76', 'c8bc2e69-2a14-49cf-857c-2ee5f1908192']"
2361,"['9feacf27-7377-4d2c-bb14-7d0e4ead64ac', 'aaf4d320-5df5-4f67-baa8-2ee12484f3ae']"
2363,"['7cb3343a-47d9-4274-88f7-90633af3c162', '2e2b8d83-2c85-4c91-884d-107b0b6f48de', '56630caf-ff39-448d-be7e-ff7e77f76134', 'dce6eb06-ef67-4db3-a7bf-f7ea5433c7ff']"
2365,"['cfd010a9-fef8-4d82-923c-b12e1c8b2f74', 'bd404b08-cb42-432d-8487-375865d5c949', 'c490ad8e-9020-416c-8db1-181006f9dbbc', '436c6296-269d-4aee-b752-35694488e6d6']"
2366,"['8f1f522e-0822-4b75-b233-c91604f146d9', 'c312c9cd-535f-48e6-a960-6f92bd05bfea', 'a76bda36-7ab7-4333-9689-44b2c3d3b8d2']"
2367,"['9a674646-7e44-424e-9b16-e8a1a75bfbbf', 'e97af271-4320-4919-9ce8-2e561ef72f14', 'b7bd21f3-50c6-4d0a-bd94-3f6191085a5a', '93c5c568-a246-4fc1-bb58-65159da04728']"
2368,"['c991f984-b0d7-43a8-b54e-029a47768d3f', 'e4924163-3a11-4ea9-835b-cbeb435b11bf']"
2369,['581e72c1-8d79-46b4-9f0a-794cab9db7d8']
2370,"['8c4dca85-c0ba-4cf9-be4f-a93e2e7aa7b8', 'afbe2812-0f24-4d66-985b-c0217d201548']"
