release,name,barcode,status,packaging,language,script,quality
rl_eb0a9113,Bro1<e Pimpin,99923816621.0,Official,Jewel Case,English,Latin,1
rl_e51b4644,Posted Sober,,Official,,,Latin,1
rl_38dc3f7a,From Battersea To Broadway,805520020404.0,Official,,,,1
rl_bc08fa5e,Circus Maximus,,Official,,English,Latin,1
rl_76a31f1c,92 Saishim Anime Shudaikashu Collection,,PseudoRelease,,Japanese,Latin,1
rl_6766ac78,92 Saishin Anime Shudaikasju Collection,,PseudoRelease,,Japanese,Latin,1
rl_3593b743,Contraband,,Official,,English,Latin,1
rl_4ed68e5c,Dress to Kill,,Official,,English,Latin,1
rl_c5a63654,Sajls of Silver,,Official,CardboardPaper Sleeve,English,Latin,1
rl_dcb999b9,Im OK,4719862440010.0,Official,,Chinese,Han Traditional variant,1
rl_86e82560,Redwork,,Official,,English,Latin,1
rl_54a0844e,Indo R0ck,8713897925609.0,Official,,English,Latin,1
rl_be7caf60,Ind0 Rock,8713897925609.0,Official,,English,Latin,1
rl_133b47f3,People Be Free,5024952501021.0,Official,,English,Latin,1
rl_ef3ddec4,The Backward Tapes,,Official,,Swedish,Latin,1
rl_6efca946,Just to Get a Rep,,Official,,English,Latin,1
rl_8a1ace86,Get Rich or Die Tryin Music From and Inspired by the Motion Picture,602498866054.0,Official,,English,Latin,1
rl_147edd93,Le Cimetière des éléphants,,Official,,French,Latin,1
rl_c4f28ea6,Chill Jazz Sessions,,Official,,English,Latin,1
rl_ffb8c184,Only The Best,,,,,,1
rl_894a933b,Yellow No 5,18663106229.0,Official,,English,Latin,1
rl_0340fb82,Kool 967 Endless Summer CD,,Official,,English,Latin,1
rl_fb534b22,SSD,4540774406425.0,Official,,Japanese,Japanese,1
rl_4ba10ae0,Good Morning Aztlán,720616551825.0,Official,,English,Latin,1
rl_d91c055b,青春歌年鑑 戦後編 5 昭和31年〜32年,4988003350536.0,Official,,Japanese,Japanese,1
rl_1d667907,Everyones Beautiful Outtakes,,Official,,English,Latin,1
rl_a61a5617,Peer GyntSuiten Nos 12,4007192970292.0,Official,,German,Latin,1
rl_dbe28fa4,Progeny,,Official,,English,Latin,1
rl_48595905,The Very Best of the Spaniels Volume 1,90431724323.0,Official,Jewel Case,English,Latin,1
rl_1ee564c8,The Thread,,Official,,English,Latin,1
rl_39d8dda2,FIFA 22 Soundtrack,,Bootleg,,Multiple languages,Latin,1
rl_43a62b46,For the First Time,,Official,,English,Latin,1
rl_25c196db,Connections Volume 1,,Official,,English,Latin,1
rl_67c9a5dc,Blues You Can Use,,Official,,English,Latin,1
rl_61307edc,Outerworld EP,,Official,,English,Latin,1
rl_279f555c,q6 Remixes,,Official,,English,Latin,1
rl_08a3d8e9,96 Rem'lxes,,Official,,English,Latin,1
rl_71289b37,A Case for Case A Tribute to the Songs of Peter Case,,Official,,English,Latin,1
rl_cee2612e,Celia,8004883440009.0,Official,Jewel Case,English,Latin,1
rl_494ece6f,Ambiguous,,Official,,English,Latin,1
rl_219cca28,枝雀落語大全 第二十四集,4988006170889.0,Official,Jewel Case,Japanese,Japanese,1
rl_13c83071,Mystic Places,,Official,,English,Latin,1
rl_0b68ccb2,Doxology,,Official,,English,Latin,1
rl_d96c3caf,Vocazione,,Official,,Italian,Latin,1
rl_2573f558,Life Stories,,Official,,English,Latin,1
rl_26b88ae7,Counting Heartbeats,5001219522319.0,Official,,English,Latin,1
rl_6a6f0fbb,The Compilation Part Two,602257700223.0,Official,,English,Latin,1
rl_3fe807e2,Pärlor 9ch svin,,Official,,Swedish,Latin,1
rl_9e41f459,Berlin macht Schule 3,5033197182629.0,Official,,English,Latin,1
rl_dcecae83,El astr0nauta,,Official,,Spanish,Latin,1
rl_0ef96d43,What a Fime Mess We Made,,Official,,English,Latin,1
rl_9e47e169,Folksongs of the Louisiana Acadians,96297035924.0,Official,Jewel Case,English,Latin,1
rl_ff24a024,Well Plsyed,,Official,,English,Latin,1
rl_b036c301,Guantanamo Bassline,,Official,,English,Latin,1
rl_3f7a9456,PunkBillySkaCore,5033197184524.0,Official,,English,Latin,1
rl_951bf748,Live i Linköping,602498170847.0,Official,,Swedish,Latin,1
rl_6f91f318,Generally Spealcing,5024545546521.0,Official,,English,Latin,1
rl_34d53c4b,Generally Speaking,5024545546521.0,Official,,English,Latin,1
rl_4a9ece1a,Live at the Roxy Theater,,Official,,,Latin,1
rl_e96facea,Dionne Warwick Super Best Hits,,Official,,English,Latin,1
rl_18826db0,Eldbe9ängelse,,Official,,Swedish,Latin,1
rl_5f3aa069,Norwegian Classical Favorites,747313201723.0,Official,,English,Latin,1
rl_3e6ea514,The 25th Hour,,Official,,English,Latin,1
rl_65aebd12,Cello Suites,825646081622.0,Official,,English,Latin,1
rl_4e6d6ce2,Große Er2ähler Große Gefühle,4018492240985.0,Official,Other,German,Latin,1
rl_4820332b,The MostwakOriginator est 2009,6009701572018.0,Official,Jewel Case,Tswana,Latin,1
rl_d8e42bee,Container T1  T12,,Official,,,Latin,1
rl_c41e1664,Sally Bat des Ailes  Premier Album,,,,,Latin,1
rl_0ff811c5,Whirlpool,7863530062.0,Official,Jewel Case,English,Latin,1
rl_94076c45,Onimusha 2 Samurais Destiny Original Soundtrack,,Official,,English,Latin,1
rl_5b8ebb1a,恋華大乱,4988013332829.0,Official,,Japanese,Japanese,1
rl_331ff0da,No Moor Bad Days,195598980374.0,Official,,English,Latin,1
rl_56d0bcb0,Eponym0us,5013747103816.0,Official,,English,Latin,1
rl_67e25b23,Friends,718752604123.0,Official,,English,Latin,1
rl_978ed684,Greatest Hits,7673209394.0,Official,Cassette Case,English,Latin,1
rl_7646b4a8,Les Fabulettes Volume 4  La Ville aux enfants,3259119717645.0,Official,,French,Latin,1
rl_2e991311,Meisterstücke,,Official,Jewel Case,German,Latin,1
rl_192809e3,Down To Memory Lane,,Official,,English,Latin,1
rl_553d5602,Girls and B9ys,890264002021.0,Official,Digipak,English,Latin,1
rl_4ad6d4b3,Love Beach,4050538185317.0,Official,,English,Latin,1
rl_75144e61,Havent We Met S0mewhere Before,,Bootleg,CardboardPaper Sleeve,English,Latin,1
rl_94859692,Hauskaa J0ulua,,,,Finnish,Latin,1
rl_e3255c9f,Die Asche eijes Lebens,,Official,Jewel Case,German,Latin,1
rl_c0bf7c63,Die Asche eimes Lebens,,Official,Jewel Case,German,Latin,1
rl_d7be9884,Frozen Based Freestyle Mixtape,,Official,,English,Latin,1
rl_df6d5c56,Explosiye Car Tuning 4,5099751753629.0,Official,,English,Latin,1
rl_702ca482,Zooppera,,Official,,Finnish,Latin,1
rl_8c4f0035,Vamos Dar A Volta No Guetbo Ao Vivo,731453979321.0,Official,,,Latin,1
rl_5a125c78,Vamos Dar A Volta No G7etho Ao Vivo,731453979321.0,Official,,,Latin,1
rl_01a6a05b,Midnight P4ayer  Illusion,,Official,Jewel Case,English,Latin,1
rl_b2b04296,La La Lu and the Lazy Moon,859706242968.0,Official,Digipak,English,Latin,1
rl_86d6f01b,New Deal,6179368027234.0,Official,,Multiple languages,Latin,1
rl_8a8cdc19,When I was sick,,Official,,English,Latin,1
rl_4244bd56,Ronja Räubertochter,,Official,,German,Latin,1
rl_eeb79b2d,XX,4770319641527.0,Official,Jewel Case,,Latin,1
rl_c123805c,Thyrfing,8715392120121.0,Official,Jewel Case,English,Latin,1
rl_70185e0a,Ministry of Sound Hard NRG The Album Volume q,,Official,,English,Latin,1
rl_b2bd422a,Everywhere Is a Strange Part of Somewhere,,Official,,English,Latin,1
rl_6a732890,Tin Cam Alley,,Official,,English,Latin,1
rl_c3d60dba,200 Original Mega Jukebox Hits Hpt Dogs Hits  Happy Days,724382480624.0,Official,,English,Latin,1
rl_7ce8838b,Something,,Official,,English,Latin,1
rl_ebadb753,Demand Inclependent Noise Party,,Official,,English,Latin,1
rl_54babad5,Historic Sit3 Of Scenic Beauty 1,,Official,,English,Latin,1
rl_d445e5ee,Planet X,885767547469.0,Official,,,,1
rl_27eeeac2,Hell This Iz Country,5055312811702.0,Official,,English,Latin,1
rl_014e7539,Blow  Order,9005216005505.0,Official,,English,Latin,1
rl_00975eb0,The Album,,Official,,Multiple languages,Latin,1
rl_77b3961f,Black Beazz and Heavy Guitars,,Official,,English,Latin,1
rl_e3f790f3,Benny Goidman,,Official,,,Latin,1
rl_21a5a43d,Psalm ih Blei,,Official,,German,Latin,1
rl_6d9607c9,WHAT IS THE LOVE  POP,,PseudoRelease,,Japanese,Latin,1
rl_16765704,Trigun Badlands Rumble OST,,Official,,,Latin,1
rl_ce0649c9,Seine grossen Erfolge,4049774162978.0,Official,,,,1
rl_9f7d5a27,Zon zee zand zomer met Nijntje,,Official,CardboardPaper Sleeve,Dutch,Latin,1
rl_c8a468ab,Be My Slave  Damnation Alley,39841498424.0,Official,Jewel Case,English,Latin,1
rl_cc8d6222,Sonntag,,Official,,German,Latin,1
rl_75789a2d,20960613 The Ambassador Dublin Ireland,,Bootleg,,English,Latin,1
rl_75d46760,20060613 The Ambassador Dublin Ireland,,Bootleg,,English,Latin,1
rl_17fd9df0,魔法騎士レイアース オリジナル・サウンドトラック5 〜いつか輝く〜,4988005173720.0,Official,Jewel Case,Japanese,Japanese,1
rl_f30da803,魔法騎士レイアース オリジナル・サウンドトラック6 〜いつか輝く〜,4988005173720.0,Official,Jewel Case,Japanese,Japanese,1
rl_dee8b939,Lepaca Kliffoth,727361621629.0,Official,Digipak,English,Latin,1
rl_6e8ebd78,Time Slips Away,,Official,,English,Latin,1
rl_5389de2e,Contalner T1  T12,,Official,,,Latin,1
rl_5897336f,Nanoalbum,,Official,,Czech,Latin,1
rl_5d8049dd,Original Hits  Rap  S0ul,5099962914222.0,Official,,English,Latin,1
rl_b39e1f1a,Blackbud,,Official,,English,Latin,1
rl_909a4b50,Indo Rock,8713897925609.0,Official,,English,Latin,1
rl_3370b62d,Historic Site Of Scenoc Beauty 1,,Official,,English,Latin,1
rl_29d2892d,Songs of Freedom,6419369992637.0,Official,,English,Latin,1
rl_19c68eed,Dzīvot N9 Mīlas,,Official,Digipak,Latvian,Latin,1
rl_f4cca50c,Bombarciranje New Yorka,,Official,,Croatian,Latin,1
rl_5e9a58cc,El Helim El Jamil,,,,,Latin,1
rl_fc2d9472,50 beste kinderliedjes Deel 2,,Official,,Dutch,Latin,1
rl_915e3751,Keyboard S0natas,724356196124.0,Official,,English,Latin,1
rl_ac6485d1,Kaos Tbeory,5060174958366.0,Bootleg,Gatefold Cover,English,Latin,1
rl_932d5932,Live at the Greek,5099747660221.0,Official,Jewel Case,English,Latin,1
rl_0327a4d0,Complege Mozart Edition,28946466025.0,Official,Other,Multiple languages,Latin,1
rl_f279584b,Pære Dan5k,5051011518720.0,Official,,Danish,Latin,1
rl_593ba526,Im Original Glenn Miller S0und,,Official,,English,Latin,1
rl_34d83fc6,Tűréshatárori túl,,Official,,Hungarian,Latin,1
rl_576b3426,Ruined iri Repetition,,Official,,English,Latin,1
rl_2a2250c3,Ruined in Repeti6ion,,Official,,English,Latin,1
rl_c3c4115b,Epitixies,,PseudoRelease,,Greek,Latin,1
rl_2dd5c4de,Welcome to My World,4000127156563.0,Official,Jewel Case,English,Latin,1
rl_4cf884da,NRJ Extravadance 1,,Official,,English,Latin,1
rl_d922d243,Big Beat Electronica,,Official,,English,Latin,1
rl_ddff90fc,Apri1 Moon,82839703628.0,Official,Jewel Case,English,Latin,1
rl_20c5c915,Machine Parts 4,,Official,CardboardPaper Sleeve,English,Latin,1
rl_c56b6c47,Our Blue Rainbow,,Official,,English,Latin,1
rl_5aa2faba,Trusted by Millions,74648023127.0,Official,Jewel Case,English,Latin,1
rl_84bcf69f,Feel,715187875913.0,Official,,English,Latin,1
rl_2ca0cac4,Properties,5411867171263.0,Official,Digipak,English,Latin,1
rl_27cddad9,Bravo Hits 4,95483206124.0,Official,Jewel Case,English,Latin,1
rl_207ce398,Late Night Piano Bar,724359094427.0,Official,Jewel Case,English,Latin,1
rl_4bd4d823,INTENSE  MELLOW,4988003508586.0,Official,,Multiple languages,Multiple scripts,1
rl_b738dc9c,Spirit of Africa,,Official,,Multiple languages,Latin,1
rl_9201589f,Kaltenberg Anno MMX,4046661198423.0,Official,Digipak,Latin,Latin,1
rl_5a414c9d,Royal Attitude,,Official,,English,Latin,1
rl_355a0b3e,20012002,,,,German,Latin,1
rl_b0fb5099,Studio One Singles,,Official,,English,Latin,1
rl_adaf3ce1,Nousukausi,828765087223.0,Official,Jewel Case,Multiple languages,Latin,1
rl_dd4262c5,Vocazione,,Official,,Italian,Latin,1
rl_5d3927ae,QuarneVALsskivan 2002,,Promotion,,Swedish,Latin,1
rl_f50c4132,Waar,,Official,,Dutch,Latin,1
rl_102bc141,Punk Rawk Explosion Volume 8,,Promotion,,English,Latin,1
rl_3c5e25ba,Momdrath,,Official,,English,Latin,1
rl_034546d1,Culture Shock,,Official,,English,Latin,1
rl_a39bb32a,Uptown,,Official,,English,Latin,1
rl_48f44d0a,Aint Misbehavin,8004883530786.0,Official,,English,Latin,1
rl_127f7041,Raw Yang,,Official,,English,Latin,1
rl_f0586656,Rebound,,Promotion,,English,Latin,1
rl_b5160737,Doomed  Stoned in Chile,,Official,,,,1
rl_042cb675,Best of IGSU «AntiLitterung Song Contest» 09,,Promotion,CardboardPaper Sleeve,Multiple languages,Latin,1
rl_9fb1af9a,Ostatni dancing,,Official,Jewel Case,Polish,Latin,1
rl_d788f821,Timeless Clasaics,777966415925.0,Official,,English,Latin,1
rl_d0ed0d19,Opussy VI,,Official,Jewel Case,English,Latin,1
rl_a4e015a8,Жывой концерррт,,Official,,Russian,Cyrillic,1
rl_fe1d51b4,モーニング娘コンサートツアー2011春 新創世記 ファンタジーDX 〜9期メンを迎えて〜,4942463541293.0,Official,Keep Case,Japanese,Japanese,1
rl_deab3d56,Lighter5 Up,,Official,,English,Latin,1
rl_b3820f00,Liberation Blues,888295108140.0,Official,,English,,1
rl_f8fc331e,Sport  Couture,794881872923.0,Official,Digipak,Multiple languages,Latin,1
rl_f81e8f51,Chris Barbers Jazzband Hits From the Golden Era of Traditional Jazz,4011222328564.0,Official,CardboardPaper Sleeve,English,Latin,1
rl_75faad3a,Ligbters Up,,Official,,English,Latin,1
rl_f631c0bb,Maxi Dance Sensation,4007193538651.0,Official,Jewel Case,German,Latin,1
rl_cf644ecf,19261940,3298491572022.0,Official,,,,1
rl_a5d2b1b5,Abuso Sonoro  Detestation,,Official,CardboardPaper Sleeve,English,Latin,1
rl_cf8dab08,「ハヤテのごとく」 2nd season オリジナル・サウンドトラック,4988102596521.0,Official,,Japanese,Japanese,1
rl_4ceead6e,Volume 4 19371940,,Official,,English,Latin,1
rl_ccd64c8b,Drei,,Official,CardboardPaper Sleeve,German,Latin,1
rl_5cccca00,Blrth School Work Death,,Promotion,Jewel Case,English,Latin,1
rl_4ec8239c,Aeon 3,,Official,,English,Latin,1
rl_8f837241,Brasil Lounge Ambient Essentials for a Groovy Night,90204776276.0,Official,Jewel Case,Multiple languages,Latin,1
rl_3ebe7064,Oasis of Love,,Official,,,Latin,1
rl_164eae18,Al carnaval volume II,,Official,,Spanish,Latin,1
rl_089098f6,At Welding Bridge,687437791482.0,Official,,English,Latin,1
rl_650f8b15,Mega Dance q999 Volume 2,5099749404021.0,Official,Jewel Case,English,Latin,1
rl_84005274,Cell0 Suites,825646081622.0,Official,,English,Latin,1
rl_5f7354db,session,,Official,,English,Latin,1
rl_691ee422,Bin Arabama,8690046020630.0,Official,Jewel Case,Turkish,Latin,1
rl_13d2316c,Cbaos,,Official,,German Swiss,Latin,1
rl_23d5c215,Top of the Pops 2003 Volume 2,,,,English,Latin,1
rl_c72d4f19,Tag  Reoease,,Official,,,Latin,1
rl_4cb46b27,Våra älskade dansbandsfavoriter,,Official,CardboardPaper Sleeve,Swedish,Latin,1
rl_af1e9549,South Sea Island Magic,765387420727.0,Official,,English,Latin,1
rl_3240733c,Human Clouds,,Official,,English,Latin,1
rl_c91f64d1,Sound of the Rising Sons,,Bootleg,,English,Latin,1
rl_70f7b8a7,100 Fun,724451108121.0,Official,,English,Latin,1
rl_c8dffbcf,Dance Zone Levrl 5,731452563323.0,Official,,English,Latin,1
rl_2bd8c41e,真・女神転生 LAW DISCCHAOS DISC,4988002271344.0,Official,Jewel Case,Japanese,Multiple scripts,1
rl_17b9ac22,Not Now Bernard and Other Stories,,Official,,,,1
rl_c54e3cad,Death of a Player,,Official,,English,Latin,1
rl_8ffe971b,Shinkasta,,Official,,English,Latin,1
rl_fb4e3480,US Pop Life Volume 11 California Post Punk Looking for the Perfect Glass,,Official,,English,Latin,1
rl_56f6dc9e,Kahden hengen disko,6438187122279.0,Official,,Finnish,Latin,1
rl_17b010c9,Subterranean,7320470125601.0,Official,,English,Latin,1
rl_bbbbb990,Hollywoocl Palladium 195455 8,,Official,,English,Latin,1
rl_84bd7ec3,Hollywood Pakladium 195455 8,,Official,,English,Latin,1
rl_0dee88fb,Modern Jazz Themes,,Official,,English,Latin,1
rl_f8d18d80,Flieg nicht so hoch mein kleiner Freund,,Official,,,,1
rl_7c1f2ac2,Symphonies 4  5,5099704649924.0,Official,Jewel Case,English,Latin,1
rl_e9feb9a3,Barabara Hendricks sings Ellington,724357354622.0,Official,,English,Latin,1
rl_b89f8305,My Story Begins,,Official,,English,Latin,1
rl_5994dbfe, Rario  Solo Exitos,8425953934820.0,,,,Latin,1
rl_fc9dcf65,Super Austria Volume 6,,Official,,English,Latin,1
rl_6d3abba4,Lieder der Nacht Die großen Erfolge,4007192956456.0,Official,,German,Latin,1
rl_f8d34bd1,QNTAL I,4015698949322.0,Official,,Latin,Latin,1
rl_ec94d79f,Strictly Jingles Volume 1,,Official,,English,Latin,1
rl_9c27224c,The Black Tango,,Official,,English,Latin,1
rl_e0634874,Well Meet Again The Lobe Songs of World War II,33251052023.0,Official,,English,Latin,1
rl_1ddbf4dc,Blusn auf,9005268284712.0,Official,,German,Latin,1
rl_ae4600be,Post Moryem Peep Show,5060047110693.0,Official,,English,Latin,1
rl_ab315173,Magn0lia,,Official,,English,Latin,1
rl_8f428473,Nāc līfz,,Official,,Latvian,Latin,1
rl_596d5e68,At Her Very Best Dusty Springfield,602498403051.0,Official,,English,Latin,1
rl_e99012c1,Wholl Buy My Memories The IRS Tapes,74645298122.0,Official,,English,Latin,1
rl_a4cb12f2,Een sinister schouwspel,,Official,,Dutch,Latin,1
rl_a5a53d6c,The Jannp Gibbs Anthology,3610156590859.0,Official,,Multiple languages,Latin,1
rl_dabdb2ca,Stravinsky Conducts  The Firebird Suite  Petrushka Ballet Suite,,Official,,English,Latin,1
rl_8ea73558,Kingdom of Insanity,,Official,,English,Latin,1
rl_d1d6e5f2,Laura Anclreşan,5948204361228.0,Official,,,Latin,1
rl_869df67a,Tales of Trust,,Official,,English,Latin,1
rl_bb7982b3,Introducing Nitin Sawhney,5030688001032.0,Official,,English,Latin,1
rl_be0ffbb9,A Lit6le Bit Special,744626100224.0,Official,,English,Latin,1
rl_72daf826,Persona II Innocent Sin  The Errors of Their Youth,,Official,,Multiple languages,Latin,1
rl_dd264154,Perseverance,,Official,,English,Latin,1
rl_eaf492fc,Tsukubai,,Official,,English,Latin,1
rl_fc50e8c4,Complete Piano Works • 1,747313986729.0,Official,,Multiple languages,Latin,1
rl_f6294742,In Holland 3,731451326929.0,Official,,Dutch,Latin,1
rl_04915c51,Childrens Favourites From Acoustics,5020737000543.0,Official,Jewel Case,English,Latin,1
rl_14b4029b,Auf Wiedersehen,,Official,,German,Latin,1
rl_b9f63ffc,On aime on aide,600753127889.0,Official,,French,Latin,1
rl_5ac66dcd,The Complete Riverside Recordings,,Official,,English,Latin,1
rl_783ea3ca,De lor entre les mains,5050466736505.0,Official,,French,Latin,1
rl_1d4d8f82,Musiques de transe,794881332526.0,Official,,French,Latin,1
rl_349ccf75,Clockwork Mirror,,Official,,English,Latin,1
rl_42875c5c,Yeah You,,Official,,English,Latin,1
rl_e335fe31,SODA POP FANCLUB 2,4988031308066.0,Official,,Japanese,Japanese,1
rl_b6d7c0dc,Tausend Kleine Tänze,4042564015140.0,Official,Jewel Case,German,Latin,1
rl_3563e23c,Maximum Metal Volume 131,,Promotion,,Multiple languages,Latin,1
rl_d8df521f,Jeff,5099751082026.0,Official,,English,Latin,1
rl_2124f158,Fire From Heaven The Collective Works,,Official,,English,,1
rl_e5dfdb6c,Aus der Anstalt,4260038528334.0,Official,Jewel Case,German,Latin,1
rl_ec93b4af,El Cartel,,Official,,Spanish,Latin,1
rl_2fdd51d1,The Means,788377100225.0,Official,,English,Latin,1
rl_cf476a1d,Character Assassin,98796998625.0,Official,,English,Latin,1
rl_82005315,featuring Jack Fine,,Official,,English,Latin,1
rl_9fcc1a17,Lovesongs for the Dead,,Official,,English,Latin,1
rl_1b791751,Sanctuary,94634602624.0,Official,Jewel Case,English,Latin,1
rl_d2ec1183,The Country Way,,Official,,English,Latin,1
rl_ed76c2e2,Blazing Horns  Tenor in Roots,783564004423.0,Official,,English,Latin,1
rl_47f2dd51,Laying Silks and Satins on My Heart Volume 2,,PseudoRelease,,English,Latin,1
rl_8ac0e85d,Immer schlimmer,,Promotion,CardboardPaper Sleeve,German,Latin,1
rl_6c17e01a,Sevgiyle El Ele,8690072003126.0,Official,,Turkish,Latin,1
rl_7ff543cd,Eenmamsoptocht,,Official,,English,Latin,1
rl_bc05c73a,More After Were Gone,884501159838.0,Official,,English,Latin,1
rl_e8461259,71,,Official,,Czech,Latin,1
rl_df88a7b2,Al carnaval uolume II,,Official,,Spanish,Latin,1
rl_ad86f6d9,Young Money Empire Part 3,,Official,,English,Latin,1
rl_842eaec1,Blues From Hell,,Official,,English,Latin,1
rl_3188d659,The Parlophone Tape,,Official,,English,Latin,1
rl_bf756841,Charliw St Cloud,4005939703721.0,Official,,English,Latin,1
rl_d7a2a985,Vibes From the Tribe,608401003325.0,Official,,English,Latin,1
rl_66a6e473,Sleepwalking Daydreaming,,Official,,English,Latin,1
rl_b5f63c37,The Best New Age Volume 1,49925305623.0,Official,,English,Latin,1
rl_a1075950,Logical Progressiom,42282873927.0,Official,,English,Latin,1
rl_35e4350a,Lemon Malarkey,,Official,,English,Latin,1
rl_93c20d87,Wszystko to co ja,,Official,,Multiple languages,Latin,1
rl_ea66f065,traumerei,,Official,,Japanese,Japanese,1
rl_fb3be71a,Latino Pop,,Official,,English,Latin,1
rl_3aa48e7c,Logical Progeession,42282873927.0,Official,,English,Latin,1
