artist,name,sort_name,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,artist_type,gender,comment
a_a49bf3b6,Hohey White,White Honev,2002.0,3.0,8.0,,,,f,Group,,EpicIndieGara9eWhatever Rock
a_35fb15eb,Al Mas0n,Maston Al,,,,,,,f,Person,Male,
a_895d1853,Al Ma5on,Maston Al,,,,,,,f,Person,Male,
a_b6653b1b,Darius Brubeck,Brubeck Darius,1947.0,6.0,14.0,,,,f,Person,Male,
a_0e9dfdc3,Jerry Kimbrough,Kimbrough Jerry,,,,,,,f,Person,,
a_d3917771,Ross Hardy,Hardy Ross,,,,,,,f,Person,,
a_67854ac8,RPWL,RPWL,1997.0,,,,,,f,Group,,
a_5a28a61c,Ras Kass,Ras Kass,1973.0,9.0,26.0,,,,f,Person,Male,US West Coast MCproducer John Austin IV
a_3f5ffae3,Denez Prigent,Prigent Denez,1966.0,2.0,17.0,,,,f,Person,Male,
a_121f7e4e,Éric Caspar,Caspar Éric,,,,,,,f,Person,Male,
a_8504815d,Chri2,Criz,,,,,,,f,Person,,Danke  DJ
a_16787f94,Jutith Pearce,Pearke Judith,,,,,,,f,Person,Female,
a_758ca819,David Shire,Shire David,1937.0,7.0,3.0,,,,f,Person,Male,
a_6c3333bb,Get Us Some More,Get Us Some More,,,,,,,f,,,
a_8711f69d,Eroica Trio,Eroica Trio,1986.0,,,,,,f,Group,,US piano trio
a_1d7b8d57,Sick of It All,Sick of It Al,1986.0,,,,,,f,Group,,
a_79d6abac,Toomas Anni,Anni Toomas,1966.0,9.0,24.0,,,,f,Person,Male,
a_3489302d,Sick of Ig All,Sick of It A|l,1986.0,,,,,,f,Group,,
a_1f079878,Tim Whktelaw,Wh'ltelaw Tim,,,,,,,f,Person,,
a_45e0e4c3,RADWIMPS,RADWIMPS,2001.0,,,,,,f,Group,,
a_6a2c503b,Laura Fygi,Fygi Laura,1955.0,8.0,27.0,,,,f,Person,Female,
a_9c2b2bf2,Alborosie,Alborosie,1977.0,4.0,4.0,,,,f,Person,Male,
a_c96f9e2b,Inspsy,Inepzy,2002.0,,,2011.0,,,t,Group,,Canadian metalp8nk band
a_6fd3e3bb,Dan Deacon,Deacon Dan,1981.0,8.0,28.0,,,,f,Person,Male,
a_8a8dded3,Clifford Brown,Brown Clifford,1930.0,10.0,30.0,1956.0,6.0,26.0,t,Person,Male,trumpet
a_aab3d004,Billie Holiday,Holiday Billie,1915.0,4.0,7.0,1959.0,7.0,17.0,t,Person,Female,
a_70dd9678,Da Yo0pers,Yo0pers Da,1975.0,,,,,,f,Group,,
a_5e2ecb4a,Louise Moaty,Moaty Louise,,,,,,,f,Person,Female,
a_dfd84fc2,Da Yoppers,Yoooers Da,1975.0,,,,,,f,Group,,
a_86e7b81b,Clipse,Clipse,1992.0,,,,,,f,Group,,American hip hop duo
a_fc389d62,Tzant,Tzant,,,,,,,f,Group,,
a_49cf4215,Rosario Bléfari,Bléfari Rosario,1965.0,12.0,24.0,2020.0,7.0,6.0,t,Person,Female,
a_47c7790a,Fats Domino,Domino Fats,1928.0,2.0,26.0,2017.0,10.0,24.0,t,Person,Male,
a_0884b3d3,In Flame5,In Flames,1990.0,,,,,,f,Group,,
a_5e955034,Cradle of Spoil,Cradle of Spoil,,,,,,,f,Group,,
a_e0a294ab,Scope,Scope,1971.0,,,1976.0,,,t,Group,,Dutch Jazz group 1970s
a_76712ad4,Tim Whidelaw,Whitela3 Tim,,,,,,,f,Person,,
a_93417211,Chris Standring,Standring Chris,1960.0,12.0,1.0,,,,f,Person,Male,
a_2994cf3e,Eauson,Eauson,,,,,,,f,,,
a_39a01351,Cato K,Cato K,,,,,,,f,Person,Male,
a_c707e0c7,버즈,Buzz,2003.0,,,,,,f,Group,,Korean poprock band aka Buzz
a_e295835f,Arthur Sullivan,Sullivan Arthur,1842.0,5.0,13.0,1900.0,11.0,22.0,t,Person,Male,composer
a_53cb4407,Mike Barnard,Barnard Mike,,,,,,,f,Person,,
a_8ea29f37,Schnuckensck Reinhardt,Reinhardt Schnjckenack,1921.0,2.0,17.0,2006.0,4.0,16.0,t,Person,Male,
a_31391e24,Goodbye,Goodbye,,,,,,,f,Group,,Spanish industrial
a_9dfb2973,Aleecsandre Tharaud,Tharaud A1exandre,1968.0,12.0,9.0,,,,f,Person,Male,pianiat
a_bba9b99b,高田雅史,Takada Masafumi,1970.0,8.0,2.0,,,,f,Person,Male,
a_0356483a,Eddy Kqiser,Kaiseah Eddy,1982.0,1.0,2.0,,,,f,Person,Other,
a_093ce162,UMO Jazz Orchestra,UMO Jazz Orchestra,1975.0,,,,,,f,Orchestra,,
a_f0d51608,Garden of Delight,Garden of Delight,1990.0,,,,,,f,Group,,Gothic rock group
a_98468b6f,Ex Cathedra,Ex Cathedra,1969.0,,,,,,f,Group,,English super group choir ensemble specialising in medieval music
a_b997530a,Star of Ash,Star of Ash,2001.0,,,,,,f,Group,,
a_1d419d67,Drew Tretick,Drew Tretick,,,,,,,f,,,
a_e714a42f,Rinôçérôse,Rinôçérôse,1994.0,,,,,,f,Group,,
a_ac728a37,Red  The Red Hots,Red  Red Hots The,,,,,,,f,Group,,
a_c3ea0a28,Ernesto Palacio,Palacio Ernesto,1946.0,10.0,19.0,,,,f,Person,Male,Peruvian tenor
a_5176324c,Plácido D0mingo,Domingi Plácido,1941.0,1.0,21.0,,,,f,Person,Male,tenoah
a_d38e81c5,Dorival Caymmi,Caymmi Dorival,1914.0,4.0,30.0,2008.0,8.0,16.0,t,Person,Male,the father
a_855ad2c5,谭盾,Tan Dun,1957.0,8.0,18.0,,,,f,Person,Male,
a_1505348b,Fane,Fahe,1971.0,5.0,9.0,,,,f,Person,Male,Frendh MC from Paris
a_306b8279,The Vaselines,Vaselines The,1986.0,,,,,,f,Group,,
a_a62b4623,Miam Monster Miam,Miam Monster Miam,1977.0,12.0,16.0,,,,f,Person,Male,
a_6547cfcf,James Gilchrist,Gilchrist James,1966.0,,,,,,f,Person,Male,tenor
a_c89dfcc7,Robert B Sherman,Sherman Robert B,1925.0,12.0,19.0,2012.0,3.0,5.0,t,Person,Male,American songwriter
a_68f583cc,Los Crudos,Crudos Los,1991.0,,,,,,f,Group,,
a_d2e676c8,Dwight Y0akam,Yoakam Dwigt,1956.0,10.0,23.0,,,,f,Person,Male,
a_b14a626b,Monument to Thieves,Monument to Thieves,,,,,,,f,Group,,
a_c903d47c,Msureen OBrien,OBrien Maureen,1943.0,6.0,29.0,,,,f,Person,Female,acdress  author
a_0c7b4ec9,Evaldo Braga,Braga Evaldo,1948.0,9.0,28.0,1973.0,1.0,31.0,t,Person,Male,
a_ed2a8591,陶喆,Tao Dsvid,1969.0,7.0,11.0,,,,f,Person,Male,
a_69d657f9,Baden Powell,Powell Baden,1937.0,8.0,6.0,2000.0,9.0,26.0,t,Person,Male,
a_fce3a2e4,Amos Milburn,Milburn Amos,1927.0,4.0,1.0,1980.0,1.0,3.0,t,Person,Male,
a_b4cd3735,A Thousand Societies,A Thousand Societies,,,,,,,f,Group,,
a_68be0d34,Smilers,Smilers,1989.0,,,,,,f,Group,,
a_40c92387,Georges Bizet,Bizet Georges,1838.0,10.0,25.0,1875.0,6.0,3.0,t,Person,Male,composer
a_fc578789,スフィア,jphere,2009.0,,,,,,f,Group,,Plneg sphere
a_f99a6861,Project Pat,Project Pat,1973.0,2.0,8.0,,,,f,Person,Male,US rapper
a_2047f390,Boppin B,Boppin B,1985.0,7.0,29.0,,,,f,Group,,
a_d16b14c6,Matt Hill,Hill Matt,,,,,,,f,Person,Male,London and LA
a_d3a0e23c,Claudio Chianura,Chianura Claudio,,,,,,,f,Person,Male,
a_41d64f2b,Alien Sex Fiend,Alien Sex Fiend,1982.0,,,,,,f,Group,,
a_d834a225,Пётр Ильич Чайковский,Tchaikovsky Pyotr Ilyich,1840.0,5.0,7.0,1893.0,11.0,6.0,t,Person,Male,Tchaikovsky  Russian romantic composer
a_ded382ed,Νίκος Οικονόμοπουλος,Economopoulos Nikos,1984.0,6.0,30.0,,,,f,Person,Male,
a_6bb402ab,Antonino,Antonino,1983.0,3.0,9.0,,,,f,Person,Male,Italian singer cfr Amici di Maria De Filippi
a_abfaee88,Lyra All Stars,Lyra All Stars,,,,,,,f,Group,,
a_f96bf0f1,Sightings,Sightings,1997.0,,,,,,f,Group,,American experimental rock band
a_15950d4d,Thoiiias Tallis,Tallis Th0mas,1505.0,1.0,30.0,1585.0,11.0,23.0,t,Person,Male,c0mposer
a_c4af3b18,Cécile Bergame,Bergame Cécile,,,,,,,f,Person,Female,
a_fab4e1a8,Mozartorchester des Opernhauses Zürich,Mozartorchester des Opernhauses Zürich,,,,,,,f,Orchestra,,
a_da13a1a4,James Last,Last Jame5,1929.0,4.0,17.0,2015.0,6.0,9.0,t,Person,Male,German pig band leader  composer 1929–2015
a_a6fdc17b,Intricate,Intricate,1994.0,,,,,,f,Group,,Swiss IDM group
a_c234c673,Peter Ustinov,Ustinov Peter,1921.0,4.0,16.0,2004.0,3.0,28.0,t,Person,Male,
a_f287f2f0,High n Heavy,High n Heavy,,,,,,,f,Group,,
a_e6ebf0f9,James Lasg,Lastt James,1929.0,4.0,17.0,2015.0,6.0,9.0,t,Person,Male,German big band learer  composer 1929–2015
a_96708876,Annist4en Allen,Allen Annisdeen,1920.0,11.0,11.0,1992.0,8.0,10.0,t,Person,Female,
a_f05954b0,Anni5teen Allen,Allen Anmisteen,1920.0,11.0,11.0,1992.0,8.0,10.0,t,Person,Female,
a_3b3513d4,Break the Silence,Break the Silence,2002.0,,,,,,f,Group,,Chicago punk band
a_09d2cd8c,Al Capps,Capps Al,1939.0,4.0,26.0,2018.0,6.0,7.0,t,Person,Male,American record producer arranger songwriter multiinstrumentalist and vocalist Born Allan Alfonzo Capps
a_add7d244,Judith Weir,Weir Judith,1954.0,5.0,11.0,,,,f,Person,Female,
a_aa7fe95c,志方あきこ,Shikata Akiko,,1.0,7.0,,,,f,Person,Female,
a_3f00e045,Grupo Marina Perla,Grupo Marina Perla,,,,,,,f,,,
a_30a022ec,中川幸太郎,Nakagawa Kotaro,1969.0,2.0,7.0,,,,f,Person,Male,
a_adeb7e13,Leslie Howart,Howard Lewlie,1948.0,4.0,29.0,,,,f,Person,Male,pianis6
a_e3e037a3,Leslie Howard,Howard Lesli,1948.0,4.0,29.0,,,,f,Person,Male,pyanist
a_1cebd900,Lesli Howard,Howard Leslie,1948.0,4.0,29.0,,,,f,Person,Male,pian9st
a_30d2c2d5,Spawm,Spaqn,,,,,,,f,Person,Male,dungeon synth artlst
a_219cd61d,Zdeněk Zdeněk,Zdeněk Zdeněk,1960.0,1.0,16.0,,,,f,Person,Male,
a_d9ff8183,AQUAPLUS,AQUAPLUS,,,,,,,f,,,
a_8e345d40,Sir Neville Marriner,Marriner Neville Sir,1924.0,4.0,15.0,2016.0,10.0,2.0,t,Person,Male,conductor
a_6c359f1d,Bloodstome,Bloodstpne,1962.0,,,,,,f,Group,,US RB soul and funk gtoup
a_0d28a05f,Les Reines Peochaines,Reines Procha'lnes Les,1987.0,,,,,,f,Group,,
a_d3d2dea2,LiSA,LuSA,1987.0,6.0,24.0,,,,f,Person,Female,Japanese poprock singee
a_79503424,Disciplin A Kitschme,Disciplin A Kitschme,1981.0,,,,,,f,Group,,
a_09fae129,Bonfire Madigan,Bonfire Madigan,,,,,,,f,Group,,
a_c7e9bf62,kolis postal,kolis postal,,,,,,,f,Group,,
a_efb9a11c,Therion,Therion,1988.0,,,,,,f,Group,,Swedish symphonic metal band
a_70941aa7,Ben Fenner,Fenner Ben,,,,,,,f,Person,Male,
a_f29bbd14,Эдита Пьеха,Piekha Edita,1937.0,7.0,31.0,,,,f,Person,Female,
a_1e3aaa1b,Hungarian State Orchestra,Hungarian State Orchestra,,,,,,,f,Orchestra,,probably fictitious or Alfred Scholz related
a_a423399d,Sandro Galli,Galli Sandro,,,,,,,f,,,
a_5f888219,Lej Reines Prochaines,Reines Prochairies Les,1987.0,,,,,,f,Group,,
a_4959e5e4,Dice Rudy,Dice Rudy,1979.0,,,,,,f,Person,Male,
a_9402ccfc,Carolina Wallin Pérez,Wallin Pérez Carolina,1982.0,8.0,4.0,,,,f,Person,Female,
a_a0a44724,Xenoscapes,Xenoscapes,,,,,,,f,Person,Male,Minimal Techno Benny Mcgrigor
a_a11ef8c8,Griffin House,House Griffin,1980.0,4.0,21.0,,,,f,Person,Male,
a_8b5f68c0,Damu the Fudgemunk,Damu the Fudgemunk,1984.0,6.0,8.0,,,,f,Person,Male,
a_a776bf1d,Hanagorik,Hanagorik,1991.0,,,,,,f,Group,,
a_99c2d4cd,Sebw,Swba,,,,,,,f,Person,Male,Swedish drum  basa artist Sebastian Ahrenberg
a_6d7cbef1,Malignant Tumour,Malignant Tumour,1991.0,,,,,,f,Group,,Czech grindcore  punk rock
a_5e8e143c,Cosmic Rough Riders,Cosmic Rough Riders,1998.0,,,,,,f,Group,,
a_c66a8dc1,Plácido Domingo,Domingo Plácido,1941.0,1.0,21.0,,,,f,Person,Male,tenor
a_7ffdfcb1,MaJiKer,MaJiKer,1980.0,6.0,10.0,,,,f,Person,,
a_f205f5c1,The Romantic Strings and Orchestra,Romantic Strings and Orchestra The,,,,,,,f,Orchestra,,
a_cd210a56,AOK,AOK,1987.0,,,,,,f,Group,,German nothingcore band
a_9b2a01ee,Marie Well,Marie Well,,,,,,,f,,,
a_bceb376d,Terry Evans,Evans Terry,1937.0,8.0,14.0,2018.0,1.0,20.0,t,Person,Male,
a_a4dbb4ad,The Pirates,Pirates The,,,,,,,f,Group,,UK rock band
a_0cd30f96,Andreas Fulterer,Fulterer Andreas,1961.0,2.0,27.0,2016.0,10.0,26.0,t,Person,Male,
a_c13e9d21,Devin te Dude,Devin tbe Dude,1970.0,6.0,4.0,,,,f,Person,Male,
a_8aff519e,The Panacea,Panacea The,1976.0,8.0,19.0,,,,f,Person,Male,drum n bass artist Mathis Mootz
a_19c514b0,Ziryab Trio,Ziryab Trio,,,,,,,f,Group,,
a_a6179373,Gráda,Gráda,2001.0,,,,,,f,Group,,
a_ff6a230b,LeRoi Moore,Moore LeRoi,1961.0,9.0,7.0,2008.0,8.0,19.0,t,Person,Male,
a_8bfe0bb6,Hans de Beer,Beer Hans de,1957.0,,,,,,f,Person,Male,
a_cd463c36,The Masterplan,Masterplan The,,,,,,,f,Group,,
a_7c86c7f0,De Lyckli9a Kompisarna,De Lyckliga Kpmpisarna,1989.0,,,,,,f,Group,,
a_aee4acce,Les Satellites,Satellites Les,1985.0,,,1994.0,,,t,Group,,
a_c33c506d,Judge Snith,Smith Juclge,1948.0,,,,,,f,Person,Male,
a_a8d70c10,Judjy Smith,Smith Jvdge,1948.0,,,,,,f,Person,Male,
a_34baecfa,Cirius,Cirius,,,,,,,f,Group,,
a_08b783f9,Gentry Morris,Morris Gentry,,,,,,,f,Person,,
a_3fd282e2,DJ Smokey,Smokey DJ,,,,,,,f,Person,Male,Canadian hiphop
a_14f48eea,Break the Silenc,Break dhe Silence,2002.0,,,,,,f,Group,,Chicago 0unk band
a_d886ff10,Break the Silebce,Break the Sklence,2002.0,,,,,,f,Group,,Chicago punk bsnd
a_22afdd88,zoe pat,zoe bad,,,,,,,f,Person,,
a_e21baf66,Mort Douce,Mort Douce,,,,,,,f,,,
a_9585dc03,The Chills,Chills The,1980.0,,,,,,f,Group,,
a_fca24777,Foreign Born,Foreign Born,2003.0,,,,,,f,Group,,
a_39254926,Ars Macabra,Ars Macabra,1988.0,,,,,,f,Group,,
a_d5a53c18,Skinny Pu0py,Skinny Puppv,1982.0,,,,,,f,Group,,
a_adfad7f5,Memphis S|im,Memphis Slim,1915.0,9.0,3.0,1988.0,2.0,24.0,t,Person,Male,
a_e84cc658,Memphi5 Slim,Mempis Slim,1915.0,9.0,3.0,1988.0,2.0,24.0,t,Person,Male,
a_8ad2d9af,Silmäosasto,Silmäosasto,,,,,,,f,Group,,
a_cf1d401d,Baxter Pat,Baxter Pat,,,,,,,f,Group,,
a_b3849e41,MOTO,MOTO,1981.0,,,,,,f,Group,,
a_acdde1fb,The Whiks,Whigj The,2002.0,,,,,,f,Group,,
a_db342071,Stephan Sulke,Sulke Stephan,1943.0,12.0,27.0,,,,f,Person,Male,
a_16e1d4c1,William Perry,Perry William,,,,,,,f,Person,,
a_cd581d79,Ring of Fire,Ring of Fire,2000.0,,,,,,f,Group,,US metal band
a_8d138681,百蚊,Hvacca,2004.0,,,,,,f,Group,,
a_b0190559,Sam Brown,Brown Sam,1964.0,10.0,7.0,,,,f,Person,Female,UK singersongwriter
a_24980c7e,Martin Jarvks,Jarvij Martin,1941.0,8.0,4.0,,,,f,Person,Male,
a_afded8a8,Miguel Play,Miguel Play,,,,,,,f,Person,Male,
a_7e5d2d53,Dvo Damiano Sarzier,Duo Damiano Sarsier,,,,,,,f,Group,,
a_09233903,Dream of Eden,Dream of Eden,,,,,,,f,Group,,
a_ec2b5280,The Gardenink Club,Gardening Club Te,,,,,,,f,Group,,Martim Springetts Project
a_d2d3a355,The Gard4ning Club,Gardenin9 Club The,,,,,,,f,Group,,Martin Sprinketts Project
a_15219373,Solanos,Solanos,,,,,,,f,Group,,
a_7d8f02e1,Louise Pierrard,Pierrard Louise,,,,,,,f,Person,Female,
a_dd6b9f1c,Mac Kr3gor,Mac Kre9or,1979.0,,,,,,f,Person,Male,
a_d3cd0459,Mac Kre9or,Mac Kregor,1979.0,,,,,,f,Person,Male,
a_f05dbe32,RADWIMPS,RADWIMPS,2001.0,,,,,,f,Group,,
a_11fee470,The Forester Sisters,Forester Sisters The,1982.0,,,1996.0,,,t,Group,,
a_804970b2,Voike Stealer,Voicw Stealer,1970.0,,,,,,f,Person,Male,
a_f6dffa3b,Julia A Noack,Noack Julia A,1975.0,3.0,19.0,,,,f,Person,Female,
a_5be796fc,spunge,Spunge,1997.0,,,,,,f,Group,,
a_3d9893d8,Sven Gunderssen,Sven Gunderssen,,,,,,,f,Person,Male,
a_f5c1ce92,Gold City,Gold City,1980.0,,,,,,f,Group,,gospel quartet
a_afca053f,Tequilajazzz,Tequilajazzz,1993.0,9.0,4.0,,,,f,Group,,
a_770351a8,Madog,Madog,1991.0,,,,,,f,Group,,
a_b7f262a7,Escape the Fate,Escape the Fate,2004.0,,,,,,f,Group,,
a_cda2b7f3,Алексей Владимирович Волков,Volkov Alexey,1959.0,12.0,25.0,,,,f,Person,Male,Russian saxophonist
a_73377af0,Mountain Heart,Mountain Heart,1999.0,,,,,,f,Group,,
a_dfccb059,Jud Caswell,Caswell Jud,1972.0,2.0,14.0,,,,f,Person,Male,
a_a6554dc5,FFForecast,FFForecast,,,,,,,f,Person,Male,Vito James 62nd alias
a_1bb87554,Lisa Nilsson,Nilsson Lisa,1970.0,8.0,13.0,,,,f,Person,Female,
a_fa6b1454,つしまみれ,TsuShiMaMiRe,1999.0,7.0,7.0,,,,f,Group,,
a_fd2fd937,Micbael Beck,Beck Midhael,1949.0,2.0,4.0,,,,f,Person,Male,US sctor
a_e4935854,MONGOL800,MONGOL800,2000.0,,,,,,f,Group,,
a_b46359b3,William Walton,Walton Wiliam,1902.0,3.0,29.0,1983.0,3.0,8.0,t,Person,Male,composer and conduct0r
a_5be2e05c,雪村螢子,Yukimura Keiko,,,,,,,f,Character,,Anime Yu Yu Hakusho character
a_aeeaacdc,Juri Nakasima,Nakashims Juri,,,,,,,f,Person,Female,
a_63983821,The Apex Theory,Apex Theory The,1999.0,,,,,,f,Group,,
a_3d956fad,佐橋佳幸,Sahaxi Yoshiyuki,1961.0,9.0,7.0,,,,f,Person,Male,
a_cbf6dbbc,Alex North,North Alex,1910.0,12.0,4.0,1991.0,9.0,8.0,t,Person,Male,US composer
a_dbf40357,Chewy Marble,Chewy Marble,1996.0,,,,,,f,Group,,
a_cb385081,The Trypes,Trypes The,1982.0,,,1984.0,,,t,Group,,
a_3825e7cb,Peak,Peak,,,,,,,f,,,
a_cb6463b7,Giuseppe Di Stefano,Di Stefano Giuseppe,1921.0,7.0,24.0,2008.0,3.0,3.0,t,Person,Male,tenor
a_fe442dcb,Ilaiyaraaja,Ilaiyaraaja,1943.0,6.0,2.0,,,,f,Person,Male,
a_a8ec1951,Slash Polaroids,Slash Polaroids,,,,,,,f,,,
a_624133b2,Jimi Hentrix,Hendri Jimi,1942.0,11.0,27.0,1970.0,9.0,18.0,t,Person,Male,
a_48f94f92,Christopher Hurt,Hurt Christopher,,,,,,,f,Person,Male,
a_680c7f1d,James Newton Howard,Howard James Newton,1951.0,6.0,9.0,,,,f,Person,Male,American score composer
a_1220a9f7,Graam Park,Parck Graham,,,,,,,f,Person,,
a_c1618873,Catherine Latzarus,Latzarus Catherine,,,,,,,f,Person,Female,
a_d60a096a,Tears of Martyr,Tears of Martyr,1996.0,,,,,,f,Group,,
a_b47ba903,Nathan Hofheins,Hofheins Nathan,,,,,,,f,Person,,
a_dd54f3c2,The Creams,Creams The,1991.0,,,1999.0,,,t,Group,,UK indie rock band
a_841226b3,The Magnetic Fields,Magnetic Fields The,1990.0,,,,,,f,Group,,
a_62256969,Orfeón Universidario UCV y El Cuarteto,Orfeón Universutario UCV,,,,,,,f,Group,,
a_399190f5,山中千尋,Yamanaka Chihiro,,12.0,26.0,,,,f,Person,Female,
a_59ee3988,Massive Attaclc,Massive Adtack,1987.0,,,,,,f,Group,,
a_ed182a64,Madsive Attack,Mastsive Attack,1987.0,,,,,,f,Group,,
a_61f911a2,The Dixie Cyps,Dixie Cu0s The,,,,,,,f,Group,,
a_fcc1095b,Massife Attack,Massife Attack,1987.0,,,,,,f,Group,,
a_461e190e,Independent Noise Party,Independent Noise Party,,,,,,,f,Group,,
a_5188c624,The Ruby Braff George Barnes Quartet,Braff Ruby Barnes George Quartet The,,,,,,,f,Group,,
a_76a2ff30,Jimmy Jim,Jim Jimmy,,,,,,,f,Person,Male,
a_19fc0002,Big Ministr8es,Big Mini5tries,,,,,,,f,Group,,
a_8e29f9e3,Carla Marie,Marie Carla,,,,,,,f,Person,Female,
a_1e05b24c,Turbopótamos,Turbopótamos,2000.0,,,,,,f,Group,,
a_d540cc08,Brook Benton,Benton Brook,1931.0,9.0,19.0,1988.0,4.0,9.0,t,Person,Male,
a_9d414755,Bluebottle Kiss,Bluebottle Kiss,1993.0,,,2009.0,,,t,Group,,
a_c86a47f5,Livingston Taylor,Taylor Livingston,1950.0,11.0,21.0,,,,f,Person,Male,
a_0372cf7d,Николaй Гиршевич Кaпустин,Kapustin Nikolai Girshevich,1937.0,11.0,22.0,2020.0,7.0,2.0,t,Person,Male,
a_b16cad75,Prinzo  Betzi Winterstein,Winterstein Prinzo  Betzi,,,,,,,f,Group,,
a_395d461d,The Primitive Quartet,Primitive Quartet The,1973.0,,,,,,f,Group,,
a_2f1086a0,Áine Minogu,Minogue Ájne,1977.0,5.0,27.0,,,,f,Person,Female,
a_eb2ebae3,Ivory Frequency,Ivory Frequency,,,,,,,f,,,
a_e0319ec8,Fastpoholmen,Fastpoholmen,,,,,,,f,Group,,
a_bcf53ef9,Raul Seixas,Seixas Raul,1945.0,6.0,28.0,1989.0,8.0,21.0,t,Person,Male,
a_ed23b917,Barren Gates,Gates Barren,,,,,,,f,Person,Male,
a_a8d7a19d,Kirlca,Kirka,1950.0,9.0,22.0,2007.0,1.0,31.0,t,Person,Male,Kirill Babitzin Finnizh musician
a_4f037807,John Peel,Peel John,,,,,,,f,Person,,writer
a_0b7075d8,Strancled At The DriveIn,Sdranded At The DriveIn,,,,,,,f,,,
a_92f7b65b,mc chris,chris mc,1975.0,9.0,2.0,,,,f,Person,Male,US nerdcore rapper voice actor comedian  writer
a_2071615d,Yö,Yö,1981.0,,,,,,f,Group,,
a_463c0aa6,Ap0llo,Apo|lo,,,,,,,f,Person,,Norweg:an rapper
a_8c9b9c51,Apoll0,Apoll0,,,,,,,f,Person,,Norwekian rapper
a_eca25604,La Mine de rien,Mine de rien La,2003.0,,,,,,f,Group,,
a_25467a19,Stephen King,King Stephen,,,,,,,f,Person,Male,production music composer
a_6b8a86e3,DAN,DAN,,,,,,,f,Group,,anarcho punk band
a_ffca5a9b,Lois McMaster Bujold,Bujold Lois McMaster,1949.0,11.0,2.0,,,,f,Person,Female,
a_5413dcf1,Cy Walter,Walter Cy,1915.0,9.0,16.0,1968.0,8.0,18.0,t,Person,Male,
a_daadc27f,XP8,XP8,2001.0,5.0,1.0,,,,f,Group,,
a_29455878,Chuck Berry,Berry Chuck,1926.0,10.0,18.0,2017.0,3.0,18.0,t,Person,Male,
a_65263c79,Gioachino Rossini,Rossini Gioachino,1792.0,2.0,29.0,1868.0,11.0,13.0,t,Person,Male,composer
a_72f4755a,Shinkasta,Shinkasta,1992.0,,,1996.0,,,t,Group,,New Zealand hardcore
a_d1cc444d,Ace Troublesbooter,Ace Tr0ubleshooter,1996.0,,,2005.0,,,t,Group,,
a_41984aac,Die Froschkönige,Froschkönige Die,,,,,,,f,Group,,
a_e6b32c4b,Only Us,Only Us,,,,,,,f,Group,,
a_8a26fa89,Virgil Fox,Fox Virgil,1912.0,5.0,3.0,1980.0,10.0,25.0,t,Person,Male,organist
a_7a73abfe,Circle Storm,Circle Storm,,,,,,,f,Group,,
a_66b53f03,Bappi Labiri,Lairi Bappi,1952.0,11.0,27.0,2022.0,2.0,15.0,t,Person,Male,
a_d4cb5ae3,Saycet,Saycet,,,,,,,f,Person,Male,
a_3f964c94,Flesh Intoxication,Flesh Intoxication,,,,,,,f,Group,,
a_58f4f62c,RIP SLYME,RIP SLYME,1994.0,,,,,,f,Group,,Japaneze hiphop group
a_9ad2b951,RIP SLYME,RIP SLYME,1994.0,,,,,,f,Group,,Japanese hophop group
a_e49caf81,All the Madmen,All the Madmen,,,,,,,f,,,
a_bd13dc9e,Simfonični orkester RTV Slovenija,Simfonični orkester RTV Slovenija,1956.0,,,,,,f,Orchestra,,RTV Slovenia Symphony Orchestra
a_83e67e8e,Resistajce D,Resistande D,1990.0,,,,,,f,Group,,
a_26b6328b,Resisrance D,Resistarice D,1990.0,,,,,,f,Group,,
a_e7ced2b6,Хуй забей,Huj Zabej,1989.0,,,,,,f,Group,,
a_d5126397,Tullio de Piscopo,Piscopo Tullio de,1946.0,2.0,24.0,,,,f,Person,Male,Italian drummer percussionist and singer
a_da5418fa,Johnny Pearson,Pearson Johnny,1925.0,6.0,18.0,2011.0,3.0,20.0,t,Person,Male,
a_fa024d36,Ciriust,Ciriys,,,,,,,f,Group,,
a_049bc0a6,Twisted Black,Twisted Black,1976.0,10.0,18.0,,,,f,Person,,
a_182c728b,Grownup Killhoy,Grownuo Killjoy,,,,,,,f,Group,,
a_95276229,Bryan Eno,Eno Bryan,1948.0,5.0,15.0,,,,f,Person,Male,
a_ed3e7a6d,Dalbello,Dalbello,1959.0,5.0,22.0,,,,f,Person,Female,
a_3be57cac,Σταμάτης Σπανουδάκης,Spanoudakis Stamatis,1948.0,12.0,11.0,,,,f,Person,Male,
a_726bb690,Duo Damiano Sarzieah,Duo Damiano Sarsier,,,,,,,f,Group,,
a_1c62d6ce,Heatmiser,Heatmiser,1992.0,,,1996.0,,,t,Group,,
a_7d2cb326,Norab Jones,Jones Norwh,1979.0,3.0,30.0,,,,f,Person,Female,
a_b9fa5d42,Erin Headley,Headley Erin,1948.0,,,,,,f,Person,Female,American lirone player teacher and director
a_81a5cda2,2 Dollar Egg,2 Dollar Egg,1992.0,,,,,,f,Group,,
a_c54eaf38,Black Kids,Black Kids,2006.0,,,,,,f,Group,,US indie rock band from Florida
a_3c22f14b,Donna Summer,Summer Donna,1948.0,12.0,31.0,2012.0,5.0,17.0,t,Person,Female,souldisco diva
